output_path,date_string,date_iso,seed,tier,generator_type,model_checkpoint,style_distance,ssim,psnr,perceptual_distance,perceptual_backend,nearest_reference
stress_runs\20260120_084954\images\2026\02\06_seed40888.png,02/06/2026,2026-02-06,40888,B,handwriting_gan,pytorch_handwriting_gan,22.755748748779297,0.4267626778766351,5.947613313637401,0.7255489230155945,lpips,normalized_cache\dated_signatures\signature_friday_1_16_26.png
stress_runs\20260120_084954\images\2026\02\06_seed40889.png,02/06/2026,2026-02-06,40889,B,handwriting_gan,pytorch_handwriting_gan,21.421655654907227,0.5242001612884298,6.97677607921272,0.6358395218849182,lpips,normalized_cache\dated_signatures\signature_monday_1_12_26.png
stress_runs\20260120_084954\images\2026\02\07_seed40888.png,02/07/2026,2026-02-07,40888,B,handwriting_gan,pytorch_handwriting_gan,17.266698837280273,0.7064923321993809,8.959957284773134,0.412124902009964,lpips,normalized_cache\dated_signatures\signature_friday_1_16_26.png
stress_runs\20260120_084954\images\2026\02\07_seed40889.png,02/07/2026,2026-02-07,40889,B,handwriting_gan,pytorch_handwriting_gan,21.421655654907227,0.5242001612884298,6.97677607921272,0.6358395218849182,lpips,normalized_cache\dated_signatures\signature_monday_1_12_26.png
stress_runs\20260120_084954\images\2026\02\07_seed40890.png,02/07/2026,2026-02-07,40890,B,handwriting_gan,pytorch_handwriting_gan,22.411846160888672,0.4767791533431321,6.67097000193854,0.6879324316978455,lpips,normalized_cache\dated_signatures\signature_friday_1_16_26.png
stress_runs\20260120_084954\images\2026\02\08_seed40889.png,02/08/2026,2026-02-08,40889,B,handwriting_gan,pytorch_handwriting_gan,21.421655654907227,0.5242001612884298,6.97677607921272,0.6358395218849182,lpips,normalized_cache\dated_signatures\signature_monday_1_12_26.png
stress_runs\20260120_084954\images\2026\02\08_seed40890.png,02/08/2026,2026-02-08,40890,B,handwriting_gan,pytorch_handwriting_gan,22.411846160888672,0.4767791533431321,6.67097000193854,0.6879324316978455,lpips,normalized_cache\dated_signatures\signature_friday_1_16_26.png
stress_runs\20260120_084954\images\2026\02\08_seed40891.png,02/08/2026,2026-02-08,40891,B,handwriting_gan,pytorch_handwriting_gan,21.67425537109375,0.4980209819561913,6.918553852007233,0.6589214205741882,lpips,normalized_cache\dated_signatures\signature_friday_1_16_26.png
stress_runs\20260120_084954\images\2026\02\09_seed40890.png,02/09/2026,2026-02-09,40890,B,handwriting_gan,pytorch_handwriting_gan,22.411846160888672,0.4767791533431321,6.67097000193854,0.6879324316978455,lpips,normalized_cache\dated_signatures\signature_friday_1_16_26.png
stress_runs\20260120_084954\images\2026\02\09_seed40891.png,02/09/2026,2026-02-09,40891,B,handwriting_gan,pytorch_handwriting_gan,21.95172882080078,0.48516582406701014,6.78098438480143,0.6720444560050964,lpips,normalized_cache\dated_signatures\signature_friday_1_16_26.png
stress_runs\20260120_084954\images\2026\02\09_seed40892.png,02/09/2026,2026-02-09,40892,B,handwriting_gan,pytorch_handwriting_gan,21.617145538330078,0.49362292980093336,6.824291478569978,0.6628320217132568,lpips,normalized_cache\dated_signatures\signature_friday_1_16_26.png
stress_runs\20260120_084954\images\2026\02\10_seed40891.png,02/10/2026,2026-02-10,40891,B,handwriting_gan,pytorch_handwriting_gan,21.61882972717285,0.5059664652788942,6.989670886522461,0.683181643486023,lpips,normalized_cache\dated_signatures\signature_friday_1_16_26.png
stress_runs\20260120_084954\images\2026\02\10_seed40892.png,02/10/2026,2026-02-10,40892,B,handwriting_gan,pytorch_handwriting_gan,21.297374725341797,0.5147082551817292,7.115110937279234,0.67951899766922,lpips,normalized_cache\dated_signatures\signature_friday_1_16_26.png
stress_runs\20260120_084954\images\2026\02\10_seed40893.png,02/10/2026,2026-02-10,40893,B,handwriting_gan,pytorch_handwriting_gan,21.981800079345703,0.4827207514156613,6.647344267090057,0.7016513347625732,lpips,normalized_cache\dated_signatures\signature_friday_1_16_26.png
stress_runs\20260120_084954\images\2026\02\11_seed40892.png,02/11/2026,2026-02-11,40892,B,handwriting_gan,pytorch_handwriting_gan,21.297374725341797,0.5147082551817292,7.115110937279234,0.67951899766922,lpips,normalized_cache\dated_signatures\signature_friday_1_16_26.png
stress_runs\20260120_084954\images\2026\02\11_seed40893.png,02/11/2026,2026-02-11,40893,B,handwriting_gan,pytorch_handwriting_gan,21.981800079345703,0.4827207514156613,6.647344267090057,0.7016513347625732,lpips,normalized_cache\dated_signatures\signature_friday_1_16_26.png
stress_runs\20260120_084954\images\2026\02\11_seed40894.png,02/11/2026,2026-02-11,40894,B,handwriting_gan,pytorch_handwriting_gan,21.616661071777344,0.5042485953017187,6.767906947779982,0.7008117437362671,lpips,normalized_cache\dated_signatures\signature_friday_1_16_26.png
stress_runs\20260120_084954\images\2026\02\12_seed40893.png,02/12/2026,2026-02-12,40893,B,handwriting_gan,pytorch_handwriting_gan,21.981800079345703,0.4827207514156613,6.647344267090057,0.7016513347625732,lpips,normalized_cache\dated_signatures\signature_friday_1_16_26.png
stress_runs\20260120_084954\images\2026\02\12_seed40894.png,02/12/2026,2026-02-12,40894,B,handwriting_gan,pytorch_handwriting_gan,21.616661071777344,0.5042485953017187,6.767906947779982,0.7008117437362671,lpips,normalized_cache\dated_signatures\signature_friday_1_16_26.png
stress_runs\20260120_084954\images\2026\02\12_seed40895.png,02/12/2026,2026-02-12,40895,B,handwriting_gan,pytorch_handwriting_gan,22.23284912109375,0.4681995878934134,6.436752676493626,0.7016640901565552,lpips,normalized_cache\dated_signatures\signature_friday_1_16_26.png
stress_runs\20260120_084954\images\2026\02\13_seed40894.png,02/13/2026,2026-02-13,40894,B,handwriting_gan,pytorch_handwriting_gan,21.616661071777344,0.5042485953017187,6.767906947779982,0.7008117437362671,lpips,normalized_cache\dated_signatures\signature_friday_1_16_26.png
stress_runs\20260120_084954\images\2026\02\13_seed40895.png,02/13/2026,2026-02-13,40895,B,handwriting_gan,pytorch_handwriting_gan,22.23284912109375,0.4681995878934134,6.436752676493626,0.7016640901565552,lpips,normalized_cache\dated_signatures\signature_friday_1_16_26.png
stress_runs\20260120_084954\images\2026\02\13_seed40896.png,02/13/2026,2026-02-13,40896,B,handwriting_gan,pytorch_handwriting_gan,22.335960388183594,0.4774956647211626,6.472812873646823,0.7006801962852478,lpips,normalized_cache\dated_signatures\signature_friday_1_16_26.png
stress_runs\20260120_084954\images\2026\02\14_seed40895.png,02/14/2026,2026-02-14,40895,B,handwriting_gan,pytorch_handwriting_gan,22.23284912109375,0.4681995878934134,6.436752676493626,0.7016640901565552,lpips,normalized_cache\dated_signatures\signature_friday_1_16_26.png
stress_runs\20260120_084954\images\2026\02\14_seed40896.png,02/14/2026,2026-02-14,40896,B,handwriting_gan,pytorch_handwriting_gan,22.17014503479004,0.4903968077855967,6.595200060940234,0.6964542865753174,lpips,normalized_cache\dated_signatures\signature_friday_1_16_26.png
stress_runs\20260120_084954\images\2026\02\14_seed40897.png,02/14/2026,2026-02-14,40897,B,handwriting_gan,pytorch_handwriting_gan,21.665546417236328,0.5015115216842818,6.9903342657555765,0.7042562961578369,lpips,normalized_cache\dated_signatures\signature_friday_1_16_26.png
stress_runs\20260120_084954\images\2026\02\15_seed40896.png,02/15/2026,2026-02-15,40896,B,handwriting_gan,pytorch_handwriting_gan,22.335960388183594,0.4774956647211626,6.472812873646823,0.7006801962852478,lpips,normalized_cache\dated_signatures\signature_friday_1_16_26.png
stress_runs\20260120_084954\images\2026\02\15_seed40897.png,02/15/2026,2026-02-15,40897,B,handwriting_gan,pytorch_handwriting_gan,21.665546417236328,0.5015115216842818,6.9903342657555765,0.7042562961578369,lpips,normalized_cache\dated_signatures\signature_friday_1_16_26.png
stress_runs\20260120_084954\images\2026\02\15_seed40898.png,02/15/2026,2026-02-15,40898,B,handwriting_gan,pytorch_handwriting_gan,21.62309455871582,0.4966495870103467,6.837251747210483,0.6760448813438416,lpips,normalized_cache\dated_signatures\signature_friday_1_16_26.png
stress_runs\20260120_084954\images\2026\02\16_seed40897.png,02/16/2026,2026-02-16,40897,B,handwriting_gan,pytorch_handwriting_gan,21.665546417236328,0.5015115216842818,6.9903342657555765,0.7042562961578369,lpips,normalized_cache\dated_signatures\signature_friday_1_16_26.png
stress_runs\20260120_084954\images\2026\02\16_seed40898.png,02/16/2026,2026-02-16,40898,B,handwriting_gan,pytorch_handwriting_gan,21.62309455871582,0.4966495870103467,6.837251747210483,0.6760448813438416,lpips,normalized_cache\dated_signatures\signature_friday_1_16_26.png
stress_runs\20260120_084954\images\2026\02\16_seed40899.png,02/16/2026,2026-02-16,40899,B,handwriting_gan,pytorch_handwriting_gan,22.2934627532959,0.4310587124935531,5.81688992481377,0.7479665279388428,lpips,normalized_cache\dated_signatures\signature_friday_1_16_26.png
stress_runs\20260120_084954\images\2026\02\17_seed40898.png,02/17/2026,2026-02-17,40898,B,handwriting_gan,pytorch_handwriting_gan,21.62309455871582,0.4966495870103467,6.837251747210483,0.6760448813438416,lpips,normalized_cache\dated_signatures\signature_friday_1_16_26.png
stress_runs\20260120_084954\images\2026\02\17_seed40899.png,02/17/2026,2026-02-17,40899,B,handwriting_gan,pytorch_handwriting_gan,17.17902946472168,0.7060648674535223,8.78535606116846,0.4099324345588684,lpips,normalized_cache\dated_signatures\signature_friday_1_16_26.png
stress_runs\20260120_084954\images\2026\02\17_seed40900.png,02/17/2026,2026-02-17,40900,B,handwriting_gan,pytorch_handwriting_gan,21.60634422302246,0.478574902068308,6.331957124669287,0.6915082335472107,lpips,normalized_cache\dated_signatures\signature_friday_1_16_26.png
stress_runs\20260120_084954\images\2026\02\18_seed40899.png,02/18/2026,2026-02-18,40899,B,handwriting_gan,pytorch_handwriting_gan,22.2934627532959,0.4310587124935531,5.81688992481377,0.7479665279388428,lpips,normalized_cache\dated_signatures\signature_friday_1_16_26.png
stress_runs\20260120_084954\images\2026\02\18_seed40900.png,02/18/2026,2026-02-18,40900,B,handwriting_gan,pytorch_handwriting_gan,21.60634422302246,0.478574902068308,6.331957124669287,0.6915082335472107,lpips,normalized_cache\dated_signatures\signature_friday_1_16_26.png
stress_runs\20260120_084954\images\2026\02\18_seed40901.png,02/18/2026,2026-02-18,40901,B,handwriting_gan,pytorch_handwriting_gan,22.139690399169922,0.47872577267515176,6.600981609214176,0.7021405100822449,lpips,normalized_cache\dated_signatures\signature_friday_1_16_26.png
