output_path,date_string,date_iso,seed,tier,generator_type,model_checkpoint,style_distance,ssim,psnr,perceptual_distance,perceptual_backend,nearest_reference
stress_runs\20260119_162946\images\2025\01\24_seed40510.png,1.24. 25,2025-01-24,40510,A,datefont_renderer,unknown,15.166982650756836,0.7318502412266998,9.47665572710541,0.45943182706832886,lpips,normalized_cache\dated_signatures\signature_friday_1_16_26.png
stress_runs\20260119_162946\images\2025\01\24_seed40511.png,1.24. 25,2025-01-24,40511,A,datefont_renderer,unknown,15.166982650756836,0.7318502412266998,9.47665572710541,0.45943182706832886,lpips,normalized_cache\dated_signatures\signature_friday_1_16_26.png
stress_runs\20260119_162946\images\2025\01\25_seed40510.png,1.25. 25,2025-01-25,40510,A,datefont_renderer,unknown,13.359304428100586,0.755318093428278,9.302428672292045,0.43967926502227783,lpips,normalized_cache\dated_signatures\signature_friday_1_16_26.png
stress_runs\20260119_162946\images\2025\01\25_seed40511.png,1.25. 25,2025-01-25,40511,A,datefont_renderer,unknown,13.359304428100586,0.755318093428278,9.302428672292045,0.43967926502227783,lpips,normalized_cache\dated_signatures\signature_friday_1_16_26.png
stress_runs\20260119_162946\images\2025\01\25_seed40512.png,1.25. 25,2025-01-25,40512,A,datefont_renderer,unknown,13.359304428100586,0.755318093428278,9.302428672292045,0.43967926502227783,lpips,normalized_cache\dated_signatures\signature_friday_1_16_26.png
stress_runs\20260119_162946\images\2025\01\26_seed40511.png,1.26. 25,2025-01-26,40511,A,datefont_renderer,unknown,16.21967315673828,0.6668527543536218,8.439350402296567,0.5937853455543518,lpips,normalized_cache\dated_signatures\signature_friday_1_16_26.png
stress_runs\20260119_162946\images\2025\01\26_seed40512.png,1.26. 25,2025-01-26,40512,A,datefont_renderer,unknown,16.21967315673828,0.6668527543536218,8.439350402296567,0.5937853455543518,lpips,normalized_cache\dated_signatures\signature_friday_1_16_26.png
stress_runs\20260119_162946\images\2025\01\26_seed40513.png,1.26. 25,2025-01-26,40513,A,datefont_renderer,unknown,16.21967315673828,0.6668527543536218,8.439350402296567,0.5937853455543518,lpips,normalized_cache\dated_signatures\signature_friday_1_16_26.png
stress_runs\20260119_162946\images\2025\01\27_seed40512.png,1.27. 25,2025-01-27,40512,A,datefont_renderer,unknown,16.190706253051758,0.6683876952217233,8.45103459304299,0.5911887884140015,lpips,normalized_cache\dated_signatures\signature_friday_1_16_26.png
stress_runs\20260119_162946\images\2025\01\27_seed40513.png,1.27. 25,2025-01-27,40513,A,datefont_renderer,unknown,16.190706253051758,0.6683876952217233,8.45103459304299,0.5911887884140015,lpips,normalized_cache\dated_signatures\signature_friday_1_16_26.png
stress_runs\20260119_162946\images\2025\01\27_seed40514.png,1.27. 25,2025-01-27,40514,A,datefont_renderer,unknown,16.190706253051758,0.6683876952217233,8.45103459304299,0.5911887884140015,lpips,normalized_cache\dated_signatures\signature_friday_1_16_26.png
stress_runs\20260119_162946\images\2025\01\28_seed40513.png,1.28. 25,2025-01-28,40513,A,datefont_renderer,unknown,16.21967315673828,0.6668527543536218,8.439350402296567,0.5937853455543518,lpips,normalized_cache\dated_signatures\signature_friday_1_16_26.png
stress_runs\20260119_162946\images\2025\01\28_seed40514.png,1.28. 25,2025-01-28,40514,A,datefont_renderer,unknown,16.21967315673828,0.6668527543536218,8.439350402296567,0.5937853455543518,lpips,normalized_cache\dated_signatures\signature_friday_1_16_26.png
stress_runs\20260119_162946\images\2025\01\28_seed40515.png,1.28. 25,2025-01-28,40515,A,datefont_renderer,unknown,16.21967315673828,0.6668527543536218,8.439350402296567,0.5937853455543518,lpips,normalized_cache\dated_signatures\signature_friday_1_16_26.png
stress_runs\20260119_162946\images\2025\01\29_seed40514.png,1.29. 25,2025-01-29,40514,A,datefont_renderer,unknown,16.449195861816406,0.6791500874064202,8.640301937054385,0.5659000873565674,lpips,normalized_cache\dated_signatures\signature_friday_1_16_26.png
stress_runs\20260119_162946\images\2025\01\29_seed40515.png,1.29. 25,2025-01-29,40515,A,datefont_renderer,unknown,16.449195861816406,0.6791500874064202,8.640301937054385,0.5659000873565674,lpips,normalized_cache\dated_signatures\signature_friday_1_16_26.png
stress_runs\20260119_162946\images\2025\01\29_seed40516.png,1.29. 25,2025-01-29,40516,A,datefont_renderer,unknown,16.449195861816406,0.6791500874064202,8.640301937054385,0.5659000873565674,lpips,normalized_cache\dated_signatures\signature_friday_1_16_26.png
stress_runs\20260119_162946\images\2025\01\30_seed40515.png,1.30. 25,2025-01-30,40515,A,datefont_renderer,unknown,13.637359619140625,0.7485163255329308,9.248415177815177,0.44660744071006775,lpips,normalized_cache\dated_signatures\signature_friday_1_16_26.png
stress_runs\20260119_162946\images\2025\01\30_seed40516.png,1.30. 25,2025-01-30,40516,A,datefont_renderer,unknown,13.637359619140625,0.7485163255329308,9.248415177815177,0.44660744071006775,lpips,normalized_cache\dated_signatures\signature_friday_1_16_26.png
stress_runs\20260119_162946\images\2025\01\30_seed40517.png,1.30. 25,2025-01-30,40517,A,datefont_renderer,unknown,13.637359619140625,0.7485163255329308,9.248415177815177,0.44660744071006775,lpips,normalized_cache\dated_signatures\signature_friday_1_16_26.png
