output_path,date_string,date_iso,seed,tier,generator_type,model_checkpoint,style_distance,ssim,psnr,perceptual_distance,perceptual_backend,nearest_reference
stress_runs\20260119_155318\images\2025\01\08_seed40495.png,1.08. 25,2025-01-08,40495,A,datefont_renderer,unknown,18.47726058959961,0.5945256142074427,9.658026967246919,0.5897078514099121,lpips,normalized_cache\dated_signatures\signature_friday_1_16_26.png
stress_runs\20260119_155318\images\2025\01\09_seed40494.png,1.09. 25,2025-01-09,40494,A,datefont_renderer,unknown,18.37323570251465,0.5973466642520842,9.689326538828324,0.5919027924537659,lpips,normalized_cache\dated_signatures\signature_friday_1_16_26.png
stress_runs\20260119_155318\images\2025\01\09_seed40495.png,1.09. 25,2025-01-09,40495,A,datefont_renderer,unknown,18.37323570251465,0.5973466642520842,9.689326538828324,0.5919027924537659,lpips,normalized_cache\dated_signatures\signature_friday_1_16_26.png
stress_runs\20260119_155318\images\2025\01\09_seed40496.png,1.09. 25,2025-01-09,40496,A,datefont_renderer,unknown,18.37323570251465,0.5973466642520842,9.689326538828324,0.5919027924537659,lpips,normalized_cache\dated_signatures\signature_friday_1_16_26.png
stress_runs\20260119_155318\images\2025\01\10_seed40495.png,1.10. 25,2025-01-10,40495,A,datefont_renderer,unknown,18.41386604309082,0.6037861291233902,9.904833237689234,0.5992136597633362,lpips,normalized_cache\dated_signatures\signature_friday_1_16_26.png
stress_runs\20260119_155318\images\2025\01\10_seed40496.png,1.10. 25,2025-01-10,40496,A,datefont_renderer,unknown,18.41386604309082,0.6037861291233902,9.904833237689234,0.5992136597633362,lpips,normalized_cache\dated_signatures\signature_friday_1_16_26.png
stress_runs\20260119_155318\images\2025\01\10_seed40497.png,1.10. 25,2025-01-10,40497,A,datefont_renderer,unknown,18.41386604309082,0.6037861291233902,9.904833237689234,0.5992136597633362,lpips,normalized_cache\dated_signatures\signature_friday_1_16_26.png
stress_runs\20260119_155318\images\2025\01\11_seed40496.png,1.11. 25,2025-01-11,40496,A,datefont_renderer,unknown,18.329328536987305,0.608831162217981,10.033268558584435,0.6004108786582947,lpips,normalized_cache\dated_signatures\signature_friday_1_16_26.png
stress_runs\20260119_155318\images\2025\01\11_seed40497.png,1.11. 25,2025-01-11,40497,A,datefont_renderer,unknown,18.329328536987305,0.608831162217981,10.033268558584435,0.6004108786582947,lpips,normalized_cache\dated_signatures\signature_friday_1_16_26.png
stress_runs\20260119_155318\images\2025\01\11_seed40498.png,1.11. 25,2025-01-11,40498,A,datefont_renderer,unknown,18.329328536987305,0.608831162217981,10.033268558584435,0.6004108786582947,lpips,normalized_cache\dated_signatures\signature_friday_1_16_26.png
stress_runs\20260119_155318\images\2025\01\12_seed40497.png,1.12. 25,2025-01-12,40497,A,datefont_renderer,unknown,18.373443603515625,0.6074151212550292,10.006620621075609,0.5926488637924194,lpips,normalized_cache\dated_signatures\signature_friday_1_16_26.png
stress_runs\20260119_155318\images\2025\01\12_seed40498.png,1.12. 25,2025-01-12,40498,A,datefont_renderer,unknown,18.373443603515625,0.6074151212550292,10.006620621075609,0.5926488637924194,lpips,normalized_cache\dated_signatures\signature_friday_1_16_26.png
stress_runs\20260119_155318\images\2025\01\12_seed40499.png,1.12. 25,2025-01-12,40499,A,datefont_renderer,unknown,18.373443603515625,0.6074151212550292,10.006620621075609,0.5926488637924194,lpips,normalized_cache\dated_signatures\signature_friday_1_16_26.png
stress_runs\20260119_155318\images\2025\01\13_seed40498.png,1.13. 25,2025-01-13,40498,A,datefont_renderer,unknown,18.257457733154297,0.6025761976607706,9.915786229438279,0.5968748331069946,lpips,normalized_cache\dated_signatures\signature_friday_1_16_26.png
stress_runs\20260119_155318\images\2025\01\13_seed40499.png,1.13. 25,2025-01-13,40499,A,datefont_renderer,unknown,18.257457733154297,0.6025761976607706,9.915786229438279,0.5968748331069946,lpips,normalized_cache\dated_signatures\signature_friday_1_16_26.png
stress_runs\20260119_155318\images\2025\01\13_seed40500.png,1.13. 25,2025-01-13,40500,A,datefont_renderer,unknown,18.257457733154297,0.6025761976607706,9.915786229438279,0.5968748331069946,lpips,normalized_cache\dated_signatures\signature_friday_1_16_26.png
stress_runs\20260119_155318\images\2025\01\14_seed40499.png,1.14. 25,2025-01-14,40499,A,datefont_renderer,unknown,18.108484268188477,0.6091127446909074,9.969528545333436,0.5789164304733276,lpips,normalized_cache\dated_signatures\signature_friday_1_16_26.png
stress_runs\20260119_155318\images\2025\01\14_seed40500.png,1.14. 25,2025-01-14,40500,A,datefont_renderer,unknown,18.108484268188477,0.6091127446909074,9.969528545333436,0.5789164304733276,lpips,normalized_cache\dated_signatures\signature_friday_1_16_26.png
stress_runs\20260119_155318\images\2025\01\14_seed40501.png,1.14. 25,2025-01-14,40501,A,datefont_renderer,unknown,18.108484268188477,0.6091127446909074,9.969528545333436,0.5789164304733276,lpips,normalized_cache\dated_signatures\signature_friday_1_16_26.png
stress_runs\20260119_155318\images\2025\01\15_seed40500.png,1.15. 25,2025-01-15,40500,A,datefont_renderer,unknown,18.24751853942871,0.5976580321384468,9.81013977889263,0.594318151473999,lpips,normalized_cache\dated_signatures\signature_friday_1_16_26.png
stress_runs\20260119_155318\images\2025\01\15_seed40501.png,1.15. 25,2025-01-15,40501,A,datefont_renderer,unknown,18.24751853942871,0.5976580321384468,9.81013977889263,0.594318151473999,lpips,normalized_cache\dated_signatures\signature_friday_1_16_26.png
stress_runs\20260119_155318\images\2025\01\15_seed40502.png,1.15. 25,2025-01-15,40502,A,datefont_renderer,unknown,18.24751853942871,0.5976580321384468,9.81013977889263,0.594318151473999,lpips,normalized_cache\dated_signatures\signature_friday_1_16_26.png
stress_runs\20260119_155318\images\2025\01\16_seed40501.png,1.16. 25,2025-01-16,40501,A,datefont_renderer,unknown,18.340293884277344,0.600487402482843,9.919926501337606,0.6026933193206787,lpips,normalized_cache\dated_signatures\signature_friday_1_16_26.png
stress_runs\20260119_155318\images\2025\01\16_seed40502.png,1.16. 25,2025-01-16,40502,A,datefont_renderer,unknown,18.340293884277344,0.600487402482843,9.919926501337606,0.6026933193206787,lpips,normalized_cache\dated_signatures\signature_friday_1_16_26.png
stress_runs\20260119_155318\images\2025\01\16_seed40503.png,1.16. 25,2025-01-16,40503,A,datefont_renderer,unknown,18.340293884277344,0.600487402482843,9.919926501337606,0.6026933193206787,lpips,normalized_cache\dated_signatures\signature_friday_1_16_26.png
stress_runs\20260119_155318\images\2025\01\17_seed40502.png,1.17. 25,2025-01-17,40502,A,datefont_renderer,unknown,18.657283782958984,0.6028716298426601,9.993225732972434,0.6058653593063354,lpips,normalized_cache\dated_signatures\signature_friday_1_16_26.png
stress_runs\20260119_155318\images\2025\01\17_seed40503.png,1.17. 25,2025-01-17,40503,A,datefont_renderer,unknown,18.657283782958984,0.6028716298426601,9.993225732972434,0.6058653593063354,lpips,normalized_cache\dated_signatures\signature_friday_1_16_26.png
stress_runs\20260119_155318\images\2025\01\17_seed40504.png,1.17. 25,2025-01-17,40504,A,datefont_renderer,unknown,18.657283782958984,0.6028716298426601,9.993225732972434,0.6058653593063354,lpips,normalized_cache\dated_signatures\signature_friday_1_16_26.png
stress_runs\20260119_155318\images\2025\01\18_seed40503.png,1.18. 25,2025-01-18,40503,A,datefont_renderer,unknown,18.326086044311523,0.5953025123866341,9.766859545217269,0.5844459533691406,lpips,normalized_cache\dated_signatures\signature_friday_1_16_26.png
stress_runs\20260119_155318\images\2025\01\18_seed40504.png,1.18. 25,2025-01-18,40504,A,datefont_renderer,unknown,18.326086044311523,0.5953025123866341,9.766859545217269,0.5844459533691406,lpips,normalized_cache\dated_signatures\signature_friday_1_16_26.png
stress_runs\20260119_155318\images\2025\01\18_seed40505.png,1.18. 25,2025-01-18,40505,A,datefont_renderer,unknown,18.326086044311523,0.5953025123866341,9.766859545217269,0.5844459533691406,lpips,normalized_cache\dated_signatures\signature_friday_1_16_26.png
stress_runs\20260119_155318\images\2025\01\19_seed40504.png,1.19. 25,2025-01-19,40504,A,datefont_renderer,unknown,18.316661834716797,0.5970401727894463,9.807310861150373,0.5932751893997192,lpips,normalized_cache\dated_signatures\signature_friday_1_16_26.png
stress_runs\20260119_155318\images\2025\01\19_seed40505.png,1.19. 25,2025-01-19,40505,A,datefont_renderer,unknown,18.316661834716797,0.5970401727894463,9.807310861150373,0.5932751893997192,lpips,normalized_cache\dated_signatures\signature_friday_1_16_26.png
stress_runs\20260119_155318\images\2025\01\19_seed40506.png,1.19. 25,2025-01-19,40506,A,datefont_renderer,unknown,18.316661834716797,0.5970401727894463,9.807310861150373,0.5932751893997192,lpips,normalized_cache\dated_signatures\signature_friday_1_16_26.png
stress_runs\20260119_155318\images\2025\01\20_seed40505.png,1.20. 25,2025-01-20,40505,A,datefont_renderer,unknown,18.345815658569336,0.5997977988468942,9.843996778905167,0.5924816727638245,lpips,normalized_cache\dated_signatures\signature_friday_1_16_26.png
stress_runs\20260119_155318\images\2025\01\20_seed40506.png,1.20. 25,2025-01-20,40506,A,datefont_renderer,unknown,18.345815658569336,0.5997977988468942,9.843996778905167,0.5924816727638245,lpips,normalized_cache\dated_signatures\signature_friday_1_16_26.png
stress_runs\20260119_155318\images\2025\01\20_seed40507.png,1.20. 25,2025-01-20,40507,A,datefont_renderer,unknown,18.345815658569336,0.5997977988468942,9.843996778905167,0.5924816727638245,lpips,normalized_cache\dated_signatures\signature_friday_1_16_26.png
stress_runs\20260119_155318\images\2025\01\21_seed40506.png,1.21. 25,2025-01-21,40506,A,datefont_renderer,unknown,18.46770668029785,0.5944445198129134,9.876045062574168,0.5992043614387512,lpips,normalized_cache\dated_signatures\signature_friday_1_16_26.png
stress_runs\20260119_155318\images\2025\01\21_seed40507.png,1.21. 25,2025-01-21,40507,A,datefont_renderer,unknown,18.46770668029785,0.5944445198129134,9.876045062574168,0.5992043614387512,lpips,normalized_cache\dated_signatures\signature_friday_1_16_26.png
stress_runs\20260119_155318\images\2025\01\21_seed40508.png,1.21. 25,2025-01-21,40508,A,datefont_renderer,unknown,18.46770668029785,0.5944445198129134,9.876045062574168,0.5992043614387512,lpips,normalized_cache\dated_signatures\signature_friday_1_16_26.png
stress_runs\20260119_155318\images\2025\01\22_seed40507.png,1.22. 25,2025-01-22,40507,A,datefont_renderer,unknown,18.304977416992188,0.5974966332326086,9.909268826789893,0.596386194229126,lpips,normalized_cache\dated_signatures\signature_friday_1_16_26.png
stress_runs\20260119_155318\images\2025\01\22_seed40508.png,1.22. 25,2025-01-22,40508,A,datefont_renderer,unknown,18.304977416992188,0.5974966332326086,9.909268826789893,0.596386194229126,lpips,normalized_cache\dated_signatures\signature_friday_1_16_26.png
stress_runs\20260119_155318\images\2025\01\22_seed40509.png,1.22. 25,2025-01-22,40509,A,datefont_renderer,unknown,18.304977416992188,0.5974966332326086,9.909268826789893,0.596386194229126,lpips,normalized_cache\dated_signatures\signature_friday_1_16_26.png
stress_runs\20260119_155318\images\2025\01\23_seed40508.png,1.23. 25,2025-01-23,40508,A,datefont_renderer,unknown,18.354694366455078,0.592641513138397,9.810964916526473,0.603685200214386,lpips,normalized_cache\dated_signatures\signature_friday_1_16_26.png
stress_runs\20260119_155318\images\2025\01\23_seed40509.png,1.23. 25,2025-01-23,40509,A,datefont_renderer,unknown,18.354694366455078,0.592641513138397,9.810964916526473,0.603685200214386,lpips,normalized_cache\dated_signatures\signature_friday_1_16_26.png
stress_runs\20260119_155318\images\2025\01\23_seed40510.png,1.23. 25,2025-01-23,40510,A,datefont_renderer,unknown,18.354694366455078,0.592641513138397,9.810964916526473,0.603685200214386,lpips,normalized_cache\dated_signatures\signature_friday_1_16_26.png
stress_runs\20260119_155318\images\2025\01\24_seed40509.png,1.24. 25,2025-01-24,40509,A,datefont_renderer,unknown,18.512298583984375,0.582500375678801,9.704425298075764,0.5875757932662964,lpips,normalized_cache\dated_signatures\signature_friday_1_16_26.png
stress_runs\20260119_155318\images\2025\01\24_seed40510.png,1.24. 25,2025-01-24,40510,A,datefont_renderer,unknown,18.512298583984375,0.582500375678801,9.704425298075764,0.5875757932662964,lpips,normalized_cache\dated_signatures\signature_friday_1_16_26.png
stress_runs\20260119_155318\images\2025\01\24_seed40511.png,1.24. 25,2025-01-24,40511,A,datefont_renderer,unknown,18.512298583984375,0.582500375678801,9.704425298075764,0.5875757932662964,lpips,normalized_cache\dated_signatures\signature_friday_1_16_26.png
stress_runs\20260119_155318\images\2025\01\25_seed40510.png,1.25. 25,2025-01-25,40510,A,datefont_renderer,unknown,18.538402557373047,0.5828348373737656,9.633278860390016,0.6091305017471313,lpips,normalized_cache\dated_signatures\signature_friday_1_16_26.png
stress_runs\20260119_155318\images\2025\01\25_seed40511.png,1.25. 25,2025-01-25,40511,A,datefont_renderer,unknown,18.538402557373047,0.5828348373737656,9.633278860390016,0.6091305017471313,lpips,normalized_cache\dated_signatures\signature_friday_1_16_26.png
stress_runs\20260119_155318\images\2025\01\25_seed40512.png,1.25. 25,2025-01-25,40512,A,datefont_renderer,unknown,18.538402557373047,0.5828348373737656,9.633278860390016,0.6091305017471313,lpips,normalized_cache\dated_signatures\signature_friday_1_16_26.png
stress_runs\20260119_155318\images\2025\01\26_seed40511.png,1.26. 25,2025-01-26,40511,A,datefont_renderer,unknown,18.991870880126953,0.5877595065118147,9.834508421077341,0.5708198547363281,lpips,normalized_cache\dated_signatures\signature_friday_1_16_26.png
stress_runs\20260119_155318\images\2025\01\26_seed40512.png,1.26. 25,2025-01-26,40512,A,datefont_renderer,unknown,18.991870880126953,0.5877595065118147,9.834508421077341,0.5708198547363281,lpips,normalized_cache\dated_signatures\signature_friday_1_16_26.png
stress_runs\20260119_155318\images\2025\01\26_seed40513.png,1.26. 25,2025-01-26,40513,A,datefont_renderer,unknown,18.991870880126953,0.5877595065118147,9.834508421077341,0.5708198547363281,lpips,normalized_cache\dated_signatures\signature_friday_1_16_26.png
stress_runs\20260119_155318\images\2025\01\27_seed40512.png,1.27. 25,2025-01-27,40512,A,datefont_renderer,unknown,18.60082244873047,0.6003188250727778,9.930755605848491,0.6014295816421509,lpips,normalized_cache\dated_signatures\signature_friday_1_16_26.png
stress_runs\20260119_155318\images\2025\01\27_seed40513.png,1.27. 25,2025-01-27,40513,A,datefont_renderer,unknown,18.60082244873047,0.6003188250727778,9.930755605848491,0.6014295816421509,lpips,normalized_cache\dated_signatures\signature_friday_1_16_26.png
stress_runs\20260119_155318\images\2025\01\27_seed40514.png,1.27. 25,2025-01-27,40514,A,datefont_renderer,unknown,18.60082244873047,0.6003188250727778,9.930755605848491,0.6014295816421509,lpips,normalized_cache\dated_signatures\signature_friday_1_16_26.png
stress_runs\20260119_155318\images\2025\01\28_seed40513.png,1.28. 25,2025-01-28,40513,A,datefont_renderer,unknown,18.484289169311523,0.5847939028344387,9.688344777385968,0.6023550033569336,lpips,normalized_cache\dated_signatures\signature_friday_1_16_26.png
stress_runs\20260119_155318\images\2025\01\28_seed40514.png,1.28. 25,2025-01-28,40514,A,datefont_renderer,unknown,18.484289169311523,0.5847939028344387,9.688344777385968,0.6023550033569336,lpips,normalized_cache\dated_signatures\signature_friday_1_16_26.png
stress_runs\20260119_155318\images\2025\01\28_seed40515.png,1.28. 25,2025-01-28,40515,A,datefont_renderer,unknown,18.484289169311523,0.5847939028344387,9.688344777385968,0.6023550033569336,lpips,normalized_cache\dated_signatures\signature_friday_1_16_26.png
stress_runs\20260119_155318\images\2025\01\29_seed40514.png,1.29. 25,2025-01-29,40514,A,datefont_renderer,unknown,18.519344329833984,0.5861738134846791,9.685080216945197,0.6030072569847107,lpips,normalized_cache\dated_signatures\signature_friday_1_16_26.png
stress_runs\20260119_155318\images\2025\01\29_seed40515.png,1.29. 25,2025-01-29,40515,A,datefont_renderer,unknown,18.519344329833984,0.5861738134846791,9.685080216945197,0.6030072569847107,lpips,normalized_cache\dated_signatures\signature_friday_1_16_26.png
stress_runs\20260119_155318\images\2025\01\29_seed40516.png,1.29. 25,2025-01-29,40516,A,datefont_renderer,unknown,18.519344329833984,0.5861738134846791,9.685080216945197,0.6030072569847107,lpips,normalized_cache\dated_signatures\signature_friday_1_16_26.png
stress_runs\20260119_155318\images\2025\01\30_seed40515.png,1.30. 25,2025-01-30,40515,A,datefont_renderer,unknown,18.366012573242188,0.5955528835117048,9.77109605465213,0.5983929634094238,lpips,normalized_cache\dated_signatures\signature_friday_1_16_26.png
stress_runs\20260119_155318\images\2025\01\30_seed40516.png,1.30. 25,2025-01-30,40516,A,datefont_renderer,unknown,18.366012573242188,0.5955528835117048,9.77109605465213,0.5983929634094238,lpips,normalized_cache\dated_signatures\signature_friday_1_16_26.png
stress_runs\20260119_155318\images\2025\01\30_seed40517.png,1.30. 25,2025-01-30,40517,A,datefont_renderer,unknown,18.366012573242188,0.5955528835117048,9.77109605465213,0.5983929634094238,lpips,normalized_cache\dated_signatures\signature_friday_1_16_26.png
