output_path,date_string,date_iso,seed,tier,generator_type,model_checkpoint,laplacian_var,checkerboard_score,touches_border,artifact_ok
stress_runs\20260120_073850\images\2025\01\04_seed40490.png,%m/%d/%Y,2025-01-04,40490,A,handwriting_gan,pytorch_handwriting_gan,17217.011378537496,0.44839322566986084,False,True
stress_runs\20260120_073850\images\2025\01\04_seed40491.png,%m/%d/%Y,2025-01-04,40491,A,handwriting_gan,pytorch_handwriting_gan,18290.872598470833,0.39195048809051514,False,True
stress_runs\20260120_073850\images\2025\01\05_seed40490.png,%m/%d/%Y,2025-01-05,40490,A,handwriting_gan,pytorch_handwriting_gan,17217.011378537496,0.44839322566986084,False,True
stress_runs\20260120_073850\images\2025\01\05_seed40491.png,%m/%d/%Y,2025-01-05,40491,A,handwriting_gan,pytorch_handwriting_gan,18290.872598470833,0.39195048809051514,False,True
stress_runs\20260120_073850\images\2025\01\05_seed40492.png,%m/%d/%Y,2025-01-05,40492,A,handwriting_gan,pytorch_handwriting_gan,17252.464617625115,0.4192851483821869,False,True
stress_runs\20260120_073850\images\2025\01\06_seed40491.png,%m/%d/%Y,2025-01-06,40491,A,handwriting_gan,pytorch_handwriting_gan,18290.872598470833,0.39195048809051514,False,True
stress_runs\20260120_073850\images\2025\01\06_seed40492.png,%m/%d/%Y,2025-01-06,40492,A,handwriting_gan,pytorch_handwriting_gan,17252.464617625115,0.4192851483821869,False,True
stress_runs\20260120_073850\images\2025\01\06_seed40493.png,%m/%d/%Y,2025-01-06,40493,A,handwriting_gan,pytorch_handwriting_gan,12373.602266662809,0.4765060245990753,False,True
stress_runs\20260120_073850\images\2025\01\07_seed40492.png,%m/%d/%Y,2025-01-07,40492,A,handwriting_gan,pytorch_handwriting_gan,17252.464617625115,0.4192851483821869,False,True
stress_runs\20260120_073850\images\2025\01\07_seed40493.png,%m/%d/%Y,2025-01-07,40493,A,handwriting_gan,pytorch_handwriting_gan,12373.602266662809,0.4765060245990753,False,True
stress_runs\20260120_073850\images\2025\01\07_seed40494.png,%m/%d/%Y,2025-01-07,40494,A,handwriting_gan,pytorch_handwriting_gan,13493.954178685917,0.48158061504364014,False,True
stress_runs\20260120_073850\images\2025\01\08_seed40493.png,%m/%d/%Y,2025-01-08,40493,A,handwriting_gan,pytorch_handwriting_gan,12373.602266662809,0.4765060245990753,False,True
stress_runs\20260120_073850\images\2025\01\08_seed40494.png,%m/%d/%Y,2025-01-08,40494,A,handwriting_gan,pytorch_handwriting_gan,13493.954178685917,0.48158061504364014,False,True
stress_runs\20260120_073850\images\2025\01\08_seed40495.png,%m/%d/%Y,2025-01-08,40495,A,handwriting_gan,pytorch_handwriting_gan,18585.6390043238,0.4120732843875885,False,True
stress_runs\20260120_073850\images\2025\01\09_seed40494.png,%m/%d/%Y,2025-01-09,40494,A,handwriting_gan,pytorch_handwriting_gan,13493.954178685917,0.48158061504364014,False,True
stress_runs\20260120_073850\images\2025\01\09_seed40495.png,%m/%d/%Y,2025-01-09,40495,A,handwriting_gan,pytorch_handwriting_gan,18585.6390043238,0.4120732843875885,False,True
stress_runs\20260120_073850\images\2025\01\09_seed40496.png,%m/%d/%Y,2025-01-09,40496,A,handwriting_gan,pytorch_handwriting_gan,16956.943348128912,0.4465161859989166,False,True
stress_runs\20260120_073850\images\2025\01\10_seed40495.png,%m/%d/%Y,2025-01-10,40495,A,handwriting_gan,pytorch_handwriting_gan,18585.6390043238,0.4120732843875885,False,True
stress_runs\20260120_073850\images\2025\01\10_seed40496.png,%m/%d/%Y,2025-01-10,40496,A,handwriting_gan,pytorch_handwriting_gan,16956.943348128912,0.4465161859989166,False,True
stress_runs\20260120_073850\images\2025\01\10_seed40497.png,%m/%d/%Y,2025-01-10,40497,A,handwriting_gan,pytorch_handwriting_gan,17351.223096682308,0.3534528315067291,False,True
stress_runs\20260120_073850\images\2025\01\11_seed40496.png,%m/%d/%Y,2025-01-11,40496,A,handwriting_gan,pytorch_handwriting_gan,16956.943348128912,0.4465161859989166,False,True
stress_runs\20260120_073850\images\2025\01\11_seed40497.png,%m/%d/%Y,2025-01-11,40497,A,handwriting_gan,pytorch_handwriting_gan,17351.223096682308,0.3534528315067291,False,True
stress_runs\20260120_073850\images\2025\01\11_seed40498.png,%m/%d/%Y,2025-01-11,40498,A,handwriting_gan,pytorch_handwriting_gan,18097.772921259104,0.460509330034256,False,True
stress_runs\20260120_073850\images\2025\01\12_seed40497.png,%m/%d/%Y,2025-01-12,40497,A,handwriting_gan,pytorch_handwriting_gan,17351.223096682308,0.3534528315067291,False,True
stress_runs\20260120_073850\images\2025\01\12_seed40498.png,%m/%d/%Y,2025-01-12,40498,A,handwriting_gan,pytorch_handwriting_gan,18097.772921259104,0.460509330034256,False,True
stress_runs\20260120_073850\images\2025\01\12_seed40499.png,%m/%d/%Y,2025-01-12,40499,A,handwriting_gan,pytorch_handwriting_gan,21055.111186102633,0.397808700799942,False,True
stress_runs\20260120_073850\images\2025\01\13_seed40498.png,%m/%d/%Y,2025-01-13,40498,A,handwriting_gan,pytorch_handwriting_gan,18097.772921259104,0.460509330034256,False,True
stress_runs\20260120_073850\images\2025\01\13_seed40499.png,%m/%d/%Y,2025-01-13,40499,A,handwriting_gan,pytorch_handwriting_gan,21055.111186102633,0.397808700799942,False,True
stress_runs\20260120_073850\images\2025\01\13_seed40500.png,%m/%d/%Y,2025-01-13,40500,A,handwriting_gan,pytorch_handwriting_gan,18388.90758735365,0.4165005087852478,False,True
stress_runs\20260120_073850\images\2025\01\14_seed40499.png,%m/%d/%Y,2025-01-14,40499,A,handwriting_gan,pytorch_handwriting_gan,21055.111186102633,0.397808700799942,False,True
stress_runs\20260120_073850\images\2025\01\14_seed40500.png,%m/%d/%Y,2025-01-14,40500,A,handwriting_gan,pytorch_handwriting_gan,18388.90758735365,0.4165005087852478,False,True
stress_runs\20260120_073850\images\2025\01\14_seed40501.png,%m/%d/%Y,2025-01-14,40501,A,handwriting_gan,pytorch_handwriting_gan,16511.06154423038,0.4427529573440552,False,True
stress_runs\20260120_073850\images\2025\01\15_seed40500.png,%m/%d/%Y,2025-01-15,40500,A,handwriting_gan,pytorch_handwriting_gan,18388.90758735365,0.4165005087852478,False,True
stress_runs\20260120_073850\images\2025\01\15_seed40501.png,%m/%d/%Y,2025-01-15,40501,A,handwriting_gan,pytorch_handwriting_gan,16511.06154423038,0.4427529573440552,False,True
stress_runs\20260120_073850\images\2025\01\15_seed40502.png,%m/%d/%Y,2025-01-15,40502,A,handwriting_gan,pytorch_handwriting_gan,16846.23982281288,0.458811491727829,False,True
stress_runs\20260120_073850\images\2025\01\16_seed40501.png,%m/%d/%Y,2025-01-16,40501,A,handwriting_gan,pytorch_handwriting_gan,16511.06154423038,0.4427529573440552,False,True
stress_runs\20260120_073850\images\2025\01\16_seed40502.png,%m/%d/%Y,2025-01-16,40502,A,handwriting_gan,pytorch_handwriting_gan,16846.23982281288,0.458811491727829,False,True
stress_runs\20260120_073850\images\2025\01\16_seed40503.png,%m/%d/%Y,2025-01-16,40503,A,handwriting_gan,pytorch_handwriting_gan,16153.862705187918,0.4532816410064697,False,True
stress_runs\20260120_073850\images\2025\01\17_seed40502.png,%m/%d/%Y,2025-01-17,40502,A,handwriting_gan,pytorch_handwriting_gan,16846.23982281288,0.458811491727829,False,True
stress_runs\20260120_073850\images\2025\01\17_seed40503.png,%m/%d/%Y,2025-01-17,40503,A,handwriting_gan,pytorch_handwriting_gan,16153.862705187918,0.4532816410064697,False,True
stress_runs\20260120_073850\images\2025\01\17_seed40504.png,%m/%d/%Y,2025-01-17,40504,A,handwriting_gan,pytorch_handwriting_gan,18095.518349524813,0.3916318416595459,False,True
stress_runs\20260120_073850\images\2025\01\18_seed40503.png,%m/%d/%Y,2025-01-18,40503,A,handwriting_gan,pytorch_handwriting_gan,16153.862705187918,0.4532816410064697,False,True
stress_runs\20260120_073850\images\2025\01\18_seed40504.png,%m/%d/%Y,2025-01-18,40504,A,handwriting_gan,pytorch_handwriting_gan,18095.518349524813,0.3916318416595459,False,True
stress_runs\20260120_073850\images\2025\01\18_seed40505.png,%m/%d/%Y,2025-01-18,40505,A,handwriting_gan,pytorch_handwriting_gan,17430.844726436393,0.3724988102912903,False,True
stress_runs\20260120_073850\images\2025\01\19_seed40504.png,%m/%d/%Y,2025-01-19,40504,A,handwriting_gan,pytorch_handwriting_gan,18095.518349524813,0.3916318416595459,False,True
stress_runs\20260120_073850\images\2025\01\19_seed40505.png,%m/%d/%Y,2025-01-19,40505,A,handwriting_gan,pytorch_handwriting_gan,17430.844726436393,0.3724988102912903,False,True
stress_runs\20260120_073850\images\2025\01\19_seed40506.png,%m/%d/%Y,2025-01-19,40506,A,handwriting_gan,pytorch_handwriting_gan,22534.062406440444,0.4185377061367035,False,True
stress_runs\20260120_073850\images\2025\01\20_seed40505.png,%m/%d/%Y,2025-01-20,40505,A,handwriting_gan,pytorch_handwriting_gan,17430.844726436393,0.3724988102912903,False,True
stress_runs\20260120_073850\images\2025\01\20_seed40506.png,%m/%d/%Y,2025-01-20,40506,A,handwriting_gan,pytorch_handwriting_gan,22534.062406440444,0.4185377061367035,False,True
stress_runs\20260120_073850\images\2025\01\20_seed40507.png,%m/%d/%Y,2025-01-20,40507,A,handwriting_gan,pytorch_handwriting_gan,18825.31709885217,0.4611135423183441,False,True
stress_runs\20260120_073850\images\2025\01\21_seed40506.png,%m/%d/%Y,2025-01-21,40506,A,handwriting_gan,pytorch_handwriting_gan,22534.062406440444,0.4185377061367035,False,True
stress_runs\20260120_073850\images\2025\01\21_seed40507.png,%m/%d/%Y,2025-01-21,40507,A,handwriting_gan,pytorch_handwriting_gan,18825.31709885217,0.4611135423183441,False,True
stress_runs\20260120_073850\images\2025\01\21_seed40508.png,%m/%d/%Y,2025-01-21,40508,A,handwriting_gan,pytorch_handwriting_gan,20216.923638810196,0.48416632413864136,False,True
stress_runs\20260120_073850\images\2025\01\22_seed40507.png,%m/%d/%Y,2025-01-22,40507,A,handwriting_gan,pytorch_handwriting_gan,18825.31709885217,0.4611135423183441,False,True
stress_runs\20260120_073850\images\2025\01\22_seed40508.png,%m/%d/%Y,2025-01-22,40508,A,handwriting_gan,pytorch_handwriting_gan,20216.923638810196,0.48416632413864136,False,True
stress_runs\20260120_073850\images\2025\01\22_seed40509.png,%m/%d/%Y,2025-01-22,40509,A,handwriting_gan,pytorch_handwriting_gan,16749.46830868135,0.45827269554138184,False,True
stress_runs\20260120_073850\images\2025\01\23_seed40508.png,%m/%d/%Y,2025-01-23,40508,A,handwriting_gan,pytorch_handwriting_gan,20216.923638810196,0.48416632413864136,False,True
stress_runs\20260120_073850\images\2025\01\23_seed40509.png,%m/%d/%Y,2025-01-23,40509,A,handwriting_gan,pytorch_handwriting_gan,16749.46830868135,0.45827269554138184,False,True
stress_runs\20260120_073850\images\2025\01\23_seed40510.png,%m/%d/%Y,2025-01-23,40510,A,handwriting_gan,pytorch_handwriting_gan,18764.665105520202,0.3939456343650818,False,True
stress_runs\20260120_073850\images\2025\01\24_seed40509.png,%m/%d/%Y,2025-01-24,40509,A,handwriting_gan,pytorch_handwriting_gan,16749.46830868135,0.45827269554138184,False,True
stress_runs\20260120_073850\images\2025\01\24_seed40510.png,%m/%d/%Y,2025-01-24,40510,A,handwriting_gan,pytorch_handwriting_gan,18764.665105520202,0.3939456343650818,False,True
stress_runs\20260120_073850\images\2025\01\24_seed40511.png,%m/%d/%Y,2025-01-24,40511,A,handwriting_gan,pytorch_handwriting_gan,16543.591597222225,0.4456920325756073,False,True
stress_runs\20260120_073850\images\2025\01\25_seed40510.png,%m/%d/%Y,2025-01-25,40510,A,handwriting_gan,pytorch_handwriting_gan,18764.665105520202,0.3939456343650818,False,True
stress_runs\20260120_073850\images\2025\01\25_seed40511.png,%m/%d/%Y,2025-01-25,40511,A,handwriting_gan,pytorch_handwriting_gan,16543.591597222225,0.4456920325756073,False,True
stress_runs\20260120_073850\images\2025\01\25_seed40512.png,%m/%d/%Y,2025-01-25,40512,A,handwriting_gan,pytorch_handwriting_gan,18152.462730118565,0.4222102761268616,False,True
stress_runs\20260120_073850\images\2025\01\26_seed40511.png,%m/%d/%Y,2025-01-26,40511,A,handwriting_gan,pytorch_handwriting_gan,16543.591597222225,0.4456920325756073,False,True
stress_runs\20260120_073850\images\2025\01\26_seed40512.png,%m/%d/%Y,2025-01-26,40512,A,handwriting_gan,pytorch_handwriting_gan,18152.462730118565,0.4222102761268616,False,True
stress_runs\20260120_073850\images\2025\01\26_seed40513.png,%m/%d/%Y,2025-01-26,40513,A,handwriting_gan,pytorch_handwriting_gan,16863.258312396938,0.464193731546402,False,True
stress_runs\20260120_073850\images\2025\01\27_seed40512.png,%m/%d/%Y,2025-01-27,40512,A,handwriting_gan,pytorch_handwriting_gan,18152.462730118565,0.4222102761268616,False,True
stress_runs\20260120_073850\images\2025\01\27_seed40513.png,%m/%d/%Y,2025-01-27,40513,A,handwriting_gan,pytorch_handwriting_gan,16863.258312396938,0.464193731546402,False,True
stress_runs\20260120_073850\images\2025\01\27_seed40514.png,%m/%d/%Y,2025-01-27,40514,A,handwriting_gan,pytorch_handwriting_gan,14152.635152192444,0.474114328622818,False,True
stress_runs\20260120_073850\images\2025\01\28_seed40513.png,%m/%d/%Y,2025-01-28,40513,A,handwriting_gan,pytorch_handwriting_gan,16863.258312396938,0.464193731546402,False,True
stress_runs\20260120_073850\images\2025\01\28_seed40514.png,%m/%d/%Y,2025-01-28,40514,A,handwriting_gan,pytorch_handwriting_gan,14152.635152192444,0.474114328622818,False,True
stress_runs\20260120_073850\images\2025\01\28_seed40515.png,%m/%d/%Y,2025-01-28,40515,A,handwriting_gan,pytorch_handwriting_gan,17420.995292995543,0.4642493724822998,False,True
stress_runs\20260120_073850\images\2025\01\29_seed40514.png,%m/%d/%Y,2025-01-29,40514,A,handwriting_gan,pytorch_handwriting_gan,14152.635152192444,0.474114328622818,False,True
stress_runs\20260120_073850\images\2025\01\29_seed40515.png,%m/%d/%Y,2025-01-29,40515,A,handwriting_gan,pytorch_handwriting_gan,17420.995292995543,0.4642493724822998,False,True
stress_runs\20260120_073850\images\2025\01\29_seed40516.png,%m/%d/%Y,2025-01-29,40516,A,handwriting_gan,pytorch_handwriting_gan,15148.103402297193,0.4469360113143921,False,True
stress_runs\20260120_073850\images\2025\01\30_seed40515.png,%m/%d/%Y,2025-01-30,40515,A,handwriting_gan,pytorch_handwriting_gan,17420.995292995543,0.4642493724822998,False,True
stress_runs\20260120_073850\images\2025\01\30_seed40516.png,%m/%d/%Y,2025-01-30,40516,A,handwriting_gan,pytorch_handwriting_gan,15148.103402297193,0.4469360113143921,False,True
stress_runs\20260120_073850\images\2025\01\30_seed40517.png,%m/%d/%Y,2025-01-30,40517,A,handwriting_gan,pytorch_handwriting_gan,16321.257517818249,0.44017651677131653,False,True
