output_path,date_string,date_iso,seed,tier,generator_type,model_checkpoint,style_distance,ssim,psnr,perceptual_distance,perceptual_backend,nearest_reference
stress_runs\20260119_161617\images\2025\01\04_seed40490.png,1.04. 25,2025-01-04,40490,A,datefont_renderer,unknown,15.135613441467285,0.7310636486102526,9.782962391221856,0.35280153155326843,lpips,normalized_cache\dated_signatures\signature_friday_1_16_26.png
stress_runs\20260119_161617\images\2025\01\04_seed40491.png,1.04. 25,2025-01-04,40491,A,datefont_renderer,unknown,15.135613441467285,0.7310636486102526,9.782962391221856,0.35280153155326843,lpips,normalized_cache\dated_signatures\signature_friday_1_16_26.png
stress_runs\20260119_161617\images\2025\01\05_seed40490.png,1.05. 25,2025-01-05,40490,A,datefont_renderer,unknown,14.83631420135498,0.7429642384996985,10.064064529650063,0.34825894236564636,lpips,normalized_cache\dated_signatures\signature_friday_1_16_26.png
stress_runs\20260119_161617\images\2025\01\05_seed40491.png,1.05. 25,2025-01-05,40491,A,datefont_renderer,unknown,14.83631420135498,0.7429642384996985,10.064064529650063,0.34825894236564636,lpips,normalized_cache\dated_signatures\signature_friday_1_16_26.png
stress_runs\20260119_161617\images\2025\01\05_seed40492.png,1.05. 25,2025-01-05,40492,A,datefont_renderer,unknown,14.83631420135498,0.7429642384996985,10.064064529650063,0.34825894236564636,lpips,normalized_cache\dated_signatures\signature_friday_1_16_26.png
stress_runs\20260119_161617\images\2025\01\06_seed40491.png,1.06. 25,2025-01-06,40491,A,datefont_renderer,unknown,15.412460327148438,0.7374885555112524,9.74582832970749,0.3626617193222046,lpips,normalized_cache\dated_signatures\signature_friday_1_16_26.png
stress_runs\20260119_161617\images\2025\01\06_seed40492.png,1.06. 25,2025-01-06,40492,A,datefont_renderer,unknown,15.412460327148438,0.7374885555112524,9.74582832970749,0.3626617193222046,lpips,normalized_cache\dated_signatures\signature_friday_1_16_26.png
stress_runs\20260119_161617\images\2025\01\06_seed40493.png,1.06. 25,2025-01-06,40493,A,datefont_renderer,unknown,15.412460327148438,0.7374885555112524,9.74582832970749,0.3626617193222046,lpips,normalized_cache\dated_signatures\signature_friday_1_16_26.png
stress_runs\20260119_161617\images\2025\01\07_seed40492.png,1.07. 25,2025-01-07,40492,A,datefont_renderer,unknown,15.2996187210083,0.7316204831630446,9.711193524142738,0.36696958541870117,lpips,normalized_cache\dated_signatures\signature_friday_1_16_26.png
stress_runs\20260119_161617\images\2025\01\07_seed40493.png,1.07. 25,2025-01-07,40493,A,datefont_renderer,unknown,15.2996187210083,0.7316204831630446,9.711193524142738,0.36696958541870117,lpips,normalized_cache\dated_signatures\signature_friday_1_16_26.png
stress_runs\20260119_161617\images\2025\01\07_seed40494.png,1.07. 25,2025-01-07,40494,A,datefont_renderer,unknown,15.2996187210083,0.7316204831630446,9.711193524142738,0.36696958541870117,lpips,normalized_cache\dated_signatures\signature_friday_1_16_26.png
stress_runs\20260119_161617\images\2025\01\08_seed40493.png,1.08. 25,2025-01-08,40493,A,datefont_renderer,unknown,15.529126167297363,0.7256055098176867,9.787916875359674,0.3683634400367737,lpips,normalized_cache\dated_signatures\signature_friday_1_16_26.png
stress_runs\20260119_161617\images\2025\01\08_seed40494.png,1.08. 25,2025-01-08,40494,A,datefont_renderer,unknown,15.529126167297363,0.7256055098176867,9.787916875359674,0.3683634400367737,lpips,normalized_cache\dated_signatures\signature_friday_1_16_26.png
stress_runs\20260119_161617\images\2025\01\08_seed40495.png,1.08. 25,2025-01-08,40495,A,datefont_renderer,unknown,15.529126167297363,0.7256055098176867,9.787916875359674,0.3683634400367737,lpips,normalized_cache\dated_signatures\signature_friday_1_16_26.png
stress_runs\20260119_161617\images\2025\01\09_seed40494.png,1.09. 25,2025-01-09,40494,A,datefont_renderer,unknown,15.595002174377441,0.7195642541887777,9.704125979189248,0.37222015857696533,lpips,normalized_cache\dated_signatures\signature_friday_1_16_26.png
stress_runs\20260119_161617\images\2025\01\09_seed40495.png,1.09. 25,2025-01-09,40495,A,datefont_renderer,unknown,15.595002174377441,0.7195642541887777,9.704125979189248,0.37222015857696533,lpips,normalized_cache\dated_signatures\signature_friday_1_16_26.png
stress_runs\20260119_161617\images\2025\01\09_seed40496.png,1.09. 25,2025-01-09,40496,A,datefont_renderer,unknown,15.595002174377441,0.7195642541887777,9.704125979189248,0.37222015857696533,lpips,normalized_cache\dated_signatures\signature_friday_1_16_26.png
stress_runs\20260119_161617\images\2025\01\10_seed40495.png,1.10. 25,2025-01-10,40495,A,datefont_renderer,unknown,15.51783275604248,0.739349134435852,9.769516582340188,0.3599144518375397,lpips,normalized_cache\dated_signatures\signature_friday_1_16_26.png
stress_runs\20260119_161617\images\2025\01\10_seed40496.png,1.10. 25,2025-01-10,40496,A,datefont_renderer,unknown,15.51783275604248,0.739349134435852,9.769516582340188,0.3599144518375397,lpips,normalized_cache\dated_signatures\signature_friday_1_16_26.png
stress_runs\20260119_161617\images\2025\01\10_seed40497.png,1.10. 25,2025-01-10,40497,A,datefont_renderer,unknown,15.51783275604248,0.739349134435852,9.769516582340188,0.3599144518375397,lpips,normalized_cache\dated_signatures\signature_friday_1_16_26.png
stress_runs\20260119_161617\images\2025\01\11_seed40496.png,1.11. 25,2025-01-11,40496,A,datefont_renderer,unknown,15.39777946472168,0.7377931860461631,9.80139452931091,0.3673786520957947,lpips,normalized_cache\dated_signatures\signature_friday_1_16_26.png
stress_runs\20260119_161617\images\2025\01\11_seed40497.png,1.11. 25,2025-01-11,40497,A,datefont_renderer,unknown,15.39777946472168,0.7377931860461631,9.80139452931091,0.3673786520957947,lpips,normalized_cache\dated_signatures\signature_friday_1_16_26.png
stress_runs\20260119_161617\images\2025\01\11_seed40498.png,1.11. 25,2025-01-11,40498,A,datefont_renderer,unknown,15.39777946472168,0.7377931860461631,9.80139452931091,0.3673786520957947,lpips,normalized_cache\dated_signatures\signature_friday_1_16_26.png
stress_runs\20260119_161617\images\2025\01\12_seed40497.png,1.12. 25,2025-01-12,40497,A,datefont_renderer,unknown,15.364896774291992,0.733876340917128,9.955377308314548,0.37782523036003113,lpips,normalized_cache\dated_signatures\signature_friday_1_16_26.png
stress_runs\20260119_161617\images\2025\01\12_seed40498.png,1.12. 25,2025-01-12,40498,A,datefont_renderer,unknown,15.364896774291992,0.733876340917128,9.955377308314548,0.37782523036003113,lpips,normalized_cache\dated_signatures\signature_friday_1_16_26.png
stress_runs\20260119_161617\images\2025\01\12_seed40499.png,1.12. 25,2025-01-12,40499,A,datefont_renderer,unknown,15.364896774291992,0.733876340917128,9.955377308314548,0.37782523036003113,lpips,normalized_cache\dated_signatures\signature_friday_1_16_26.png
stress_runs\20260119_161617\images\2025\01\13_seed40498.png,1.13. 25,2025-01-13,40498,A,datefont_renderer,unknown,15.31835651397705,0.7393428703983556,10.081994343083341,0.3687390387058258,lpips,normalized_cache\dated_signatures\signature_friday_1_16_26.png
stress_runs\20260119_161617\images\2025\01\13_seed40499.png,1.13. 25,2025-01-13,40499,A,datefont_renderer,unknown,15.31835651397705,0.7393428703983556,10.081994343083341,0.3687390387058258,lpips,normalized_cache\dated_signatures\signature_friday_1_16_26.png
stress_runs\20260119_161617\images\2025\01\13_seed40500.png,1.13. 25,2025-01-13,40500,A,datefont_renderer,unknown,15.31835651397705,0.7393428703983556,10.081994343083341,0.3687390387058258,lpips,normalized_cache\dated_signatures\signature_friday_1_16_26.png
stress_runs\20260119_161617\images\2025\01\14_seed40499.png,1.14. 25,2025-01-14,40499,A,datefont_renderer,unknown,15.54156494140625,0.7272183155215207,9.783274581025088,0.3633555769920349,lpips,normalized_cache\dated_signatures\signature_friday_1_16_26.png
stress_runs\20260119_161617\images\2025\01\14_seed40500.png,1.14. 25,2025-01-14,40500,A,datefont_renderer,unknown,15.54156494140625,0.7272183155215207,9.783274581025088,0.3633555769920349,lpips,normalized_cache\dated_signatures\signature_friday_1_16_26.png
stress_runs\20260119_161617\images\2025\01\14_seed40501.png,1.14. 25,2025-01-14,40501,A,datefont_renderer,unknown,15.54156494140625,0.7272183155215207,9.783274581025088,0.3633555769920349,lpips,normalized_cache\dated_signatures\signature_friday_1_16_26.png
stress_runs\20260119_161617\images\2025\01\15_seed40500.png,1.15. 25,2025-01-15,40500,A,datefont_renderer,unknown,15.001864433288574,0.7407591588567193,10.10810556869221,0.359274685382843,lpips,normalized_cache\dated_signatures\signature_friday_1_16_26.png
stress_runs\20260119_161617\images\2025\01\15_seed40501.png,1.15. 25,2025-01-15,40501,A,datefont_renderer,unknown,15.001864433288574,0.7407591588567193,10.10810556869221,0.359274685382843,lpips,normalized_cache\dated_signatures\signature_friday_1_16_26.png
stress_runs\20260119_161617\images\2025\01\15_seed40502.png,1.15. 25,2025-01-15,40502,A,datefont_renderer,unknown,15.001864433288574,0.7407591588567193,10.10810556869221,0.359274685382843,lpips,normalized_cache\dated_signatures\signature_friday_1_16_26.png
stress_runs\20260119_161617\images\2025\01\16_seed40501.png,1.16. 25,2025-01-16,40501,A,datefont_renderer,unknown,15.413534164428711,0.7368467755337588,9.921446004887681,0.3649427890777588,lpips,normalized_cache\dated_signatures\signature_friday_1_16_26.png
stress_runs\20260119_161617\images\2025\01\16_seed40502.png,1.16. 25,2025-01-16,40502,A,datefont_renderer,unknown,15.413534164428711,0.7368467755337588,9.921446004887681,0.3649427890777588,lpips,normalized_cache\dated_signatures\signature_friday_1_16_26.png
stress_runs\20260119_161617\images\2025\01\16_seed40503.png,1.16. 25,2025-01-16,40503,A,datefont_renderer,unknown,15.413534164428711,0.7368467755337588,9.921446004887681,0.3649427890777588,lpips,normalized_cache\dated_signatures\signature_friday_1_16_26.png
stress_runs\20260119_161617\images\2025\01\17_seed40502.png,1.17. 25,2025-01-17,40502,A,datefont_renderer,unknown,15.594833374023438,0.7331151438952961,9.75491119325325,0.3700004816055298,lpips,normalized_cache\dated_signatures\signature_friday_1_16_26.png
stress_runs\20260119_161617\images\2025\01\17_seed40503.png,1.17. 25,2025-01-17,40503,A,datefont_renderer,unknown,15.594833374023438,0.7331151438952961,9.75491119325325,0.3700004816055298,lpips,normalized_cache\dated_signatures\signature_friday_1_16_26.png
stress_runs\20260119_161617\images\2025\01\17_seed40504.png,1.17. 25,2025-01-17,40504,A,datefont_renderer,unknown,15.594833374023438,0.7331151438952961,9.75491119325325,0.3700004816055298,lpips,normalized_cache\dated_signatures\signature_friday_1_16_26.png
stress_runs\20260119_161617\images\2025\01\18_seed40503.png,1.18. 25,2025-01-18,40503,A,datefont_renderer,unknown,15.5490140914917,0.7207369248278376,9.81411328632784,0.3774440884590149,lpips,normalized_cache\dated_signatures\signature_friday_1_16_26.png
stress_runs\20260119_161617\images\2025\01\18_seed40504.png,1.18. 25,2025-01-18,40504,A,datefont_renderer,unknown,15.5490140914917,0.7207369248278376,9.81411328632784,0.3774440884590149,lpips,normalized_cache\dated_signatures\signature_friday_1_16_26.png
stress_runs\20260119_161617\images\2025\01\18_seed40505.png,1.18. 25,2025-01-18,40505,A,datefont_renderer,unknown,15.5490140914917,0.7207369248278376,9.81411328632784,0.3774440884590149,lpips,normalized_cache\dated_signatures\signature_friday_1_16_26.png
stress_runs\20260119_161617\images\2025\01\19_seed40504.png,1.19. 25,2025-01-19,40504,A,datefont_renderer,unknown,15.69031810760498,0.7206610614174801,9.846181494384915,0.37789854407310486,lpips,normalized_cache\dated_signatures\signature_friday_1_16_26.png
stress_runs\20260119_161617\images\2025\01\19_seed40505.png,1.19. 25,2025-01-19,40505,A,datefont_renderer,unknown,15.69031810760498,0.7206610614174801,9.846181494384915,0.37789854407310486,lpips,normalized_cache\dated_signatures\signature_friday_1_16_26.png
stress_runs\20260119_161617\images\2025\01\19_seed40506.png,1.19. 25,2025-01-19,40506,A,datefont_renderer,unknown,15.69031810760498,0.7206610614174801,9.846181494384915,0.37789854407310486,lpips,normalized_cache\dated_signatures\signature_friday_1_16_26.png
stress_runs\20260119_161617\images\2025\01\20_seed40505.png,1.20. 25,2025-01-20,40505,A,datefont_renderer,unknown,15.112433433532715,0.7362401462456658,9.65008370874341,0.3587881326675415,lpips,normalized_cache\dated_signatures\signature_friday_1_16_26.png
stress_runs\20260119_161617\images\2025\01\20_seed40506.png,1.20. 25,2025-01-20,40506,A,datefont_renderer,unknown,15.112433433532715,0.7362401462456658,9.65008370874341,0.3587881326675415,lpips,normalized_cache\dated_signatures\signature_friday_1_16_26.png
stress_runs\20260119_161617\images\2025\01\20_seed40507.png,1.20. 25,2025-01-20,40507,A,datefont_renderer,unknown,15.112433433532715,0.7362401462456658,9.65008370874341,0.3587881326675415,lpips,normalized_cache\dated_signatures\signature_friday_1_16_26.png
stress_runs\20260119_161617\images\2025\01\21_seed40506.png,1.21. 25,2025-01-21,40506,A,datefont_renderer,unknown,15.061323165893555,0.7377305151686203,9.840292675919445,0.35734987258911133,lpips,normalized_cache\dated_signatures\signature_friday_1_16_26.png
stress_runs\20260119_161617\images\2025\01\21_seed40507.png,1.21. 25,2025-01-21,40507,A,datefont_renderer,unknown,15.061323165893555,0.7377305151686203,9.840292675919445,0.35734987258911133,lpips,normalized_cache\dated_signatures\signature_friday_1_16_26.png
stress_runs\20260119_161617\images\2025\01\21_seed40508.png,1.21. 25,2025-01-21,40508,A,datefont_renderer,unknown,15.061323165893555,0.7377305151686203,9.840292675919445,0.35734987258911133,lpips,normalized_cache\dated_signatures\signature_friday_1_16_26.png
stress_runs\20260119_161617\images\2025\01\22_seed40507.png,1.22. 25,2025-01-22,40507,A,datefont_renderer,unknown,14.866087913513184,0.7386921243984265,9.705118685160745,0.3524036407470703,lpips,normalized_cache\dated_signatures\signature_friday_1_16_26.png
stress_runs\20260119_161617\images\2025\01\22_seed40508.png,1.22. 25,2025-01-22,40508,A,datefont_renderer,unknown,14.866087913513184,0.7386921243984265,9.705118685160745,0.3524036407470703,lpips,normalized_cache\dated_signatures\signature_friday_1_16_26.png
stress_runs\20260119_161617\images\2025\01\22_seed40509.png,1.22. 25,2025-01-22,40509,A,datefont_renderer,unknown,14.866087913513184,0.7386921243984265,9.705118685160745,0.3524036407470703,lpips,normalized_cache\dated_signatures\signature_friday_1_16_26.png
stress_runs\20260119_161617\images\2025\01\23_seed40508.png,1.23. 25,2025-01-23,40508,A,datefont_renderer,unknown,14.968772888183594,0.735409230593139,9.796020271138232,0.35533416271209717,lpips,normalized_cache\dated_signatures\signature_friday_1_16_26.png
stress_runs\20260119_161617\images\2025\01\23_seed40509.png,1.23. 25,2025-01-23,40509,A,datefont_renderer,unknown,14.968772888183594,0.735409230593139,9.796020271138232,0.35533416271209717,lpips,normalized_cache\dated_signatures\signature_friday_1_16_26.png
stress_runs\20260119_161617\images\2025\01\23_seed40510.png,1.23. 25,2025-01-23,40510,A,datefont_renderer,unknown,14.968772888183594,0.735409230593139,9.796020271138232,0.35533416271209717,lpips,normalized_cache\dated_signatures\signature_friday_1_16_26.png
stress_runs\20260119_161617\images\2025\01\24_seed40509.png,1.24. 25,2025-01-24,40509,A,datefont_renderer,unknown,14.751635551452637,0.7392056474457004,9.995942366094638,0.3320494294166565,lpips,normalized_cache\dated_signatures\signature_friday_1_16_26.png
stress_runs\20260119_161617\images\2025\01\24_seed40510.png,1.24. 25,2025-01-24,40510,A,datefont_renderer,unknown,14.751635551452637,0.7392056474457004,9.995942366094638,0.3320494294166565,lpips,normalized_cache\dated_signatures\signature_friday_1_16_26.png
stress_runs\20260119_161617\images\2025\01\24_seed40511.png,1.24. 25,2025-01-24,40511,A,datefont_renderer,unknown,14.751635551452637,0.7392056474457004,9.995942366094638,0.3320494294166565,lpips,normalized_cache\dated_signatures\signature_friday_1_16_26.png
stress_runs\20260119_161617\images\2025\01\25_seed40510.png,1.25. 25,2025-01-25,40510,A,datefont_renderer,unknown,14.563879013061523,0.744265200594264,9.92684704145042,0.33269354701042175,lpips,normalized_cache\dated_signatures\signature_friday_1_16_26.png
stress_runs\20260119_161617\images\2025\01\25_seed40511.png,1.25. 25,2025-01-25,40511,A,datefont_renderer,unknown,14.563879013061523,0.744265200594264,9.92684704145042,0.33269354701042175,lpips,normalized_cache\dated_signatures\signature_friday_1_16_26.png
stress_runs\20260119_161617\images\2025\01\25_seed40512.png,1.25. 25,2025-01-25,40512,A,datefont_renderer,unknown,14.563879013061523,0.744265200594264,9.92684704145042,0.33269354701042175,lpips,normalized_cache\dated_signatures\signature_friday_1_16_26.png
stress_runs\20260119_161617\images\2025\01\26_seed40511.png,1.26. 25,2025-01-26,40511,A,datefont_renderer,unknown,16.150127410888672,0.7065599044243115,9.740514788348412,0.4043220281600952,lpips,normalized_cache\dated_signatures\signature_friday_1_16_26.png
stress_runs\20260119_161617\images\2025\01\26_seed40512.png,1.26. 25,2025-01-26,40512,A,datefont_renderer,unknown,16.150127410888672,0.7065599044243115,9.740514788348412,0.4043220281600952,lpips,normalized_cache\dated_signatures\signature_friday_1_16_26.png
stress_runs\20260119_161617\images\2025\01\26_seed40513.png,1.26. 25,2025-01-26,40513,A,datefont_renderer,unknown,16.150127410888672,0.7065599044243115,9.740514788348412,0.4043220281600952,lpips,normalized_cache\dated_signatures\signature_friday_1_16_26.png
stress_runs\20260119_161617\images\2025\01\27_seed40512.png,1.27. 25,2025-01-27,40512,A,datefont_renderer,unknown,15.065048217773438,0.7267717939172706,9.463530875944294,0.3645473122596741,lpips,normalized_cache\dated_signatures\signature_friday_1_16_26.png
stress_runs\20260119_161617\images\2025\01\27_seed40513.png,1.27. 25,2025-01-27,40513,A,datefont_renderer,unknown,15.065048217773438,0.7267717939172706,9.463530875944294,0.3645473122596741,lpips,normalized_cache\dated_signatures\signature_friday_1_16_26.png
stress_runs\20260119_161617\images\2025\01\27_seed40514.png,1.27. 25,2025-01-27,40514,A,datefont_renderer,unknown,15.065048217773438,0.7267717939172706,9.463530875944294,0.3645473122596741,lpips,normalized_cache\dated_signatures\signature_friday_1_16_26.png
stress_runs\20260119_161617\images\2025\01\28_seed40513.png,1.28. 25,2025-01-28,40513,A,datefont_renderer,unknown,14.760494232177734,0.733550127427091,10.009110140399128,0.3528379201889038,lpips,normalized_cache\dated_signatures\signature_friday_1_16_26.png
stress_runs\20260119_161617\images\2025\01\28_seed40514.png,1.28. 25,2025-01-28,40514,A,datefont_renderer,unknown,14.760494232177734,0.733550127427091,10.009110140399128,0.3528379201889038,lpips,normalized_cache\dated_signatures\signature_friday_1_16_26.png
stress_runs\20260119_161617\images\2025\01\28_seed40515.png,1.28. 25,2025-01-28,40515,A,datefont_renderer,unknown,14.760494232177734,0.733550127427091,10.009110140399128,0.3528379201889038,lpips,normalized_cache\dated_signatures\signature_friday_1_16_26.png
stress_runs\20260119_161617\images\2025\01\29_seed40514.png,1.29. 25,2025-01-29,40514,A,datefont_renderer,unknown,15.081424713134766,0.7366890557350569,10.058335789693906,0.35559678077697754,lpips,normalized_cache\dated_signatures\signature_friday_1_16_26.png
stress_runs\20260119_161617\images\2025\01\29_seed40515.png,1.29. 25,2025-01-29,40515,A,datefont_renderer,unknown,15.081424713134766,0.7366890557350569,10.058335789693906,0.35559678077697754,lpips,normalized_cache\dated_signatures\signature_friday_1_16_26.png
stress_runs\20260119_161617\images\2025\01\29_seed40516.png,1.29. 25,2025-01-29,40516,A,datefont_renderer,unknown,15.081424713134766,0.7366890557350569,10.058335789693906,0.35559678077697754,lpips,normalized_cache\dated_signatures\signature_friday_1_16_26.png
stress_runs\20260119_161617\images\2025\01\30_seed40515.png,1.30. 25,2025-01-30,40515,A,datefont_renderer,unknown,15.115547180175781,0.7416739006992544,9.886916424744358,0.3634825050830841,lpips,normalized_cache\dated_signatures\signature_friday_1_16_26.png
stress_runs\20260119_161617\images\2025\01\30_seed40516.png,1.30. 25,2025-01-30,40516,A,datefont_renderer,unknown,15.115547180175781,0.7416739006992544,9.886916424744358,0.3634825050830841,lpips,normalized_cache\dated_signatures\signature_friday_1_16_26.png
stress_runs\20260119_161617\images\2025\01\30_seed40517.png,1.30. 25,2025-01-30,40517,A,datefont_renderer,unknown,15.115547180175781,0.7416739006992544,9.886916424744358,0.3634825050830841,lpips,normalized_cache\dated_signatures\signature_friday_1_16_26.png
