output_path,date_string,date_iso,seed,tier,generator_type,model_checkpoint,laplacian_var,checkerboard_score,touches_border,artifact_ok
stress_runs\20260120_084036\images\2025\01\09_seed40495.png,01/09/2025,2025-01-09,40495,A,handwriting_gan,pytorch_handwriting_gan,5405.356092005167,0.12269709259271622,False,True
stress_runs\20260120_084036\images\2025\01\09_seed40496.png,01/09/2025,2025-01-09,40496,A,handwriting_gan,pytorch_handwriting_gan,6477.202289304484,0.1250123232603073,False,True
stress_runs\20260120_084036\images\2025\01\10_seed40495.png,01/10/2025,2025-01-10,40495,A,handwriting_gan,pytorch_handwriting_gan,5157.0248962299875,0.1174180656671524,False,True
stress_runs\20260120_084036\images\2025\01\10_seed40496.png,01/10/2025,2025-01-10,40496,A,handwriting_gan,pytorch_handwriting_gan,6131.939603902454,0.12161149084568024,False,True
stress_runs\20260120_084036\images\2025\01\10_seed40497.png,01/10/2025,2025-01-10,40497,A,handwriting_gan,pytorch_handwriting_gan,4741.040004843553,0.11523255705833435,False,True
stress_runs\20260120_084036\images\2025\01\11_seed40496.png,01/11/2025,2025-01-11,40496,A,handwriting_gan,pytorch_handwriting_gan,6072.90369445671,0.11338639259338379,False,True
stress_runs\20260120_084036\images\2025\01\11_seed40497.png,01/11/2025,2025-01-11,40497,A,handwriting_gan,pytorch_handwriting_gan,4554.959045323314,0.10965314507484436,False,True
stress_runs\20260120_084036\images\2025\01\11_seed40498.png,01/11/2025,2025-01-11,40498,A,handwriting_gan,pytorch_handwriting_gan,6225.3680089582485,0.12079707533121109,False,True
stress_runs\20260120_084036\images\2025\01\12_seed40497.png,01/12/2025,2025-01-12,40497,A,handwriting_gan,pytorch_handwriting_gan,4734.557808441755,0.1095326840877533,False,True
stress_runs\20260120_084036\images\2025\01\12_seed40498.png,01/12/2025,2025-01-12,40498,A,handwriting_gan,pytorch_handwriting_gan,6422.330168950218,0.11962994188070297,False,True
stress_runs\20260120_084036\images\2025\01\12_seed40499.png,01/12/2025,2025-01-12,40499,A,handwriting_gan,pytorch_handwriting_gan,5257.679472693032,0.10997917503118515,False,True
stress_runs\20260120_084036\images\2025\01\13_seed40498.png,01/13/2025,2025-01-13,40498,A,handwriting_gan,pytorch_handwriting_gan,6375.192359053602,0.12037815153598785,False,True
stress_runs\20260120_084036\images\2025\01\13_seed40499.png,01/13/2025,2025-01-13,40499,A,handwriting_gan,pytorch_handwriting_gan,5239.977777777778,0.11026428639888763,False,True
stress_runs\20260120_084036\images\2025\01\13_seed40500.png,01/13/2025,2025-01-13,40500,A,handwriting_gan,pytorch_handwriting_gan,5095.150114007684,0.10999599099159241,False,True
stress_runs\20260120_084036\images\2025\01\14_seed40499.png,01/14/2025,2025-01-14,40499,A,handwriting_gan,pytorch_handwriting_gan,5157.60922787194,0.11008469015359879,False,True
stress_runs\20260120_084036\images\2025\01\14_seed40500.png,01/14/2025,2025-01-14,40500,A,handwriting_gan,pytorch_handwriting_gan,5103.851985665438,0.10800811648368835,False,True
stress_runs\20260120_084036\images\2025\01\14_seed40501.png,01/14/2025,2025-01-14,40501,A,handwriting_gan,pytorch_handwriting_gan,6368.738677209431,0.11560560762882233,False,True
stress_runs\20260120_084036\images\2025\01\15_seed40500.png,01/15/2025,2025-01-15,40500,A,handwriting_gan,pytorch_handwriting_gan,5022.277310340763,0.11022292822599411,False,True
stress_runs\20260120_084036\images\2025\01\15_seed40501.png,01/15/2025,2025-01-15,40501,A,handwriting_gan,pytorch_handwriting_gan,6307.4261648160145,0.11563839018344879,False,True
stress_runs\20260120_084036\images\2025\01\15_seed40502.png,01/15/2025,2025-01-15,40502,A,handwriting_gan,pytorch_handwriting_gan,5422.165535335487,0.11760035902261734,False,True
stress_runs\20260120_084036\images\2025\01\16_seed40501.png,01/16/2025,2025-01-16,40501,A,handwriting_gan,pytorch_handwriting_gan,6487.511034933008,0.11962029337882996,False,True
stress_runs\20260120_084036\images\2025\01\16_seed40502.png,01/16/2025,2025-01-16,40502,A,handwriting_gan,pytorch_handwriting_gan,5539.732311085808,0.1211356595158577,False,True
stress_runs\20260120_084036\images\2025\01\16_seed40503.png,01/16/2025,2025-01-16,40503,A,handwriting_gan,pytorch_handwriting_gan,5227.186569514352,0.11790526658296585,False,True
stress_runs\20260120_084036\images\2025\01\17_seed40502.png,01/17/2025,2025-01-17,40502,A,handwriting_gan,pytorch_handwriting_gan,5355.514546698845,0.11608509719371796,False,True
stress_runs\20260120_084036\images\2025\01\17_seed40503.png,01/17/2025,2025-01-17,40503,A,handwriting_gan,pytorch_handwriting_gan,5062.622659739916,0.11177049577236176,False,True
stress_runs\20260120_084036\images\2025\01\17_seed40504.png,01/17/2025,2025-01-17,40504,A,handwriting_gan,pytorch_handwriting_gan,5315.1516007532955,0.11173787713050842,False,True
stress_runs\20260120_084036\images\2025\01\18_seed40503.png,01/18/2025,2025-01-18,40503,A,handwriting_gan,pytorch_handwriting_gan,5320.096729529776,0.12107407301664352,False,True
stress_runs\20260120_084036\images\2025\01\18_seed40504.png,01/18/2025,2025-01-18,40504,A,handwriting_gan,pytorch_handwriting_gan,5606.815065913371,0.1222194954752922,False,True
stress_runs\20260120_084036\images\2025\01\18_seed40505.png,01/18/2025,2025-01-18,40505,A,handwriting_gan,pytorch_handwriting_gan,5587.68631087512,0.11824153363704681,False,True
stress_runs\20260120_084036\images\2025\01\19_seed40504.png,01/19/2025,2025-01-19,40504,A,handwriting_gan,pytorch_handwriting_gan,5481.431073446328,0.11948653310537338,False,True
stress_runs\20260120_084036\images\2025\01\19_seed40505.png,01/19/2025,2025-01-19,40505,A,handwriting_gan,pytorch_handwriting_gan,5475.959811842238,0.11549073457717896,False,True
stress_runs\20260120_084036\images\2025\01\19_seed40506.png,01/19/2025,2025-01-19,40506,A,handwriting_gan,pytorch_handwriting_gan,5420.7142579265255,0.12193645536899567,False,True
stress_runs\20260120_084036\images\2025\01\20_seed40505.png,01/20/2025,2025-01-20,40505,A,handwriting_gan,pytorch_handwriting_gan,5575.907587470865,0.1193896234035492,False,True
stress_runs\20260120_084036\images\2025\01\20_seed40506.png,01/20/2025,2025-01-20,40506,A,handwriting_gan,pytorch_handwriting_gan,5553.452797165064,0.12582802772521973,False,True
stress_runs\20260120_084036\images\2025\01\20_seed40507.png,01/20/2025,2025-01-20,40507,A,handwriting_gan,pytorch_handwriting_gan,5887.939815974952,0.12246210873126984,False,True
stress_runs\20260120_084036\images\2025\01\21_seed40506.png,01/21/2025,2025-01-21,40506,A,handwriting_gan,pytorch_handwriting_gan,5276.678710140976,0.11947887390851974,False,True
stress_runs\20260120_084036\images\2025\01\21_seed40507.png,01/21/2025,2025-01-21,40507,A,handwriting_gan,pytorch_handwriting_gan,5740.552060872911,0.11682610213756561,False,True
stress_runs\20260120_084036\images\2025\01\21_seed40508.png,01/21/2025,2025-01-21,40508,A,handwriting_gan,pytorch_handwriting_gan,6722.8212206085445,0.12107697129249573,False,True
stress_runs\20260120_084036\images\2025\01\22_seed40507.png,01/22/2025,2025-01-22,40507,A,handwriting_gan,pytorch_handwriting_gan,5937.4046243373205,0.11912940442562103,False,True
stress_runs\20260120_084036\images\2025\01\22_seed40508.png,01/22/2025,2025-01-22,40508,A,handwriting_gan,pytorch_handwriting_gan,6909.409178105593,0.12196353822946548,False,True
stress_runs\20260120_084036\images\2025\01\22_seed40509.png,01/22/2025,2025-01-22,40509,A,handwriting_gan,pytorch_handwriting_gan,6410.544944141801,0.1295178085565567,False,True
stress_runs\20260120_084036\images\2025\01\23_seed40508.png,01/23/2025,2025-01-23,40508,A,handwriting_gan,pytorch_handwriting_gan,6824.612050990284,0.12223737686872482,False,True
stress_runs\20260120_084036\images\2025\01\23_seed40509.png,01/23/2025,2025-01-23,40509,A,handwriting_gan,pytorch_handwriting_gan,6346.566187257458,0.12984545528888702,False,True
stress_runs\20260120_084036\images\2025\01\23_seed40510.png,01/23/2025,2025-01-23,40510,A,handwriting_gan,pytorch_handwriting_gan,5370.7603984184825,0.11108850687742233,False,True
stress_runs\20260120_084036\images\2025\01\24_seed40509.png,01/24/2025,2025-01-24,40509,A,handwriting_gan,pytorch_handwriting_gan,6267.029798587118,0.12298817932605743,False,True
stress_runs\20260120_084036\images\2025\01\24_seed40510.png,01/24/2025,2025-01-24,40510,A,handwriting_gan,pytorch_handwriting_gan,5404.505507630259,0.11429305374622345,False,True
stress_runs\20260120_084036\images\2025\01\24_seed40511.png,01/24/2025,2025-01-24,40511,A,handwriting_gan,pytorch_handwriting_gan,5952.173146472796,0.11401285231113434,False,True
stress_runs\20260120_084036\images\2025\01\25_seed40510.png,01/25/2025,2025-01-25,40510,A,handwriting_gan,pytorch_handwriting_gan,5312.519942578028,0.1131385862827301,False,True
stress_runs\20260120_084036\images\2025\01\25_seed40511.png,01/25/2025,2025-01-25,40511,A,handwriting_gan,pytorch_handwriting_gan,5853.585343456167,0.11271803826093674,False,True
stress_runs\20260120_084036\images\2025\01\25_seed40512.png,01/25/2025,2025-01-25,40512,A,handwriting_gan,pytorch_handwriting_gan,5656.370833297463,0.11671985685825348,False,True
stress_runs\20260120_084036\images\2025\01\26_seed40511.png,01/26/2025,2025-01-26,40511,A,handwriting_gan,pytorch_handwriting_gan,6048.010332702787,0.11579344421625137,False,True
stress_runs\20260120_084036\images\2025\01\26_seed40512.png,01/26/2025,2025-01-26,40512,A,handwriting_gan,pytorch_handwriting_gan,5827.5321969338265,0.11980586498975754,False,True
stress_runs\20260120_084036\images\2025\01\26_seed40513.png,01/26/2025,2025-01-26,40513,A,handwriting_gan,pytorch_handwriting_gan,5758.560097949333,0.12700937688350677,False,True
stress_runs\20260120_084036\images\2025\01\27_seed40512.png,01/27/2025,2025-01-27,40512,A,handwriting_gan,pytorch_handwriting_gan,5538.416856024736,0.11251575499773026,False,True
stress_runs\20260120_084036\images\2025\01\27_seed40513.png,01/27/2025,2025-01-27,40513,A,handwriting_gan,pytorch_handwriting_gan,5499.193315730232,0.12098188698291779,False,True
stress_runs\20260120_084036\images\2025\01\27_seed40514.png,01/27/2025,2025-01-27,40514,A,handwriting_gan,pytorch_handwriting_gan,5321.64072043503,0.11526662111282349,False,True
stress_runs\20260120_084036\images\2025\01\28_seed40513.png,01/28/2025,2025-01-28,40513,A,handwriting_gan,pytorch_handwriting_gan,5815.872361694843,0.130658820271492,False,True
stress_runs\20260120_084036\images\2025\01\28_seed40514.png,01/28/2025,2025-01-28,40514,A,handwriting_gan,pytorch_handwriting_gan,5706.401895598363,0.12077445536851883,False,True
stress_runs\20260120_084036\images\2025\01\28_seed40515.png,01/28/2025,2025-01-28,40515,A,handwriting_gan,pytorch_handwriting_gan,5950.757965016405,0.12650322914123535,False,True
stress_runs\20260120_084036\images\2025\01\29_seed40514.png,01/29/2025,2025-01-29,40514,A,handwriting_gan,pytorch_handwriting_gan,5610.248312085824,0.11914820224046707,False,True
stress_runs\20260120_084036\images\2025\01\29_seed40515.png,01/29/2025,2025-01-29,40515,A,handwriting_gan,pytorch_handwriting_gan,5834.449954092944,0.12304039299488068,False,True
stress_runs\20260120_084036\images\2025\01\29_seed40516.png,01/29/2025,2025-01-29,40516,A,handwriting_gan,pytorch_handwriting_gan,6108.000167914545,0.12459718436002731,False,True
stress_runs\20260120_084036\images\2025\01\30_seed40515.png,01/30/2025,2025-01-30,40515,A,handwriting_gan,pytorch_handwriting_gan,5703.252185015681,0.12672796845436096,False,True
stress_runs\20260120_084036\images\2025\01\30_seed40516.png,01/30/2025,2025-01-30,40516,A,handwriting_gan,pytorch_handwriting_gan,5963.138906120761,0.12765826284885406,False,True
stress_runs\20260120_084036\images\2025\01\30_seed40517.png,01/30/2025,2025-01-30,40517,A,handwriting_gan,pytorch_handwriting_gan,5793.995298131275,0.11772710829973221,False,True
