output_path,date_string,date_iso,seed,tier,generator_type,model_checkpoint,style_distance,ssim,psnr,perceptual_distance,perceptual_backend,nearest_reference
stress_runs\20260120_084036\images\2025\01\01_seed40486.png,01/01/2025,2025-01-01,40486,A,handwriting_gan,pytorch_handwriting_gan,22.164560317993164,0.4596888310652041,6.399539664563586,0.7264953255653381,lpips,normalized_cache\dated_signatures\signature_friday_1_16_26.png
stress_runs\20260120_084036\images\2025\01\01_seed40487.png,01/01/2025,2025-01-01,40487,A,handwriting_gan,pytorch_handwriting_gan,21.88945198059082,0.48927503737859845,6.772580149422495,0.6930487751960754,lpips,normalized_cache\dated_signatures\signature_friday_1_16_26.png
stress_runs\20260120_084036\images\2025\01\01_seed40488.png,01/01/2025,2025-01-01,40488,A,handwriting_gan,pytorch_handwriting_gan,21.77495765686035,0.4895353980687666,6.648561138155155,0.71636563539505,lpips,normalized_cache\dated_signatures\signature_friday_1_16_26.png
stress_runs\20260120_084036\images\2025\01\02_seed40487.png,01/02/2025,2025-01-02,40487,A,handwriting_gan,pytorch_handwriting_gan,21.88945198059082,0.48927503737859845,6.772580149422495,0.6930487751960754,lpips,normalized_cache\dated_signatures\signature_friday_1_16_26.png
stress_runs\20260120_084036\images\2025\01\02_seed40488.png,01/02/2025,2025-01-02,40488,A,handwriting_gan,pytorch_handwriting_gan,21.77495765686035,0.4895353980687666,6.648561138155155,0.71636563539505,lpips,normalized_cache\dated_signatures\signature_friday_1_16_26.png
stress_runs\20260120_084036\images\2025\01\02_seed40489.png,01/02/2025,2025-01-02,40489,A,handwriting_gan,pytorch_handwriting_gan,22.254188537597656,0.486073491279584,6.746327414861719,0.6811881065368652,lpips,normalized_cache\dated_signatures\signature_friday_1_16_26.png
stress_runs\20260120_084036\images\2025\01\03_seed40488.png,01/03/2025,2025-01-03,40488,A,handwriting_gan,pytorch_handwriting_gan,21.71208381652832,0.49225973449872845,6.696772974403293,0.7110817432403564,lpips,normalized_cache\dated_signatures\signature_friday_1_16_26.png
stress_runs\20260120_084036\images\2025\01\03_seed40489.png,01/03/2025,2025-01-03,40489,A,handwriting_gan,pytorch_handwriting_gan,22.254188537597656,0.486073491279584,6.746327414861719,0.6811881065368652,lpips,normalized_cache\dated_signatures\signature_friday_1_16_26.png
stress_runs\20260120_084036\images\2025\01\03_seed40490.png,01/03/2025,2025-01-03,40490,A,handwriting_gan,pytorch_handwriting_gan,22.299755096435547,0.4780582860310107,6.613898531764725,0.7062807083129883,lpips,normalized_cache\dated_signatures\signature_friday_1_16_26.png
stress_runs\20260120_084036\images\2025\01\04_seed40489.png,01/04/2025,2025-01-04,40489,A,handwriting_gan,pytorch_handwriting_gan,22.254188537597656,0.486073491279584,6.746327414861719,0.6811881065368652,lpips,normalized_cache\dated_signatures\signature_friday_1_16_26.png
stress_runs\20260120_084036\images\2025\01\04_seed40490.png,01/04/2025,2025-01-04,40490,A,handwriting_gan,pytorch_handwriting_gan,22.299755096435547,0.4780582860310107,6.613898531764725,0.7062807083129883,lpips,normalized_cache\dated_signatures\signature_friday_1_16_26.png
stress_runs\20260120_084036\images\2025\01\04_seed40491.png,01/04/2025,2025-01-04,40491,A,handwriting_gan,pytorch_handwriting_gan,21.724288940429688,0.49782865346691435,6.883195404573051,0.6614410877227783,lpips,normalized_cache\dated_signatures\signature_friday_1_16_26.png
