output_path,date_string,date_iso,seed,style_distance,ssim,psnr,perceptual_distance,perceptual_backend,ocr_raw,ocr_normalized,ocr_match,cer,max_z,layout_ok,laplacian_var,checkerboard_score,touches_border,artifact_ok
stress_runs\20260120_083009\images\2025\01\04_seed40490.png,01/04/2025,2025-01-04,40490,22.277118682861328,0.4507207300530794,6.324273765848817,0.7527590990066528,lpips,1/04/2025,01/04/2025,True,0.0,5.499999523162842,True,7183.301301013154,0.13584409654140472,False,True
stress_runs\20260120_083009\images\2025\01\04_seed40491.png,01/04/2025,2025-01-04,40491,21.836679458618164,0.46514689828330813,6.500248711565843,0.7123757600784302,lpips,01/04/2025,01/04/2025,True,0.0,3.691805124282837,True,7787.027176774898,0.13713112473487854,False,True
stress_runs\20260120_083009\images\2025\01\05_seed40490.png,01/05/2025,2025-01-05,40490,22.277118682861328,0.4507207300530794,6.324273765848817,0.7527590990066528,lpips,1/05/2025,01/05/2025,True,0.0,5.499999523162842,True,7154.9829561195875,0.13340847194194794,False,True
stress_runs\20260120_083009\images\2025\01\05_seed40491.png,01/05/2025,2025-01-05,40491,21.836679458618164,0.46514689828330813,6.500248711565843,0.7123757600784302,lpips,01/05/2025,01/05/2025,True,0.0,3.691805124282837,True,7913.562211632514,0.1356644332408905,False,True
stress_runs\20260120_083009\images\2025\01\05_seed40492.png,01/05/2025,2025-01-05,40492,16.89543342590332,0.6995606422380549,8.867052274076578,0.4328122138977051,lpips,01/05/2025,01/05/2025,True,0.0,5.499999523162842,True,7657.173061928333,0.13096892833709717,False,True
stress_runs\20260120_083009\images\2025\01\06_seed40491.png,01/06/2025,2025-01-06,40491,21.836679458618164,0.46514689828330813,6.500248711565843,0.7123757600784302,lpips,01/06/2025,01/06/2025,True,0.0,3.691805124282837,True,7976.91870460191,0.13877369463443756,False,True
stress_runs\20260120_083009\images\2025\01\06_seed40492.png,01/06/2025,2025-01-06,40492,16.89543342590332,0.6995606422380549,8.867052274076578,0.4328122138977051,lpips,01/06/2025,01/06/2025,True,0.0,5.499999523162842,True,7783.112190245839,0.13220982253551483,False,True
stress_runs\20260120_083009\images\2025\01\06_seed40493.png,01/06/2025,2025-01-06,40493,16.764558792114258,0.6978885859000251,8.378094530063985,0.431212455034256,lpips,91/06/705,,False,1.0,15.499999046325684,True,7454.380065410926,0.15924328565597534,False,True
stress_runs\20260120_083009\images\2025\01\07_seed40492.png,01/07/2025,2025-01-07,40492,16.89543342590332,0.6995606422380549,8.867052274076578,0.4328122138977051,lpips,01/07/2025,01/07/2025,True,0.0,5.499999523162842,True,7494.243916566756,0.13006152212619781,False,True
stress_runs\20260120_083009\images\2025\01\07_seed40493.png,01/07/2025,2025-01-07,40493,16.76291275024414,0.7016874911349892,8.428593852737576,0.42733871936798096,lpips,91/07/20,,False,1.0,15.499999046325684,True,7161.021494916096,0.15497402846813202,False,True
stress_runs\20260120_083009\images\2025\01\07_seed40494.png,01/07/2025,2025-01-07,40494,21.456789016723633,0.47438770868687735,6.215686475495344,0.7433134317398071,lpips,1/07/7025,01/07/7025,False,0.1,18.0,True,6807.973235288991,0.15192177891731262,False,True
stress_runs\20260120_083009\images\2025\01\08_seed40493.png,01/08/2025,2025-01-08,40493,16.76291275024414,0.7016874911349892,8.428593852737576,0.42733871936798096,lpips,91/02/,,False,1.0,15.499999046325684,True,7596.826760413595,0.1631046086549759,False,True
stress_runs\20260120_083009\images\2025\01\08_seed40494.png,01/08/2025,2025-01-08,40494,21.50863265991211,0.471229488406796,6.169576930243928,0.7416108250617981,lpips,1/0/75,,False,1.0,18.0,True,7356.986031771455,0.16233019530773163,False,True
stress_runs\20260120_083009\images\2025\01\08_seed40495.png,01/08/2025,2025-01-08,40495,22.208696365356445,0.45026270269733143,6.38677875122824,0.7413712739944458,lpips,01/08/2025,01/08/2025,True,0.0,5.499999523162842,True,7090.533712949493,0.136076882481575,False,True
stress_runs\20260120_083009\images\2025\01\09_seed40494.png,01/09/2025,2025-01-09,40494,21.121673583984375,0.46730460936952933,6.117308771567127,0.7456112504005432,lpips,1//7275,,False,1.0,19.53125,True,7149.609471724084,0.15579693019390106,False,True
stress_runs\20260120_083009\images\2025\01\09_seed40495.png,01/09/2025,2025-01-09,40495,22.208696365356445,0.45026270269733143,6.38677875122824,0.7413712739944458,lpips,091/09/2025,,False,1.0,5.499999523162842,True,6923.7862022809295,0.1322764903306961,False,True
stress_runs\20260120_083009\images\2025\01\09_seed40496.png,01/09/2025,2025-01-09,40496,21.923660278320312,0.45555526333981183,6.402068071085557,0.7432476878166199,lpips,1/09/2025,01/09/2025,True,0.0,7.999999523162842,True,8079.641809038257,0.13997168838977814,False,True
stress_runs\20260120_083009\images\2025\01\10_seed40495.png,01/10/2025,2025-01-10,40495,21.887550354003906,0.4761639607043794,6.65595596917322,0.7319456338882446,lpips,091/10/2025,,False,1.0,5.499999523162842,True,6667.831958563527,0.13102257251739502,False,True
stress_runs\20260120_083009\images\2025\01\10_seed40496.png,01/10/2025,2025-01-10,40496,21.772151947021484,0.4616391474259824,6.432356915678685,0.7445058822631836,lpips,1/10/2025,01/10/2025,True,0.0,10.9375,True,7759.086253482701,0.1399327516555786,False,True
stress_runs\20260120_083009\images\2025\01\10_seed40497.png,01/10/2025,2025-01-10,40497,21.436840057373047,0.4960987129438501,6.837312212216533,0.7205228805541992,lpips,1/10/2025,01/10/2025,True,0.0,3.525507688522339,True,6160.411976081666,0.13054968416690826,False,True
stress_runs\20260120_083009\images\2025\01\11_seed40496.png,01/11/2025,2025-01-11,40496,21.809587478637695,0.4579945462553316,6.376875101316748,0.7506610155105591,lpips,1/11/2025,01/11/2025,True,0.0,10.9375,True,7387.932920149368,0.13170748949050903,False,True
stress_runs\20260120_083009\images\2025\01\11_seed40497.png,01/11/2025,2025-01-11,40497,21.436840057373047,0.4960987129438501,6.837312212216533,0.7205228805541992,lpips,1/11/2025,01/11/2025,True,0.0,3.525507688522339,True,5727.202673756085,0.12279222160577774,False,True
stress_runs\20260120_083009\images\2025\01\11_seed40498.png,01/11/2025,2025-01-11,40498,20.98181915283203,0.5007411698143702,6.829429640453494,0.7123809456825256,lpips,1/11/2025,01/11/2025,True,0.0,9.375,True,7840.2123030605735,0.13870637118816376,False,True
stress_runs\20260120_083009\images\2025\01\12_seed40497.png,01/12/2025,2025-01-12,40497,21.436840057373047,0.4960987129438501,6.837312212216533,0.7205228805541992,lpips,1/12/2025,01/12/2025,True,0.0,3.525507688522339,True,5933.317557477014,0.12224653363227844,False,True
stress_runs\20260120_083009\images\2025\01\12_seed40498.png,01/12/2025,2025-01-12,40498,20.98181915283203,0.5007411698143702,6.829429640453494,0.7123809456825256,lpips,1/12/2025,01/12/2025,True,0.0,9.375,True,8107.820632028323,0.13753308355808258,False,True
stress_runs\20260120_083009\images\2025\01\12_seed40499.png,01/12/2025,2025-01-12,40499,21.50332260131836,0.4851144480626721,6.669900627133927,0.7305939197540283,lpips,91/12/2025,,False,1.0,3.858102798461914,True,6429.451235094983,0.12006386369466782,False,True
stress_runs\20260120_083009\images\2025\01\13_seed40498.png,01/13/2025,2025-01-13,40498,20.72445297241211,0.5205524639988877,7.125397998834181,0.6925235390663147,lpips,1/13/2025,01/13/2025,True,0.0,9.375,True,7888.022930810078,0.1396576464176178,False,True
stress_runs\20260120_083009\images\2025\01\13_seed40499.png,01/13/2025,2025-01-13,40499,21.50332260131836,0.4851144480626721,6.669900627133927,0.7305939197540283,lpips,91/13/2025,,False,1.0,3.858102798461914,True,6309.088748266743,0.11904797703027725,False,True
stress_runs\20260120_083009\images\2025\01\13_seed40500.png,01/13/2025,2025-01-13,40500,22.249717712402344,0.45263881635012526,6.303567557011033,0.7530629634857178,lpips,01/13/2025,01/13/2025,True,0.0,5.499999523162842,True,6336.319336267485,0.12024649232625961,False,True
stress_runs\20260120_083009\images\2025\01\14_seed40499.png,01/14/2025,2025-01-14,40499,21.50332260131836,0.4851144480626721,6.669900627133927,0.7305939197540283,lpips,91/14/2025,,False,1.0,3.858102798461914,True,6296.988525810356,0.12335613369941711,False,True
stress_runs\20260120_083009\images\2025\01\14_seed40500.png,01/14/2025,2025-01-14,40500,22.249717712402344,0.45263881635012526,6.303567557011033,0.7530629634857178,lpips,91/14/2025,,False,1.0,5.499999523162842,True,6397.151872152654,0.1224566325545311,False,True
stress_runs\20260120_083009\images\2025\01\14_seed40501.png,01/14/2025,2025-01-14,40501,21.61678123474121,0.46997432201626765,6.553867597763295,0.7228032946586609,lpips,1/14/2025,01/14/2025,True,0.0,10.499999046325684,True,7620.3765895154565,0.13945698738098145,False,True
stress_runs\20260120_083009\images\2025\01\15_seed40500.png,01/15/2025,2025-01-15,40500,22.249717712402344,0.45263881635012526,6.303567557011033,0.7530629634857178,lpips,01/15/2025,01/15/2025,True,0.0,5.499999523162842,True,6299.319814736385,0.11937890946865082,False,True
stress_runs\20260120_083009\images\2025\01\15_seed40501.png,01/15/2025,2025-01-15,40501,21.61678123474121,0.46997432201626765,6.553867597763295,0.7228032946586609,lpips,1/15/2025,01/15/2025,True,0.0,10.499999046325684,True,7600.914403358447,0.13583633303642273,False,True
stress_runs\20260120_083009\images\2025\01\15_seed40502.png,01/15/2025,2025-01-15,40502,22.41938591003418,0.40759305169362503,5.8816655060426335,0.7753045558929443,lpips,61/15/2025,,False,1.0,10.9375,True,6986.211023479033,0.13242346048355103,False,True
stress_runs\20260120_083009\images\2025\01\16_seed40501.png,01/16/2025,2025-01-16,40501,21.61678123474121,0.46997432201626765,6.553867597763295,0.7228032946586609,lpips,1/16/2025,01/16/2025,True,0.0,10.499999046325684,True,7734.092135657678,0.14104913175106049,False,True
stress_runs\20260120_083009\images\2025\01\16_seed40502.png,01/16/2025,2025-01-16,40502,22.41938591003418,0.40759305169362503,5.8816655060426335,0.7753045558929443,lpips,61/16/2025,,False,1.0,10.9375,True,7037.5930769491915,0.1371915638446808,False,True
stress_runs\20260120_083009\images\2025\01\16_seed40503.png,01/16/2025,2025-01-16,40503,22.090476989746094,0.4357971866557277,6.21317600057443,0.775009036064148,lpips,01/16/2025,01/16/2025,True,0.0,9.375,True,6464.7980929079795,0.13687452673912048,False,True
stress_runs\20260120_083009\images\2025\01\17_seed40502.png,01/17/2025,2025-01-17,40502,22.41938591003418,0.40759305169362503,5.8816655060426335,0.7753045558929443,lpips,61/17/2025,,False,1.0,10.9375,True,6780.286434335095,0.12780091166496277,False,True
stress_runs\20260120_083009\images\2025\01\17_seed40503.png,01/17/2025,2025-01-17,40503,22.090476989746094,0.4357971866557277,6.21317600057443,0.775009036064148,lpips,01/17/2025,01/17/2025,True,0.0,9.375,True,6200.64431860741,0.12685860693454742,False,True
stress_runs\20260120_083009\images\2025\01\17_seed40504.png,01/17/2025,2025-01-17,40504,21.824508666992188,0.47662233020267847,6.4288499026032975,0.7406624555587769,lpips,01/17/2025,01/17/2025,True,0.0,4.6875,True,6417.805733944954,0.11735007911920547,False,True
stress_runs\20260120_083009\images\2025\01\18_seed40503.png,01/18/2025,2025-01-18,40503,22.090476989746094,0.4357971866557277,6.21317600057443,0.775009036064148,lpips,01/18/2025,01/18/2025,True,0.0,9.375,True,6634.805860967667,0.13988353312015533,False,True
stress_runs\20260120_083009\images\2025\01\18_seed40504.png,01/18/2025,2025-01-18,40504,21.824508666992188,0.47662233020267847,6.4288499026032975,0.7406624555587769,lpips,01/18/2025,01/18/2025,True,0.0,4.6875,True,6742.638302752293,0.12720225751399994,False,True
stress_runs\20260120_083009\images\2025\01\18_seed40505.png,01/18/2025,2025-01-18,40505,21.24142837524414,0.49819440726465897,6.921246744772221,0.7037715315818787,lpips,91/18/2025,,False,1.0,3.691805124282837,True,7174.587539518332,0.13361398875713348,False,True
stress_runs\20260120_083009\images\2025\01\19_seed40504.png,01/19/2025,2025-01-19,40504,21.824508666992188,0.47662233020267847,6.4288499026032975,0.7406624555587769,lpips,01/19/2025,01/19/2025,True,0.0,4.6875,True,6601.7408256880735,0.12571123242378235,False,True
stress_runs\20260120_083009\images\2025\01\19_seed40505.png,01/19/2025,2025-01-19,40505,21.24142837524414,0.49819440726465897,6.921246744772221,0.7037715315818787,lpips,91/19/2025,,False,1.0,3.691805124282837,True,7030.651867003712,0.13091345131397247,False,True
stress_runs\20260120_083009\images\2025\01\19_seed40506.png,01/19/2025,2025-01-19,40506,21.899267196655273,0.47516538230740984,6.549860593254689,0.7401648759841919,lpips,01/19/2025,01/19/2025,True,0.0,4.024400234222412,True,6970.438108211833,0.13362441956996918,False,True
stress_runs\20260120_083009\images\2025\01\20_seed40505.png,01/20/2025,2025-01-20,40505,21.20376968383789,0.49814372182195993,6.881949494802769,0.6946581602096558,lpips,91/20/2025,,False,1.0,5.499999523162842,True,7441.449381623596,0.1343640685081482,False,True
stress_runs\20260120_083009\images\2025\01\20_seed40506.png,01/20/2025,2025-01-20,40506,21.890514373779297,0.47591365189657153,6.528214165896809,0.7319032549858093,lpips,091/20/2025,,False,1.0,5.499999523162842,True,7368.224901584152,0.13691624999046326,False,True
stress_runs\20260120_083009\images\2025\01\20_seed40507.png,01/20/2025,2025-01-20,40507,22.44520378112793,0.410084280310713,5.898658925712135,0.781389057636261,lpips,01/20/2025,01/20/2025,True,0.0,10.499999046325684,True,8142.71471470286,0.14084374904632568,False,True
stress_runs\20260120_083009\images\2025\01\21_seed40506.png,01/21/2025,2025-01-21,40506,21.890514373779297,0.47591365189657153,6.528214165896809,0.7319032549858093,lpips,01/21/2025,01/21/2025,True,0.0,5.499999523162842,True,6926.6211004145625,0.13068564236164093,False,True
stress_runs\20260120_083009\images\2025\01\21_seed40507.png,01/21/2025,2025-01-21,40507,22.428672790527344,0.4086670665973391,5.863903184040139,0.781725287437439,lpips,01/21/2025,01/21/2025,True,0.0,10.499999046325684,True,7674.800542912442,0.1357593983411789,False,True
stress_runs\20260120_083009\images\2025\01\21_seed40508.png,01/21/2025,2025-01-21,40508,22.252246856689453,0.4295384928121447,5.9852308506101295,0.7674844264984131,lpips,01/21/2025,01/21/2025,True,0.0,7.999999523162842,True,8132.8887984510575,0.13726721704006195,False,True
stress_runs\20260120_083009\images\2025\01\22_seed40507.png,01/22/2025,2025-01-22,40507,22.428672790527344,0.4086670665973391,5.863903184040139,0.781725287437439,lpips,01/22/2025,01/22/2025,True,0.0,10.499999046325684,True,7917.354679397329,0.1328001618385315,False,True
stress_runs\20260120_083009\images\2025\01\22_seed40508.png,01/22/2025,2025-01-22,40508,22.252246856689453,0.4295384928121447,5.9852308506101295,0.7674844264984131,lpips,01/22/2025,01/22/2025,True,0.0,7.999999523162842,True,8376.262310355818,0.13438259065151215,False,True
stress_runs\20260120_083009\images\2025\01\22_seed40509.png,01/22/2025,2025-01-22,40509,22.05061149597168,0.43689364138494735,6.272537026790202,0.7596746683120728,lpips,91/22/2025,,False,1.0,10.499999046325684,True,7709.732873824313,0.14041471481323242,False,True
stress_runs\20260120_083009\images\2025\01\23_seed40508.png,01/23/2025,2025-01-23,40508,22.252246856689453,0.4295384928121447,5.9852308506101295,0.7674844264984131,lpips,01/23/2025,01/23/2025,True,0.0,7.999999523162842,True,8337.965187339947,0.13528625667095184,False,True
stress_runs\20260120_083009\images\2025\01\23_seed40509.png,01/23/2025,2025-01-23,40509,22.05061149597168,0.43689364138494735,6.272537026790202,0.7596746683120728,lpips,91/23/2025,,False,1.0,10.499999046325684,True,7634.6040907218085,0.14292004704475403,False,True
stress_runs\20260120_083009\images\2025\01\23_seed40510.png,01/23/2025,2025-01-23,40510,16.66802215576172,0.7032852547791864,8.925429259527252,0.40857070684432983,lpips,91/23/2025,,False,1.0,2.999999523162842,True,6844.892012803819,0.12388765811920166,False,True
stress_runs\20260120_083009\images\2025\01\24_seed40509.png,01/24/2025,2025-01-24,40509,22.05061149597168,0.43689364138494735,6.272537026790202,0.7596746683120728,lpips,91/24/2025,,False,1.0,10.499999046325684,True,7616.516319601869,0.13995599746704102,False,True
stress_runs\20260120_083009\images\2025\01\24_seed40510.png,01/24/2025,2025-01-24,40510,16.857757568359375,0.7020301435869635,8.879376039384177,0.41177991032600403,lpips,91/24/2025,,False,1.0,2.999999523162842,True,6830.931364655671,0.1281501203775406,False,True
stress_runs\20260120_083009\images\2025\01\24_seed40511.png,01/24/2025,2025-01-24,40511,17.623140335083008,0.6906971160953609,8.786434539134166,0.45622843503952026,lpips,01/24/7075,01/24/7075,False,0.2,10.499999046325684,True,7160.852962161059,0.13372106850147247,False,True
stress_runs\20260120_083009\images\2025\01\25_seed40510.png,01/25/2025,2025-01-25,40510,16.66802215576172,0.7032852547791864,8.925429259527252,0.40857070684432983,lpips,91/25/2025,,False,1.0,2.999999523162842,True,6818.850809100115,0.12275004386901855,False,True
stress_runs\20260120_083009\images\2025\01\25_seed40511.png,01/25/2025,2025-01-25,40511,16.59803009033203,0.7150315749876573,9.088018352904395,0.4225004017353058,lpips,61/25/7075,,False,1.0,10.499999046325684,True,7106.984003028228,0.13192278146743774,False,True
stress_runs\20260120_083009\images\2025\01\25_seed40512.png,01/25/2025,2025-01-25,40512,21.74435806274414,0.47541230046549227,6.5545270267639,0.7191187739372253,lpips,91/25/2025,,False,1.0,5.499999523162842,True,7087.556141845971,0.1256578117609024,False,True
stress_runs\20260120_083009\images\2025\01\26_seed40511.png,01/26/2025,2025-01-26,40511,17.084901809692383,0.7064172617359713,8.981574215619673,0.4350164532661438,lpips,01/26/7075,01/26/7075,False,0.2,10.499999046325684,True,7283.18247150914,0.1364385485649109,False,True
stress_runs\20260120_083009\images\2025\01\26_seed40512.png,01/26/2025,2025-01-26,40512,21.74435806274414,0.47541230046549227,6.5545270267639,0.7191187739372253,lpips,091/26/2025,,False,1.0,5.499999523162842,True,7164.363633548199,0.1318347007036209,False,True
stress_runs\20260120_083009\images\2025\01\26_seed40513.png,01/26/2025,2025-01-26,40513,22.25120735168457,0.4159694854600632,5.995772317324306,0.7657108306884766,lpips,61/26/2025,,False,1.0,10.499999046325684,True,7948.660311083677,0.1447933316230774,False,True
stress_runs\20260120_083009\images\2025\01\27_seed40512.png,01/27/2025,2025-01-27,40512,21.74435806274414,0.47541230046549227,6.5545270267639,0.7191187739372253,lpips,91/27/2025,,False,1.0,5.499999523162842,True,6797.777099645877,0.1231861487030983,False,True
stress_runs\20260120_083009\images\2025\01\27_seed40513.png,01/27/2025,2025-01-27,40513,22.25120735168457,0.4159694854600632,5.995772317324306,0.7657108306884766,lpips,61/27/2025,,False,1.0,10.499999046325684,True,7677.056937618147,0.13311536610126495,False,True
stress_runs\20260120_083009\images\2025\01\27_seed40514.png,01/27/2025,2025-01-27,40514,21.629226684570312,0.4594198162238981,6.203041460619149,0.7367445826530457,lpips,1/77/270275,,False,1.0,17.1875,True,6177.411133360683,0.13968677818775177,False,True
stress_runs\20260120_083009\images\2025\01\28_seed40513.png,01/28/2025,2025-01-28,40513,22.25120735168457,0.4159694854600632,5.995772317324306,0.7657108306884766,lpips,61/28/2025,,False,1.0,10.499999046325684,True,8095.778889703331,0.14704352617263794,False,True
stress_runs\20260120_083009\images\2025\01\28_seed40514.png,01/28/2025,2025-01-28,40514,21.629226684570312,0.4594198162238981,6.203041460619149,0.7367445826530457,lpips,1/792/270275,,False,1.0,17.1875,True,6727.806186180824,0.15093813836574554,False,True
stress_runs\20260120_083009\images\2025\01\28_seed40515.png,01/28/2025,2025-01-28,40515,22.35384750366211,0.41194229988776315,5.9388569626880745,0.7643230557441711,lpips,61/28/2025,,False,1.0,10.499999046325684,True,7626.926041588428,0.1413833200931549,False,True
stress_runs\20260120_083009\images\2025\01\29_seed40514.png,01/29/2025,2025-01-29,40514,21.629226684570312,0.4594198162238981,6.203041460619149,0.7367445826530457,lpips,1/79/27075,,False,1.0,17.1875,True,6549.883878168854,0.14745378494262695,False,True
stress_runs\20260120_083009\images\2025\01\29_seed40515.png,01/29/2025,2025-01-29,40515,22.35384750366211,0.41194229988776315,5.9388569626880745,0.7643230557441711,lpips,61/29/2025,,False,1.0,10.499999046325684,True,7469.289152240672,0.13903409242630005,False,True
stress_runs\20260120_083009\images\2025\01\29_seed40516.png,01/29/2025,2025-01-29,40516,21.943071365356445,0.38776954221341925,5.461746989739264,0.7966785430908203,lpips,91/79/7075,,False,1.0,17.1875,True,7340.747021963925,0.14385922253131866,False,True
stress_runs\20260120_083009\images\2025\01\30_seed40515.png,01/30/2025,2025-01-30,40515,22.35384750366211,0.41194229988776315,5.9388569626880745,0.7643230557441711,lpips,61/30/2025,,False,1.0,10.499999046325684,True,7506.129205649576,0.14114730060100555,False,True
stress_runs\20260120_083009\images\2025\01\30_seed40516.png,01/30/2025,2025-01-30,40516,21.943071365356445,0.38776954221341925,5.461746989739264,0.7966785430908203,lpips,91/30/7075,,False,1.0,17.1875,True,7572.499380486425,0.1470298320055008,False,True
stress_runs\20260120_083009\images\2025\01\30_seed40517.png,01/30/2025,2025-01-30,40517,17.002622604370117,0.695698458192338,8.804523350908436,0.4388286769390106,lpips,01/30/2025,01/30/2025,True,0.0,5.499999523162842,True,7957.428516202815,0.1285189986228943,False,True
