output_path,date_string,date_iso,seed,tier,generator_type,model_checkpoint,style_distance,ssim,psnr,perceptual_distance,perceptual_backend,nearest_reference
stress_runs\20260120_084446\images\2025\01\04_seed40490.png,01/04/2025,2025-01-04,40490,A,handwriting_gan,pytorch_handwriting_gan,22.205753326416016,0.5149399727434801,6.917844901031374,0.6802347898483276,lpips,normalized_cache\dated_signatures\signature_friday_1_16_26.png
stress_runs\20260120_084446\images\2025\01\04_seed40491.png,01/04/2025,2025-01-04,40491,A,handwriting_gan,pytorch_handwriting_gan,21.940494537353516,0.5134640318660644,6.918389435647722,0.6602392792701721,lpips,normalized_cache\dated_signatures\signature_friday_1_16_26.png
stress_runs\20260120_084446\images\2025\01\05_seed40490.png,01/05/2025,2025-01-05,40490,A,handwriting_gan,pytorch_handwriting_gan,22.205753326416016,0.5149399727434801,6.917844901031374,0.6802347898483276,lpips,normalized_cache\dated_signatures\signature_friday_1_16_26.png
stress_runs\20260120_084446\images\2025\01\05_seed40491.png,01/05/2025,2025-01-05,40491,A,handwriting_gan,pytorch_handwriting_gan,21.940494537353516,0.5134640318660644,6.918389435647722,0.6602392792701721,lpips,normalized_cache\dated_signatures\signature_friday_1_16_26.png
stress_runs\20260120_084446\images\2025\01\05_seed40492.png,01/05/2025,2025-01-05,40492,A,handwriting_gan,pytorch_handwriting_gan,21.986427307128906,0.496309856895161,6.656605957995687,0.6883984208106995,lpips,normalized_cache\dated_signatures\signature_friday_1_16_26.png
stress_runs\20260120_084446\images\2025\01\06_seed40491.png,01/06/2025,2025-01-06,40491,A,handwriting_gan,pytorch_handwriting_gan,21.940494537353516,0.5134640318660644,6.918389435647722,0.6602392792701721,lpips,normalized_cache\dated_signatures\signature_friday_1_16_26.png
stress_runs\20260120_084446\images\2025\01\06_seed40492.png,01/06/2025,2025-01-06,40492,A,handwriting_gan,pytorch_handwriting_gan,21.929096221923828,0.49960922562000687,6.699894009551929,0.6919089555740356,lpips,normalized_cache\dated_signatures\signature_friday_1_16_26.png
stress_runs\20260120_084446\images\2025\01\06_seed40493.png,01/06/2025,2025-01-06,40493,A,handwriting_gan,pytorch_handwriting_gan,22.180835723876953,0.4697752816935647,6.345408530345479,0.7046056985855103,lpips,normalized_cache\dated_signatures\signature_friday_1_16_26.png
stress_runs\20260120_084446\images\2025\01\07_seed40492.png,01/07/2025,2025-01-07,40492,A,handwriting_gan,pytorch_handwriting_gan,21.986427307128906,0.496309856895161,6.656605957995687,0.6883984208106995,lpips,normalized_cache\dated_signatures\signature_friday_1_16_26.png
stress_runs\20260120_084446\images\2025\01\07_seed40493.png,01/07/2025,2025-01-07,40493,A,handwriting_gan,pytorch_handwriting_gan,16.136295318603516,0.7140421912898913,8.909045963535556,0.42070505023002625,lpips,normalized_cache\dated_signatures\signature_friday_1_16_26.png
stress_runs\20260120_084446\images\2025\01\07_seed40494.png,01/07/2025,2025-01-07,40494,A,handwriting_gan,pytorch_handwriting_gan,22.267915725708008,0.4746926415726581,6.309741281993456,0.7068684101104736,lpips,normalized_cache\dated_signatures\signature_friday_1_16_26.png
stress_runs\20260120_084446\images\2025\01\08_seed40493.png,01/08/2025,2025-01-08,40493,A,handwriting_gan,pytorch_handwriting_gan,22.180835723876953,0.4697752816935647,6.345408530345479,0.7046056985855103,lpips,normalized_cache\dated_signatures\signature_friday_1_16_26.png
stress_runs\20260120_084446\images\2025\01\08_seed40494.png,01/08/2025,2025-01-08,40494,A,handwriting_gan,pytorch_handwriting_gan,22.24972152709961,0.4756986099237533,6.33240867836355,0.7083554267883301,lpips,normalized_cache\dated_signatures\signature_friday_1_16_26.png
stress_runs\20260120_084446\images\2025\01\08_seed40495.png,01/08/2025,2025-01-08,40495,A,handwriting_gan,pytorch_handwriting_gan,21.8747501373291,0.5092170605869203,6.90576394546704,0.6741659045219421,lpips,normalized_cache\dated_signatures\signature_friday_1_16_26.png
stress_runs\20260120_084446\images\2025\01\09_seed40494.png,01/09/2025,2025-01-09,40494,A,handwriting_gan,pytorch_handwriting_gan,22.24972152709961,0.4756986099237533,6.33240867836355,0.7083554267883301,lpips,normalized_cache\dated_signatures\signature_friday_1_16_26.png
stress_runs\20260120_084446\images\2025\01\09_seed40495.png,01/09/2025,2025-01-09,40495,A,handwriting_gan,pytorch_handwriting_gan,21.8747501373291,0.5092170605869203,6.90576394546704,0.6741659045219421,lpips,normalized_cache\dated_signatures\signature_friday_1_16_26.png
stress_runs\20260120_084446\images\2025\01\09_seed40496.png,01/09/2025,2025-01-09,40496,A,handwriting_gan,pytorch_handwriting_gan,22.09916877746582,0.5161646765349682,6.908349635448098,0.6761700510978699,lpips,normalized_cache\dated_signatures\signature_friday_1_16_26.png
stress_runs\20260120_084446\images\2025\01\10_seed40495.png,01/10/2025,2025-01-10,40495,A,handwriting_gan,pytorch_handwriting_gan,21.529382705688477,0.5214937576059481,7.0824529714119455,0.6971742510795593,lpips,normalized_cache\dated_signatures\signature_friday_1_16_26.png
stress_runs\20260120_084446\images\2025\01\10_seed40496.png,01/10/2025,2025-01-10,40496,A,handwriting_gan,pytorch_handwriting_gan,21.646568298339844,0.5287678476392644,6.932571514616999,0.6940332651138306,lpips,normalized_cache\dated_signatures\signature_friday_1_16_26.png
stress_runs\20260120_084446\images\2025\01\10_seed40497.png,01/10/2025,2025-01-10,40497,A,handwriting_gan,pytorch_handwriting_gan,21.19105339050293,0.5498269871076992,7.418197016530046,0.6905567049980164,lpips,normalized_cache\dated_signatures\signature_friday_1_16_26.png
stress_runs\20260120_084446\images\2025\01\11_seed40496.png,01/11/2025,2025-01-11,40496,A,handwriting_gan,pytorch_handwriting_gan,21.646568298339844,0.5287678476392644,6.932571514616999,0.6940332651138306,lpips,normalized_cache\dated_signatures\signature_friday_1_16_26.png
stress_runs\20260120_084446\images\2025\01\11_seed40497.png,01/11/2025,2025-01-11,40497,A,handwriting_gan,pytorch_handwriting_gan,21.19105339050293,0.5498269871076992,7.418197016530046,0.6905567049980164,lpips,normalized_cache\dated_signatures\signature_friday_1_16_26.png
stress_runs\20260120_084446\images\2025\01\11_seed40498.png,01/11/2025,2025-01-11,40498,A,handwriting_gan,pytorch_handwriting_gan,21.6711483001709,0.528097515815868,6.880976009613891,0.684256911277771,lpips,normalized_cache\dated_signatures\signature_friday_1_16_26.png
stress_runs\20260120_084446\images\2025\01\12_seed40497.png,01/12/2025,2025-01-12,40497,A,handwriting_gan,pytorch_handwriting_gan,21.19105339050293,0.5498269871076992,7.418197016530046,0.6905567049980164,lpips,normalized_cache\dated_signatures\signature_friday_1_16_26.png
stress_runs\20260120_084446\images\2025\01\12_seed40498.png,01/12/2025,2025-01-12,40498,A,handwriting_gan,pytorch_handwriting_gan,21.6711483001709,0.528097515815868,6.880976009613891,0.684256911277771,lpips,normalized_cache\dated_signatures\signature_friday_1_16_26.png
stress_runs\20260120_084446\images\2025\01\12_seed40499.png,01/12/2025,2025-01-12,40499,A,handwriting_gan,pytorch_handwriting_gan,21.673828125,0.5281892970196935,7.224396731475008,0.6964198350906372,lpips,normalized_cache\dated_signatures\signature_friday_1_16_26.png
stress_runs\20260120_084446\images\2025\01\13_seed40498.png,01/13/2025,2025-01-13,40498,A,handwriting_gan,pytorch_handwriting_gan,21.6711483001709,0.528097515815868,6.880976009613891,0.684256911277771,lpips,normalized_cache\dated_signatures\signature_friday_1_16_26.png
stress_runs\20260120_084446\images\2025\01\13_seed40499.png,01/13/2025,2025-01-13,40499,A,handwriting_gan,pytorch_handwriting_gan,21.673828125,0.5281892970196935,7.224396731475008,0.6964198350906372,lpips,normalized_cache\dated_signatures\signature_friday_1_16_26.png
stress_runs\20260120_084446\images\2025\01\13_seed40500.png,01/13/2025,2025-01-13,40500,A,handwriting_gan,pytorch_handwriting_gan,21.899662017822266,0.5215874858382472,7.0919861756243225,0.6999669671058655,lpips,normalized_cache\dated_signatures\signature_friday_1_16_26.png
stress_runs\20260120_084446\images\2025\01\14_seed40499.png,01/14/2025,2025-01-14,40499,A,handwriting_gan,pytorch_handwriting_gan,21.673828125,0.5281892970196935,7.224396731475008,0.6964198350906372,lpips,normalized_cache\dated_signatures\signature_friday_1_16_26.png
stress_runs\20260120_084446\images\2025\01\14_seed40500.png,01/14/2025,2025-01-14,40500,A,handwriting_gan,pytorch_handwriting_gan,21.935829162597656,0.5171092491227731,7.026004475367261,0.7029509544372559,lpips,normalized_cache\dated_signatures\signature_friday_1_16_26.png
stress_runs\20260120_084446\images\2025\01\14_seed40501.png,01/14/2025,2025-01-14,40501,A,handwriting_gan,pytorch_handwriting_gan,21.5323486328125,0.5205283149836265,6.926055489004634,0.6907353401184082,lpips,normalized_cache\dated_signatures\signature_friday_1_16_26.png
stress_runs\20260120_084446\images\2025\01\15_seed40500.png,01/15/2025,2025-01-15,40500,A,handwriting_gan,pytorch_handwriting_gan,21.899662017822266,0.5215874858382472,7.0919861756243225,0.6999669671058655,lpips,normalized_cache\dated_signatures\signature_friday_1_16_26.png
stress_runs\20260120_084446\images\2025\01\15_seed40501.png,01/15/2025,2025-01-15,40501,A,handwriting_gan,pytorch_handwriting_gan,21.523454666137695,0.5238874620865269,6.961518144887872,0.6956709027290344,lpips,normalized_cache\dated_signatures\signature_friday_1_16_26.png
stress_runs\20260120_084446\images\2025\01\15_seed40502.png,01/15/2025,2025-01-15,40502,A,handwriting_gan,pytorch_handwriting_gan,21.68470001220703,0.5132506030420037,6.857005885793007,0.6855798959732056,lpips,normalized_cache\dated_signatures\signature_friday_1_16_26.png
stress_runs\20260120_084446\images\2025\01\16_seed40501.png,01/16/2025,2025-01-16,40501,A,handwriting_gan,pytorch_handwriting_gan,21.523454666137695,0.5238874620865269,6.961518144887872,0.6956709027290344,lpips,normalized_cache\dated_signatures\signature_friday_1_16_26.png
stress_runs\20260120_084446\images\2025\01\16_seed40502.png,01/16/2025,2025-01-16,40502,A,handwriting_gan,pytorch_handwriting_gan,21.68470001220703,0.5132506030420037,6.857005885793007,0.6855798959732056,lpips,normalized_cache\dated_signatures\signature_friday_1_16_26.png
stress_runs\20260120_084446\images\2025\01\16_seed40503.png,01/16/2025,2025-01-16,40503,A,handwriting_gan,pytorch_handwriting_gan,21.85757827758789,0.5120155168757192,6.907560085460254,0.6945136189460754,lpips,normalized_cache\dated_signatures\signature_friday_1_16_26.png
stress_runs\20260120_084446\images\2025\01\17_seed40502.png,01/17/2025,2025-01-17,40502,A,handwriting_gan,pytorch_handwriting_gan,21.68470001220703,0.5132506030420037,6.857005885793007,0.6855798959732056,lpips,normalized_cache\dated_signatures\signature_friday_1_16_26.png
stress_runs\20260120_084446\images\2025\01\17_seed40503.png,01/17/2025,2025-01-17,40503,A,handwriting_gan,pytorch_handwriting_gan,21.85757827758789,0.5120155168757192,6.907560085460254,0.6945136189460754,lpips,normalized_cache\dated_signatures\signature_friday_1_16_26.png
stress_runs\20260120_084446\images\2025\01\17_seed40504.png,01/17/2025,2025-01-17,40504,A,handwriting_gan,pytorch_handwriting_gan,21.544219970703125,0.5298981653556862,7.2066419356929154,0.6975222826004028,lpips,normalized_cache\dated_signatures\signature_friday_1_16_26.png
stress_runs\20260120_084446\images\2025\01\18_seed40503.png,01/18/2025,2025-01-18,40503,A,handwriting_gan,pytorch_handwriting_gan,21.85757827758789,0.5120155168757192,6.907560085460254,0.6945136189460754,lpips,normalized_cache\dated_signatures\signature_friday_1_16_26.png
stress_runs\20260120_084446\images\2025\01\18_seed40504.png,01/18/2025,2025-01-18,40504,A,handwriting_gan,pytorch_handwriting_gan,21.544219970703125,0.5298981653556862,7.2066419356929154,0.6975222826004028,lpips,normalized_cache\dated_signatures\signature_friday_1_16_26.png
stress_runs\20260120_084446\images\2025\01\18_seed40505.png,01/18/2025,2025-01-18,40505,A,handwriting_gan,pytorch_handwriting_gan,21.239953994750977,0.5379791881066982,7.331573451509632,0.695049524307251,lpips,normalized_cache\dated_signatures\signature_friday_1_16_26.png
stress_runs\20260120_084446\images\2025\01\19_seed40504.png,01/19/2025,2025-01-19,40504,A,handwriting_gan,pytorch_handwriting_gan,21.544219970703125,0.5298981653556862,7.2066419356929154,0.6975222826004028,lpips,normalized_cache\dated_signatures\signature_friday_1_16_26.png
stress_runs\20260120_084446\images\2025\01\19_seed40505.png,01/19/2025,2025-01-19,40505,A,handwriting_gan,pytorch_handwriting_gan,21.239953994750977,0.5379791881066982,7.331573451509632,0.695049524307251,lpips,normalized_cache\dated_signatures\signature_friday_1_16_26.png
stress_runs\20260120_084446\images\2025\01\19_seed40506.png,01/19/2025,2025-01-19,40506,A,handwriting_gan,pytorch_handwriting_gan,21.604082107543945,0.5232088202511112,7.171782835138714,0.7051952481269836,lpips,normalized_cache\dated_signatures\signature_friday_1_16_26.png
stress_runs\20260120_084446\images\2025\01\20_seed40505.png,01/20/2025,2025-01-20,40505,A,handwriting_gan,pytorch_handwriting_gan,21.155851364135742,0.5328007495674539,7.183164185875013,0.6703959107398987,lpips,normalized_cache\dated_signatures\signature_friday_1_16_26.png
stress_runs\20260120_084446\images\2025\01\20_seed40506.png,01/20/2025,2025-01-20,40506,A,handwriting_gan,pytorch_handwriting_gan,21.69740104675293,0.5145420032113778,6.979586371936579,0.6841985583305359,lpips,normalized_cache\dated_signatures\signature_friday_1_16_26.png
stress_runs\20260120_084446\images\2025\01\20_seed40507.png,01/20/2025,2025-01-20,40507,A,handwriting_gan,pytorch_handwriting_gan,22.019947052001953,0.5173063598221794,6.931756200022388,0.6835241317749023,lpips,normalized_cache\dated_signatures\signature_friday_1_16_26.png
stress_runs\20260120_084446\images\2025\01\21_seed40506.png,01/21/2025,2025-01-21,40506,A,handwriting_gan,pytorch_handwriting_gan,21.69740104675293,0.5145420032113778,6.979586371936579,0.6841985583305359,lpips,normalized_cache\dated_signatures\signature_friday_1_16_26.png
stress_runs\20260120_084446\images\2025\01\21_seed40507.png,01/21/2025,2025-01-21,40507,A,handwriting_gan,pytorch_handwriting_gan,22.019947052001953,0.5173063598221794,6.931756200022388,0.6835241317749023,lpips,normalized_cache\dated_signatures\signature_friday_1_16_26.png
stress_runs\20260120_084446\images\2025\01\21_seed40508.png,01/21/2025,2025-01-21,40508,A,handwriting_gan,pytorch_handwriting_gan,21.960988998413086,0.5098662374687153,6.84384827978478,0.6925544738769531,lpips,normalized_cache\dated_signatures\signature_friday_1_16_26.png
stress_runs\20260120_084446\images\2025\01\22_seed40507.png,01/22/2025,2025-01-22,40507,A,handwriting_gan,pytorch_handwriting_gan,22.019947052001953,0.5173063598221794,6.931756200022388,0.6835241317749023,lpips,normalized_cache\dated_signatures\signature_friday_1_16_26.png
stress_runs\20260120_084446\images\2025\01\22_seed40508.png,01/22/2025,2025-01-22,40508,A,handwriting_gan,pytorch_handwriting_gan,21.960988998413086,0.5098662374687153,6.84384827978478,0.6925544738769531,lpips,normalized_cache\dated_signatures\signature_friday_1_16_26.png
stress_runs\20260120_084446\images\2025\01\22_seed40509.png,01/22/2025,2025-01-22,40509,A,handwriting_gan,pytorch_handwriting_gan,21.538047790527344,0.5250596407666631,7.000474405929208,0.6702128648757935,lpips,normalized_cache\dated_signatures\signature_friday_1_16_26.png
stress_runs\20260120_084446\images\2025\01\23_seed40508.png,01/23/2025,2025-01-23,40508,A,handwriting_gan,pytorch_handwriting_gan,21.960988998413086,0.5098662374687153,6.84384827978478,0.6925544738769531,lpips,normalized_cache\dated_signatures\signature_friday_1_16_26.png
stress_runs\20260120_084446\images\2025\01\23_seed40509.png,01/23/2025,2025-01-23,40509,A,handwriting_gan,pytorch_handwriting_gan,21.538047790527344,0.5250596407666631,7.000474405929208,0.6702128648757935,lpips,normalized_cache\dated_signatures\signature_friday_1_16_26.png
stress_runs\20260120_084446\images\2025\01\23_seed40510.png,01/23/2025,2025-01-23,40510,A,handwriting_gan,pytorch_handwriting_gan,21.747777938842773,0.4998724301700125,6.862587273025129,0.6933512687683105,lpips,normalized_cache\dated_signatures\signature_friday_1_16_26.png
stress_runs\20260120_084446\images\2025\01\24_seed40509.png,01/24/2025,2025-01-24,40509,A,handwriting_gan,pytorch_handwriting_gan,21.538047790527344,0.5250596407666631,7.000474405929208,0.6702128648757935,lpips,normalized_cache\dated_signatures\signature_friday_1_16_26.png
stress_runs\20260120_084446\images\2025\01\24_seed40510.png,01/24/2025,2025-01-24,40510,A,handwriting_gan,pytorch_handwriting_gan,21.747777938842773,0.4998724301700125,6.862587273025129,0.6933512687683105,lpips,normalized_cache\dated_signatures\signature_friday_1_16_26.png
stress_runs\20260120_084446\images\2025\01\24_seed40511.png,01/24/2025,2025-01-24,40511,A,handwriting_gan,pytorch_handwriting_gan,21.760631561279297,0.5151718372668365,6.874224688291766,0.6809254288673401,lpips,normalized_cache\dated_signatures\signature_friday_1_16_26.png
stress_runs\20260120_084446\images\2025\01\25_seed40510.png,01/25/2025,2025-01-25,40510,A,handwriting_gan,pytorch_handwriting_gan,21.747777938842773,0.4998724301700125,6.862587273025129,0.6933512687683105,lpips,normalized_cache\dated_signatures\signature_friday_1_16_26.png
stress_runs\20260120_084446\images\2025\01\25_seed40511.png,01/25/2025,2025-01-25,40511,A,handwriting_gan,pytorch_handwriting_gan,21.760631561279297,0.5151718372668365,6.874224688291766,0.6809254288673401,lpips,normalized_cache\dated_signatures\signature_friday_1_16_26.png
stress_runs\20260120_084446\images\2025\01\25_seed40512.png,01/25/2025,2025-01-25,40512,A,handwriting_gan,pytorch_handwriting_gan,21.74515151977539,0.524726204850732,7.075006869728643,0.6720162630081177,lpips,normalized_cache\dated_signatures\signature_friday_1_16_26.png
stress_runs\20260120_084446\images\2025\01\26_seed40511.png,01/26/2025,2025-01-26,40511,A,handwriting_gan,pytorch_handwriting_gan,21.760631561279297,0.5151718372668365,6.874224688291766,0.6809254288673401,lpips,normalized_cache\dated_signatures\signature_friday_1_16_26.png
stress_runs\20260120_084446\images\2025\01\26_seed40512.png,01/26/2025,2025-01-26,40512,A,handwriting_gan,pytorch_handwriting_gan,21.74515151977539,0.524726204850732,7.075006869728643,0.6720162630081177,lpips,normalized_cache\dated_signatures\signature_friday_1_16_26.png
stress_runs\20260120_084446\images\2025\01\26_seed40513.png,01/26/2025,2025-01-26,40513,A,handwriting_gan,pytorch_handwriting_gan,21.544727325439453,0.5192603868484525,6.938178226764794,0.6787983179092407,lpips,normalized_cache\dated_signatures\signature_friday_1_16_26.png
stress_runs\20260120_084446\images\2025\01\27_seed40512.png,01/27/2025,2025-01-27,40512,A,handwriting_gan,pytorch_handwriting_gan,21.74515151977539,0.524726204850732,7.075006869728643,0.6720162630081177,lpips,normalized_cache\dated_signatures\signature_friday_1_16_26.png
stress_runs\20260120_084446\images\2025\01\27_seed40513.png,01/27/2025,2025-01-27,40513,A,handwriting_gan,pytorch_handwriting_gan,21.544727325439453,0.5192603868484525,6.938178226764794,0.6787983179092407,lpips,normalized_cache\dated_signatures\signature_friday_1_16_26.png
stress_runs\20260120_084446\images\2025\01\27_seed40514.png,01/27/2025,2025-01-27,40514,A,handwriting_gan,pytorch_handwriting_gan,21.92877197265625,0.5095508090671904,6.738945277124294,0.6865485906600952,lpips,normalized_cache\dated_signatures\signature_friday_1_16_26.png
stress_runs\20260120_084446\images\2025\01\28_seed40513.png,01/28/2025,2025-01-28,40513,A,handwriting_gan,pytorch_handwriting_gan,21.544727325439453,0.5192603868484525,6.938178226764794,0.6787983179092407,lpips,normalized_cache\dated_signatures\signature_friday_1_16_26.png
stress_runs\20260120_084446\images\2025\01\28_seed40514.png,01/28/2025,2025-01-28,40514,A,handwriting_gan,pytorch_handwriting_gan,21.92877197265625,0.5095508090671904,6.738945277124294,0.6865485906600952,lpips,normalized_cache\dated_signatures\signature_friday_1_16_26.png
stress_runs\20260120_084446\images\2025\01\28_seed40515.png,01/28/2025,2025-01-28,40515,A,handwriting_gan,pytorch_handwriting_gan,21.751798629760742,0.5237787750268522,7.007976614126193,0.6716777086257935,lpips,normalized_cache\dated_signatures\signature_friday_1_16_26.png
stress_runs\20260120_084446\images\2025\01\29_seed40514.png,01/29/2025,2025-01-29,40514,A,handwriting_gan,pytorch_handwriting_gan,21.92877197265625,0.5095508090671904,6.738945277124294,0.6865485906600952,lpips,normalized_cache\dated_signatures\signature_friday_1_16_26.png
stress_runs\20260120_084446\images\2025\01\29_seed40515.png,01/29/2025,2025-01-29,40515,A,handwriting_gan,pytorch_handwriting_gan,21.751798629760742,0.5237787750268522,7.007976614126193,0.6716777086257935,lpips,normalized_cache\dated_signatures\signature_friday_1_16_26.png
stress_runs\20260120_084446\images\2025\01\29_seed40516.png,01/29/2025,2025-01-29,40516,A,handwriting_gan,pytorch_handwriting_gan,21.70125961303711,0.512659605881416,6.843983575646552,0.6836428642272949,lpips,normalized_cache\dated_signatures\signature_friday_1_16_26.png
stress_runs\20260120_084446\images\2025\01\30_seed40515.png,01/30/2025,2025-01-30,40515,A,handwriting_gan,pytorch_handwriting_gan,21.7435245513916,0.5255599924806857,7.0303383355786355,0.6764500141143799,lpips,normalized_cache\dated_signatures\signature_friday_1_16_26.png
stress_runs\20260120_084446\images\2025\01\30_seed40516.png,01/30/2025,2025-01-30,40516,A,handwriting_gan,pytorch_handwriting_gan,21.934955596923828,0.5145527975779037,6.887785625321405,0.681857168674469,lpips,normalized_cache\dated_signatures\signature_friday_1_16_26.png
stress_runs\20260120_084446\images\2025\01\30_seed40517.png,01/30/2025,2025-01-30,40517,A,handwriting_gan,pytorch_handwriting_gan,21.842002868652344,0.5168910788073281,6.938193313122673,0.691663384437561,lpips,normalized_cache\dated_signatures\signature_friday_1_16_26.png
