output_path,date_string,date_iso,seed,tier,generator_type,model_checkpoint,laplacian_var,checkerboard_score,touches_border,artifact_ok
stress_runs\20260120_084446\images\2025\01\16_seed40502.png,01/16/2025,2025-01-16,40502,A,handwriting_gan,pytorch_handwriting_gan,4998.879535522461,0.100746750831604,False,True
stress_runs\20260120_084446\images\2025\01\16_seed40503.png,01/16/2025,2025-01-16,40503,A,handwriting_gan,pytorch_handwriting_gan,5069.396546156142,0.10454244911670685,False,True
stress_runs\20260120_084446\images\2025\01\17_seed40502.png,01/17/2025,2025-01-17,40502,A,handwriting_gan,pytorch_handwriting_gan,4754.161306355794,0.09572956711053848,False,True
stress_runs\20260120_084446\images\2025\01\17_seed40503.png,01/17/2025,2025-01-17,40503,A,handwriting_gan,pytorch_handwriting_gan,4815.64619893392,0.09869115054607391,False,True
stress_runs\20260120_084446\images\2025\01\17_seed40504.png,01/17/2025,2025-01-17,40504,A,handwriting_gan,pytorch_handwriting_gan,5565.764485677083,0.09945079684257507,False,True
stress_runs\20260120_084446\images\2025\01\18_seed40503.png,01/18/2025,2025-01-18,40503,A,handwriting_gan,pytorch_handwriting_gan,5151.851407267253,0.1073087677359581,False,True
stress_runs\20260120_084446\images\2025\01\18_seed40504.png,01/18/2025,2025-01-18,40504,A,handwriting_gan,pytorch_handwriting_gan,5842.219563802083,0.10692549496889114,False,True
stress_runs\20260120_084446\images\2025\01\18_seed40505.png,01/18/2025,2025-01-18,40505,A,handwriting_gan,pytorch_handwriting_gan,5127.977376302083,0.10258112102746964,False,True
stress_runs\20260120_084446\images\2025\01\19_seed40504.png,01/19/2025,2025-01-19,40504,A,handwriting_gan,pytorch_handwriting_gan,5719.03125,0.1040637344121933,False,True
stress_runs\20260120_084446\images\2025\01\19_seed40505.png,01/19/2025,2025-01-19,40505,A,handwriting_gan,pytorch_handwriting_gan,5025.717122395833,0.10124915838241577,False,True
stress_runs\20260120_084446\images\2025\01\19_seed40506.png,01/19/2025,2025-01-19,40506,A,handwriting_gan,pytorch_handwriting_gan,5288.644614361702,0.10578843951225281,False,True
stress_runs\20260120_084446\images\2025\01\20_seed40505.png,01/20/2025,2025-01-20,40505,A,handwriting_gan,pytorch_handwriting_gan,5128.107259114583,0.10330729931592941,False,True
stress_runs\20260120_084446\images\2025\01\20_seed40506.png,01/20/2025,2025-01-20,40506,A,handwriting_gan,pytorch_handwriting_gan,5383.768949468085,0.10930880159139633,False,True
stress_runs\20260120_084446\images\2025\01\20_seed40507.png,01/20/2025,2025-01-20,40507,A,handwriting_gan,pytorch_handwriting_gan,5522.755703840845,0.10400740802288055,False,True
stress_runs\20260120_084446\images\2025\01\21_seed40506.png,01/21/2025,2025-01-21,40506,A,handwriting_gan,pytorch_handwriting_gan,5242.398271276596,0.10384159535169601,False,True
stress_runs\20260120_084446\images\2025\01\21_seed40507.png,01/21/2025,2025-01-21,40507,A,handwriting_gan,pytorch_handwriting_gan,5416.7013635630665,0.09904435276985168,False,True
stress_runs\20260120_084446\images\2025\01\21_seed40508.png,01/21/2025,2025-01-21,40508,A,handwriting_gan,pytorch_handwriting_gan,6400.936622172537,0.10202672332525253,False,True
stress_runs\20260120_084446\images\2025\01\22_seed40507.png,01/22/2025,2025-01-22,40507,A,handwriting_gan,pytorch_handwriting_gan,5559.7487593964,0.09999831765890121,False,True
