output_path,date_string,date_iso,seed,tier,generator_type,model_checkpoint,left_margin,right_margin,top_margin,bottom_margin,baseline_ratio,height_ratio,width_ratio,stroke_thickness,max_z,layout_ok
stress_runs\20260119_160124\images\2025\01\01_seed40486.png,1.01. 25,2025-01-01,40486,A,datefont_renderer,unknown,0.07692307978868484,0.08041957765817642,0.25609755516052246,0.26829269528388977,0.40243902802467346,0.47560974955558777,0.8426573276519775,12.0,7000000.0,False
stress_runs\20260119_160124\images\2025\01\01_seed40487.png,1.01. 25,2025-01-01,40487,A,datefont_renderer,unknown,0.07692307978868484,0.08041957765817642,0.25609755516052246,0.26829269528388977,0.40243902802467346,0.47560974955558777,0.8426573276519775,12.0,7000000.0,False
stress_runs\20260119_160124\images\2025\01\01_seed40488.png,1.01. 25,2025-01-01,40488,A,datefont_renderer,unknown,0.07692307978868484,0.08041957765817642,0.25609755516052246,0.26829269528388977,0.40243902802467346,0.47560974955558777,0.8426573276519775,12.0,7000000.0,False
stress_runs\20260119_160124\images\2025\01\02_seed40487.png,1.02. 25,2025-01-02,40487,A,datefont_renderer,unknown,0.07407407462596893,0.07744107395410538,0.25609755516052246,0.26829269528388977,0.39024388790130615,0.47560974955558777,0.8484848737716675,12.0,7000000.0,False
stress_runs\20260119_160124\images\2025\01\02_seed40488.png,1.02. 25,2025-01-02,40488,A,datefont_renderer,unknown,0.07407407462596893,0.07744107395410538,0.25609755516052246,0.26829269528388977,0.39024388790130615,0.47560974955558777,0.8484848737716675,12.0,7000000.0,False
stress_runs\20260119_160124\images\2025\01\02_seed40489.png,1.02. 25,2025-01-02,40489,A,datefont_renderer,unknown,0.07407407462596893,0.07744107395410538,0.25609755516052246,0.26829269528388977,0.39024388790130615,0.47560974955558777,0.8484848737716675,12.0,7000000.0,False
stress_runs\20260119_160124\images\2025\01\03_seed40488.png,1.03. 25,2025-01-03,40488,A,datefont_renderer,unknown,0.07432432472705841,0.07770270109176636,0.25609755516052246,0.26829269528388977,0.39024388790130615,0.47560974955558777,0.8479729890823364,13.0,8000000.0,False
stress_runs\20260119_160124\images\2025\01\03_seed40489.png,1.03. 25,2025-01-03,40489,A,datefont_renderer,unknown,0.07432432472705841,0.07770270109176636,0.25609755516052246,0.26829269528388977,0.39024388790130615,0.47560974955558777,0.8479729890823364,13.0,8000000.0,False
stress_runs\20260119_160124\images\2025\01\03_seed40490.png,1.03. 25,2025-01-03,40490,A,datefont_renderer,unknown,0.07432432472705841,0.07770270109176636,0.25609755516052246,0.26829269528388977,0.39024388790130615,0.47560974955558777,0.8479729890823364,13.0,8000000.0,False
stress_runs\20260119_160124\images\2025\01\04_seed40489.png,1.04. 25,2025-01-04,40489,A,datefont_renderer,unknown,0.07189542800188065,0.07516340166330338,0.25609755516052246,0.26829269528388977,0.4146341383457184,0.47560974955558777,0.8529411554336548,12.0,7000000.0,False
stress_runs\20260119_160124\images\2025\01\04_seed40490.png,1.04. 25,2025-01-04,40490,A,datefont_renderer,unknown,0.07189542800188065,0.07516340166330338,0.25609755516052246,0.26829269528388977,0.4146341383457184,0.47560974955558777,0.8529411554336548,12.0,7000000.0,False
stress_runs\20260119_160124\images\2025\01\04_seed40491.png,1.04. 25,2025-01-04,40491,A,datefont_renderer,unknown,0.07189542800188065,0.07516340166330338,0.25609755516052246,0.26829269528388977,0.4146341383457184,0.47560974955558777,0.8529411554336548,12.0,7000000.0,False
stress_runs\20260119_160124\images\2025\01\05_seed40490.png,1.05. 25,2025-01-05,40490,A,datefont_renderer,unknown,0.06853582710027695,0.07165109366178513,0.25609755516052246,0.26829269528388977,0.40243902802467346,0.47560974955558777,0.8598130941390991,12.0,7000000.0,False
stress_runs\20260119_160124\images\2025\01\05_seed40491.png,1.05. 25,2025-01-05,40491,A,datefont_renderer,unknown,0.06853582710027695,0.07165109366178513,0.25609755516052246,0.26829269528388977,0.40243902802467346,0.47560974955558777,0.8598130941390991,12.0,7000000.0,False
stress_runs\20260119_160124\images\2025\01\05_seed40492.png,1.05. 25,2025-01-05,40492,A,datefont_renderer,unknown,0.06853582710027695,0.07165109366178513,0.25609755516052246,0.26829269528388977,0.40243902802467346,0.47560974955558777,0.8598130941390991,12.0,7000000.0,False
stress_runs\20260119_160124\images\2025\01\06_seed40491.png,1.06. 25,2025-01-06,40491,A,datefont_renderer,unknown,0.0735785961151123,0.07692307978868484,0.25609755516052246,0.26829269528388977,0.40243902802467346,0.47560974955558777,0.8494983315467834,12.0,7000000.0,False
stress_runs\20260119_160124\images\2025\01\06_seed40492.png,1.06. 25,2025-01-06,40492,A,datefont_renderer,unknown,0.0735785961151123,0.07692307978868484,0.25609755516052246,0.26829269528388977,0.40243902802467346,0.47560974955558777,0.8494983315467834,12.0,7000000.0,False
