output_path,date_string,date_iso,seed,style_distance,ssim,psnr,perceptual_distance,perceptual_backend,ocr_raw,ocr_normalized,ocr_match,cer,max_z,layout_ok,laplacian_var,checkerboard_score,touches_border,artifact_ok
stress_runs\20260119_163341\images\2025\01\01_seed40486.png,1.01. 25,2025-01-01,40486,13.685349464416504,0.7485211232439235,9.248456613474666,0.44661882519721985,lpips,57,,False,1.0,40.625,True,533.2064015319314,0.0463738813996315,True,False
stress_runs\20260119_163341\images\2025\01\01_seed40487.png,1.01. 25,2025-01-01,40487,13.685349464416504,0.7485211232439235,9.248456613474666,0.44661882519721985,lpips,57,,False,1.0,40.625,True,533.2064015319314,0.0463738813996315,True,False
stress_runs\20260119_163341\images\2025\01\01_seed40488.png,1.01. 25,2025-01-01,40488,13.685349464416504,0.7485211232439235,9.248456613474666,0.44661882519721985,lpips,57,,False,1.0,40.625,True,533.2064015319314,0.0463738813996315,True,False
stress_runs\20260119_163341\images\2025\01\02_seed40487.png,1.02. 25,2025-01-02,40487,15.92031478881836,0.6900801777430317,8.654036257972779,0.5261931419372559,lpips,77,,False,1.0,37.5,True,623.9815417553834,0.04797632619738579,True,False
stress_runs\20260119_163341\images\2025\01\02_seed40488.png,1.02. 25,2025-01-02,40488,15.92031478881836,0.6900801777430317,8.654036257972779,0.5261931419372559,lpips,77,,False,1.0,37.5,True,623.9815417553834,0.04797632619738579,True,False
stress_runs\20260119_163341\images\2025\01\02_seed40489.png,1.02. 25,2025-01-02,40489,15.92031478881836,0.6900801777430317,8.654036257972779,0.5261931419372559,lpips,77,,False,1.0,37.5,True,623.9815417553834,0.04797632619738579,True,False
stress_runs\20260119_163341\images\2025\01\03_seed40488.png,1.03. 25,2025-01-03,40488,13.685349464416504,0.7485211232439235,9.248456613474666,0.44661882519721985,lpips,57,,False,1.0,40.625,True,658.4501671796083,0.05075640231370926,True,False
stress_runs\20260119_163341\images\2025\01\03_seed40489.png,1.03. 25,2025-01-03,40489,13.685349464416504,0.7485211232439235,9.248456613474666,0.44661882519721985,lpips,57,,False,1.0,40.625,True,658.4501671796083,0.05075640231370926,True,False
stress_runs\20260119_163341\images\2025\01\03_seed40490.png,1.03. 25,2025-01-03,40490,13.685349464416504,0.7485211232439235,9.248456613474666,0.44661882519721985,lpips,57,,False,1.0,40.625,True,658.4501671796083,0.05075640231370926,True,False
stress_runs\20260119_163341\images\2025\01\04_seed40489.png,1.04. 25,2025-01-04,40489,15.319945335388184,0.7368219189824587,9.528713466716832,0.4564364552497864,lpips,67,,False,1.0,37.5,True,701.5990239324096,0.05329415202140808,True,False
stress_runs\20260119_163341\images\2025\01\04_seed40490.png,1.04. 25,2025-01-04,40490,15.319945335388184,0.7368219189824587,9.528713466716832,0.4564364552497864,lpips,67,,False,1.0,37.5,True,701.5990239324096,0.05329415202140808,True,False
stress_runs\20260119_163341\images\2025\01\04_seed40491.png,1.04. 25,2025-01-04,40491,15.319945335388184,0.7368219189824587,9.528713466716832,0.4564364552497864,lpips,67,,False,1.0,37.5,True,701.5990239324096,0.05329415202140808,True,False
stress_runs\20260119_163341\images\2025\01\05_seed40490.png,1.05. 25,2025-01-05,40490,13.707695007324219,0.7499915433508892,9.257453306504498,0.4449921250343323,lpips,57,,False,1.0,41.015625,True,570.9585247123408,0.04663967713713646,True,False
stress_runs\20260119_163341\images\2025\01\05_seed40491.png,1.05. 25,2025-01-05,40491,13.707695007324219,0.7499915433508892,9.257453306504498,0.4449921250343323,lpips,57,,False,1.0,41.015625,True,570.9585247123408,0.04663967713713646,True,False
stress_runs\20260119_163341\images\2025\01\05_seed40492.png,1.05. 25,2025-01-05,40492,13.707695007324219,0.7499915433508892,9.257453306504498,0.4449921250343323,lpips,57,,False,1.0,41.015625,True,570.9585247123408,0.04663967713713646,True,False
stress_runs\20260119_163341\images\2025\01\06_seed40491.png,1.06. 25,2025-01-06,40491,16.0787353515625,0.6863299412875753,8.599844554894496,0.5381285548210144,lpips,77,,False,1.0,37.5,True,661.9702127310925,0.051111850887537,True,False
stress_runs\20260119_163341\images\2025\01\06_seed40492.png,1.06. 25,2025-01-06,40492,16.0787353515625,0.6863299412875753,8.599844554894496,0.5381285548210144,lpips,77,,False,1.0,37.5,True,661.9702127310925,0.051111850887537,True,False
stress_runs\20260119_163341\images\2025\01\06_seed40493.png,1.06. 25,2025-01-06,40493,16.0787353515625,0.6863299412875753,8.599844554894496,0.5381285548210144,lpips,77,,False,1.0,37.5,True,661.9702127310925,0.051111850887537,True,False
stress_runs\20260119_163341\images\2025\01\07_seed40492.png,1.07. 25,2025-01-07,40492,13.685349464416504,0.7485211232439235,9.248456613474666,0.44661882519721985,lpips,57,,False,1.0,40.625,True,620.6268051445832,0.05059341713786125,True,False
stress_runs\20260119_163341\images\2025\01\07_seed40493.png,1.07. 25,2025-01-07,40493,13.685349464416504,0.7485211232439235,9.248456613474666,0.44661882519721985,lpips,57,,False,1.0,40.625,True,620.6268051445832,0.05059341713786125,True,False
stress_runs\20260119_163341\images\2025\01\07_seed40494.png,1.07. 25,2025-01-07,40494,13.685349464416504,0.7485211232439235,9.248456613474666,0.44661882519721985,lpips,57,,False,1.0,40.625,True,620.6268051445832,0.05059341713786125,True,False
stress_runs\20260119_163341\images\2025\01\08_seed40493.png,1.08. 25,2025-01-08,40493,15.421058654785156,0.7264109374062665,9.38106297350193,0.47294509410858154,lpips,67,,False,1.0,37.5,True,636.2709517699336,0.04886268824338913,True,False
stress_runs\20260119_163341\images\2025\01\08_seed40494.png,1.08. 25,2025-01-08,40494,15.421058654785156,0.7264109374062665,9.38106297350193,0.47294509410858154,lpips,67,,False,1.0,37.5,True,636.2709517699336,0.04886268824338913,True,False
stress_runs\20260119_163341\images\2025\01\08_seed40495.png,1.08. 25,2025-01-08,40495,15.421058654785156,0.7264109374062665,9.38106297350193,0.47294509410858154,lpips,67,,False,1.0,37.5,True,636.2709517699336,0.04886268824338913,True,False
stress_runs\20260119_163341\images\2025\01\09_seed40494.png,1.09. 25,2025-01-09,40494,15.289624214172363,0.7410341207389601,9.535437670545962,0.42553895711898804,lpips,677,,False,1.0,20.5,True,623.0741348886704,0.046780895441770554,True,False
stress_runs\20260119_163341\images\2025\01\09_seed40495.png,1.09. 25,2025-01-09,40495,15.289624214172363,0.7410341207389601,9.535437670545962,0.42553895711898804,lpips,677,,False,1.0,20.5,True,623.0741348886704,0.046780895441770554,True,False
stress_runs\20260119_163341\images\2025\01\09_seed40496.png,1.09. 25,2025-01-09,40496,15.289624214172363,0.7410341207389601,9.535437670545962,0.42553895711898804,lpips,677,,False,1.0,20.5,True,623.0741348886704,0.046780895441770554,True,False
stress_runs\20260119_163341\images\2025\01\10_seed40495.png,1.10. 25,2025-01-10,40495,13.749244689941406,0.7485597283809532,9.24874165078073,0.44641974568367004,lpips,57,,False,1.0,40.625,True,533.2064015319315,0.0475747175514698,True,False
stress_runs\20260119_163341\images\2025\01\10_seed40496.png,1.10. 25,2025-01-10,40496,13.749244689941406,0.7485597283809532,9.24874165078073,0.44641974568367004,lpips,57,,False,1.0,40.625,True,533.2064015319315,0.0475747175514698,True,False
stress_runs\20260119_163341\images\2025\01\10_seed40497.png,1.10. 25,2025-01-10,40497,13.749244689941406,0.7485597283809532,9.24874165078073,0.44641974568367004,lpips,57,,False,1.0,40.625,True,533.2064015319315,0.0475747175514698,True,False
stress_runs\20260119_163341\images\2025\01\11_seed40496.png,1.11. 25,2025-01-11,40496,13.749244689941406,0.7485597283809532,9.24874165078073,0.44641974568367004,lpips,57,,False,1.0,40.625,True,455.99662549827235,0.04189228266477585,True,False
stress_runs\20260119_163341\images\2025\01\11_seed40497.png,1.11. 25,2025-01-11,40497,13.749244689941406,0.7485597283809532,9.24874165078073,0.44641974568367004,lpips,57,,False,1.0,40.625,True,455.99662549827235,0.04189228266477585,True,False
stress_runs\20260119_163341\images\2025\01\11_seed40498.png,1.11. 25,2025-01-11,40498,13.749244689941406,0.7485597283809532,9.24874165078073,0.44641974568367004,lpips,57,,False,1.0,40.625,True,455.99662549827235,0.04189228266477585,True,False
stress_runs\20260119_163341\images\2025\01\12_seed40497.png,1.12. 25,2025-01-12,40497,16.73848533630371,0.6609058409436317,8.409275033651687,0.5978439450263977,lpips,775,,False,1.0,28.0,True,542.781083915009,0.04420817270874977,True,False
stress_runs\20260119_163341\images\2025\01\12_seed40498.png,1.12. 25,2025-01-12,40498,16.73848533630371,0.6609058409436317,8.409275033651687,0.5978439450263977,lpips,775,,False,1.0,28.0,True,542.781083915009,0.04420817270874977,True,False
stress_runs\20260119_163341\images\2025\01\12_seed40499.png,1.12. 25,2025-01-12,40499,16.73848533630371,0.6609058409436317,8.409275033651687,0.5978439450263977,lpips,775,,False,1.0,28.0,True,542.781083915009,0.04420817270874977,True,False
stress_runs\20260119_163341\images\2025\01\13_seed40498.png,1.13. 25,2025-01-13,40498,13.749244689941406,0.7485597283809532,9.24874165078073,0.44641974568367004,lpips,57,,False,1.0,40.625,True,576.9285173956919,0.046572573482990265,True,False
stress_runs\20260119_163341\images\2025\01\13_seed40499.png,1.13. 25,2025-01-13,40499,13.749244689941406,0.7485597283809532,9.24874165078073,0.44641974568367004,lpips,57,,False,1.0,40.625,True,576.9285173956919,0.046572573482990265,True,False
stress_runs\20260119_163341\images\2025\01\13_seed40500.png,1.13. 25,2025-01-13,40500,13.749244689941406,0.7485597283809532,9.24874165078073,0.44641974568367004,lpips,57,,False,1.0,40.625,True,576.9285173956919,0.046572573482990265,True,False
stress_runs\20260119_163341\images\2025\01\14_seed40499.png,1.14. 25,2025-01-14,40499,15.02481460571289,0.7375807755793007,9.485624140562699,0.442596971988678,lpips,67.,,False,1.0,35.5,True,623.9524231925884,0.049890950322151184,True,False
stress_runs\20260119_163341\images\2025\01\14_seed40500.png,1.14. 25,2025-01-14,40500,15.02481460571289,0.7375807755793007,9.485624140562699,0.442596971988678,lpips,67.,,False,1.0,35.5,True,623.9524231925884,0.049890950322151184,True,False
stress_runs\20260119_163341\images\2025\01\14_seed40501.png,1.14. 25,2025-01-14,40501,15.02481460571289,0.7375807755793007,9.485624140562699,0.442596971988678,lpips,67.,,False,1.0,35.5,True,623.9524231925884,0.049890950322151184,True,False
stress_runs\20260119_163341\images\2025\01\15_seed40500.png,1.15. 25,2025-01-15,40500,13.749244689941406,0.7485597283809532,9.24874165078073,0.44641974568367004,lpips,57,,False,1.0,40.625,True,484.6073749505708,0.040828004479408264,True,False
stress_runs\20260119_163341\images\2025\01\15_seed40501.png,1.15. 25,2025-01-15,40501,13.749244689941406,0.7485597283809532,9.24874165078073,0.44641974568367004,lpips,57,,False,1.0,40.625,True,484.6073749505708,0.040828004479408264,True,False
stress_runs\20260119_163341\images\2025\01\15_seed40502.png,1.15. 25,2025-01-15,40502,13.749244689941406,0.7485597283809532,9.24874165078073,0.44641974568367004,lpips,57,,False,1.0,40.625,True,484.6073749505708,0.040828004479408264,True,False
stress_runs\20260119_163341\images\2025\01\16_seed40501.png,1.16. 25,2025-01-16,40501,16.292604446411133,0.6821352437585545,8.559554371098521,0.529051661491394,lpips,775,,False,1.0,30.5,True,576.783992232167,0.047868210822343826,True,False
