output_path,date_string,date_iso,seed,style_distance,ssim,psnr,perceptual_distance,perceptual_backend,ocr_raw,ocr_normalized,ocr_match,cer,max_z,layout_ok,laplacian_var,checkerboard_score,touches_border,artifact_ok
stress_runs\20260120_084730\images\2025\01\05_seed40492.png,01/05/2025,2025-01-05,40492,16.431243896484375,0.7234041133449053,9.392347950382803,0.4120846390724182,lpips,01/05/2025,01/05/2025,True,0.0,2.999999523162842,True,5838.771620404911,0.11831627041101456,False,True
stress_runs\20260120_084730\images\2025\01\06_seed40491.png,01/06/2025,2025-01-06,40491,21.724288940429688,0.49782865346691435,6.883195404573051,0.6614410877227783,lpips,01/06/2025,01/06/2025,True,0.0,3.691805124282837,True,6235.797446772743,0.1279490441083908,False,True
stress_runs\20260120_084730\images\2025\01\06_seed40492.png,01/06/2025,2025-01-06,40492,16.608097076416016,0.720155106678338,9.350923109309115,0.407440721988678,lpips,01/06/2025,01/06/2025,True,0.0,2.999999523162842,True,6027.508502972661,0.12086257338523865,False,True
stress_runs\20260120_084730\images\2025\01\06_seed40493.png,01/06/2025,2025-01-06,40493,16.5819034576416,0.7188649342981399,9.068638860440972,0.4242829382419586,lpips,01/06/2025,01/06/2025,True,0.0,7.999999523162842,True,6406.598847751858,0.13542115688323975,False,True
stress_runs\20260120_084730\images\2025\01\07_seed40492.png,01/07/2025,2025-01-07,40492,16.431243896484375,0.7234041133449053,9.392347950382803,0.4120846390724182,lpips,01/07/2025,01/07/2025,True,0.0,2.999999523162842,True,5781.867718809677,0.11497925221920013,False,True
stress_runs\20260120_084730\images\2025\01\07_seed40493.png,01/07/2025,2025-01-07,40493,16.5819034576416,0.7188649342981399,9.068638860440972,0.4242829382419586,lpips,01/07/2025,01/07/2025,True,0.0,7.999999523162842,True,6188.452699204408,0.1349727213382721,False,True
stress_runs\20260120_084730\images\2025\01\07_seed40494.png,01/07/2025,2025-01-07,40494,21.221158981323242,0.4862931676551368,6.563698245336487,0.7081942558288574,lpips,01/07/2025,01/07/2025,True,0.0,14.0625,True,5763.70570320014,0.12507213652133942,False,True
stress_runs\20260120_084730\images\2025\01\08_seed40493.png,01/08/2025,2025-01-08,40493,16.5819034576416,0.7188649342981399,9.068638860440972,0.4242829382419586,lpips,01/08/2025,01/08/2025,True,0.0,7.999999523162842,True,6567.292762763443,0.13979408144950867,False,True
stress_runs\20260120_084730\images\2025\01\08_seed40494.png,01/08/2025,2025-01-08,40494,21.221158981323242,0.4862931676551368,6.563698245336487,0.7081942558288574,lpips,01/08/2025,01/08/2025,True,0.0,14.0625,True,6185.223573571113,0.13331814110279083,False,True
stress_runs\20260120_084730\images\2025\01\08_seed40495.png,01/08/2025,2025-01-08,40495,22.009916305541992,0.4912881511232592,6.778666136731884,0.6945764422416687,lpips,01/08/2025,01/08/2025,True,0.0,4.024400234222412,True,5493.742549945567,0.12718182802200317,False,True
stress_runs\20260120_084730\images\2025\01\09_seed40494.png,01/09/2025,2025-01-09,40494,21.221158981323242,0.4862931676551368,6.563698245336487,0.7081942558288574,lpips,01/09/2025,01/09/2025,True,0.0,14.0625,True,6070.744226647638,0.12869633734226227,False,True
stress_runs\20260120_084730\images\2025\01\09_seed40495.png,01/09/2025,2025-01-09,40495,22.009916305541992,0.4912881511232592,6.778666136731884,0.6945764422416687,lpips,01/09/2025,01/09/2025,True,0.0,4.024400234222412,True,5405.356092005167,0.12269709259271622,False,True
stress_runs\20260120_084730\images\2025\01\09_seed40496.png,01/09/2025,2025-01-09,40496,22.08529281616211,0.47629704915201143,6.537524227411803,0.7013022303581238,lpips,01/09/2025,01/09/2025,True,0.0,4.356995105743408,True,6477.202289304484,0.1250123232603073,False,True
stress_runs\20260120_084730\images\2025\01\10_seed40495.png,01/10/2025,2025-01-10,40495,21.607860565185547,0.5103758156899715,6.87326815258757,0.7038881778717041,lpips,01/10/2025,01/10/2025,True,0.0,3.941251516342163,True,5157.0248962299875,0.1174180656671524,False,True
stress_runs\20260120_084730\images\2025\01\10_seed40496.png,01/10/2025,2025-01-10,40496,21.64710807800293,0.5066003583383577,6.867900384243981,0.6936901211738586,lpips,01/10/2025,01/10/2025,True,0.0,4.356995105743408,True,6131.939603902454,0.12161149084568024,False,True
stress_runs\20260120_084730\images\2025\01\10_seed40497.png,01/10/2025,2025-01-10,40497,20.878320693969727,0.5441561089595547,7.563292461292753,0.6886762976646423,lpips,01/10/2025,01/10/2025,True,0.0,3.2760612964630127,True,4741.040004843553,0.11523255705833435,False,True
stress_runs\20260120_084730\images\2025\01\11_seed40496.png,01/11/2025,2025-01-11,40496,21.64710807800293,0.5066003583383577,6.867900384243981,0.6936901211738586,lpips,01/11/2025,01/11/2025,True,0.0,4.356995105743408,True,6072.90369445671,0.11338639259338379,False,True
stress_runs\20260120_084730\images\2025\01\11_seed40497.png,01/11/2025,2025-01-11,40497,20.878320693969727,0.544156694388089,7.563297508756907,0.6886757612228394,lpips,01/11/2025,01/11/2025,True,0.0,3.2760612964630127,True,4554.959045323314,0.10965314507484436,False,True
stress_runs\20260120_084730\images\2025\01\11_seed40498.png,01/11/2025,2025-01-11,40498,20.855390548706055,0.5312695550131288,7.194995097112233,0.677985429763794,lpips,01/11/2025,01/11/2025,True,0.0,5.499999523162842,True,6225.3680089582485,0.12079707533121109,False,True
stress_runs\20260120_084730\images\2025\01\12_seed40497.png,01/12/2025,2025-01-12,40497,20.878320693969727,0.544156694388089,7.563297508756907,0.6886757612228394,lpips,01/12/2025,01/12/2025,True,0.0,3.2760612964630127,True,4734.557808441755,0.1095326840877533,False,True
stress_runs\20260120_084730\images\2025\01\12_seed40498.png,01/12/2025,2025-01-12,40498,20.855390548706055,0.5312695550131288,7.194995097112233,0.677985429763794,lpips,01/12/2025,01/12/2025,True,0.0,5.499999523162842,True,6422.330168950218,0.11962994188070297,False,True
stress_runs\20260120_084730\images\2025\01\12_seed40499.png,01/12/2025,2025-01-12,40499,21.483081817626953,0.5061984060095922,7.019686825181495,0.6946078538894653,lpips,01/12/2025,01/12/2025,True,0.0,3.858102798461914,True,5257.679472693032,0.10997917503118515,False,True
stress_runs\20260120_084730\images\2025\01\13_seed40498.png,01/13/2025,2025-01-13,40498,20.510412216186523,0.5487680154902856,7.358070268238998,0.6538559198379517,lpips,01/13/2025,01/13/2025,True,0.0,5.499999523162842,True,6375.192359053602,0.12037815153598785,False,True
stress_runs\20260120_084730\images\2025\01\13_seed40499.png,01/13/2025,2025-01-13,40499,21.483081817626953,0.5061984060095922,7.019686825181495,0.6946078538894653,lpips,01/13/2025,01/13/2025,True,0.0,3.858102798461914,True,5239.977777777778,0.11026428639888763,False,True
stress_runs\20260120_084730\images\2025\01\13_seed40500.png,01/13/2025,2025-01-13,40500,22.023284912109375,0.4875996650924147,6.648486672959043,0.7285131812095642,lpips,01/13/2025,01/13/2025,True,0.0,4.19069766998291,True,5095.150114007684,0.10999599099159241,False,True
stress_runs\20260120_084730\images\2025\01\14_seed40499.png,01/14/2025,2025-01-14,40499,21.483081817626953,0.5061984060095922,7.019686825181495,0.6946078538894653,lpips,01/14/2025,01/14/2025,True,0.0,3.858102798461914,True,5157.60922787194,0.11008469015359879,False,True
stress_runs\20260120_084730\images\2025\01\14_seed40500.png,01/14/2025,2025-01-14,40500,22.017654418945312,0.48450423053396496,6.6086459729613365,0.7258292436599731,lpips,01/14/2025,01/14/2025,True,0.0,4.6875,True,5103.851985665438,0.10800811648368835,False,True
stress_runs\20260120_084730\images\2025\01\14_seed40501.png,01/14/2025,2025-01-14,40501,21.27425765991211,0.5121728480104165,6.954690852465184,0.690292477607727,lpips,01/14/2025,01/14/2025,True,0.0,5.499999523162842,True,6368.738677209431,0.11560560762882233,False,True
stress_runs\20260120_084730\images\2025\01\15_seed40500.png,01/15/2025,2025-01-15,40500,22.023284912109375,0.4875996650924147,6.648486672959043,0.7285131812095642,lpips,01/15/2025,01/15/2025,True,0.0,4.19069766998291,True,5022.277310340763,0.11022292822599411,False,True
stress_runs\20260120_084730\images\2025\01\15_seed40501.png,01/15/2025,2025-01-15,40501,21.33806037902832,0.5079500216844183,6.896994493806234,0.6946088075637817,lpips,01/15/2025,01/15/2025,True,0.0,5.499999523162842,True,6307.4261648160145,0.11563839018344879,False,True
stress_runs\20260120_084730\images\2025\01\15_seed40502.png,01/15/2025,2025-01-15,40502,22.010082244873047,0.46577703011325783,6.400026985122866,0.726320207118988,lpips,01/15/2025,01/15/2025,True,0.0,5.499999523162842,True,5422.165535335487,0.11760035902261734,False,True
stress_runs\20260120_084730\images\2025\01\16_seed40501.png,01/16/2025,2025-01-16,40501,21.27425765991211,0.5121728480104165,6.954690852465184,0.690292477607727,lpips,01/16/2025,01/16/2025,True,0.0,5.499999523162842,True,6487.511034933008,0.11962029337882996,False,True
stress_runs\20260120_084730\images\2025\01\16_seed40502.png,01/16/2025,2025-01-16,40502,22.010082244873047,0.46577703011325783,6.400026985122866,0.726320207118988,lpips,01/16/2025,01/16/2025,True,0.0,5.499999523162842,True,5539.732311085808,0.1211356595158577,False,True
stress_runs\20260120_084730\images\2025\01\16_seed40503.png,01/16/2025,2025-01-16,40503,22.0947322845459,0.48002797750135673,6.5808018029830375,0.7161117792129517,lpips,01/16/2025,01/16/2025,True,0.0,5.499999523162842,True,5227.186569514352,0.11790526658296585,False,True
stress_runs\20260120_084730\images\2025\01\17_seed40502.png,01/17/2025,2025-01-17,40502,21.897077560424805,0.4593527245478471,6.309522586910056,0.7263469696044922,lpips,01/17/2025,01/17/2025,True,0.0,7.03125,True,5355.514546698845,0.11608509719371796,False,True
stress_runs\20260120_084730\images\2025\01\17_seed40503.png,01/17/2025,2025-01-17,40503,22.0947322845459,0.48002797750135673,6.5808018029830375,0.7161117792129517,lpips,01/17/2025,01/17/2025,True,0.0,5.499999523162842,True,5062.622659739916,0.11177049577236176,False,True
stress_runs\20260120_084730\images\2025\01\17_seed40504.png,01/17/2025,2025-01-17,40504,21.81275749206543,0.4951971978242496,6.875331329103655,0.7141761183738708,lpips,01/17/2025,01/17/2025,True,0.0,4.024400234222412,True,5315.1516007532955,0.11173787713050842,False,True
stress_runs\20260120_084730\images\2025\01\18_seed40503.png,01/18/2025,2025-01-18,40503,22.0947322845459,0.48002797750135673,6.5808018029830375,0.7161117792129517,lpips,01/18/2025,01/18/2025,True,0.0,5.499999523162842,True,5320.096729529776,0.12107407301664352,False,True
stress_runs\20260120_084730\images\2025\01\18_seed40504.png,01/18/2025,2025-01-18,40504,21.81275749206543,0.4951971978242496,6.875331329103655,0.7141761183738708,lpips,01/18/2025,01/18/2025,True,0.0,4.024400234222412,True,5606.815065913371,0.1222194954752922,False,True
stress_runs\20260120_084730\images\2025\01\18_seed40505.png,01/18/2025,2025-01-18,40505,20.75016975402832,0.5276891185573955,7.254274788381133,0.6833261251449585,lpips,01/18/2025,01/18/2025,True,0.0,3.525507688522339,True,5587.68631087512,0.11824153363704681,False,True
stress_runs\20260120_084730\images\2025\01\19_seed40504.png,01/19/2025,2025-01-19,40504,21.81275749206543,0.4951971978242496,6.875331329103655,0.7141761183738708,lpips,01/19/2025,01/19/2025,True,0.0,4.024400234222412,True,5481.431073446328,0.11948653310537338,False,True
stress_runs\20260120_084730\images\2025\01\19_seed40505.png,01/19/2025,2025-01-19,40505,20.654024124145508,0.5306714983635492,7.302161551234116,0.6762687563896179,lpips,01/19/2025,01/19/2025,True,0.0,3.44235897064209,True,5475.959811842238,0.11549073457717896,False,True
stress_runs\20260120_084730\images\2025\01\19_seed40506.png,01/19/2025,2025-01-19,40506,21.839296340942383,0.4962807331102747,6.837218764863897,0.7040120363235474,lpips,01/19/2025,01/19/2025,True,0.0,4.024400234222412,True,5420.7142579265255,0.12193645536899567,False,True
stress_runs\20260120_084730\images\2025\01\20_seed40505.png,01/20/2025,2025-01-20,40505,20.523862838745117,0.5421403972403341,7.50069548800393,0.6492698192596436,lpips,01/20/2025,01/20/2025,True,0.0,3.44235897064209,True,5575.907587470865,0.1193896234035492,False,True
stress_runs\20260120_084730\images\2025\01\20_seed40506.png,01/20/2025,2025-01-20,40506,21.9128475189209,0.49189643432596986,6.805290177193375,0.690687894821167,lpips,01/20/2025,01/20/2025,True,0.0,4.024400234222412,True,5553.452797165064,0.12582802772521973,False,True
stress_runs\20260120_084730\images\2025\01\20_seed40507.png,01/20/2025,2025-01-20,40507,22.083984375,0.4597978567303279,6.287083712853931,0.7157989740371704,lpips,01/20/2025,01/20/2025,True,0.0,5.499999523162842,True,5887.939815974952,0.12246210873126984,False,True
stress_runs\20260120_084730\images\2025\01\21_seed40506.png,01/21/2025,2025-01-21,40506,21.9128475189209,0.49189643432596986,6.805290177193375,0.690687894821167,lpips,01/21/2025,01/21/2025,True,0.0,4.024400234222412,True,5276.678710140976,0.11947887390851974,False,True
stress_runs\20260120_084730\images\2025\01\21_seed40507.png,01/21/2025,2025-01-21,40507,22.083984375,0.4597978567303279,6.287083712853931,0.7157989740371704,lpips,01/21/2025,01/21/2025,True,0.0,5.499999523162842,True,5740.552060872911,0.11682610213756561,False,True
stress_runs\20260120_084730\images\2025\01\21_seed40508.png,01/21/2025,2025-01-21,40508,21.9174747467041,0.47528927913484587,6.415990629729096,0.6957495212554932,lpips,01/21/2025,01/21/2025,True,0.0,4.8558878898620605,True,6722.8212206085445,0.12107697129249573,False,True
stress_runs\20260120_084730\images\2025\01\22_seed40507.png,01/22/2025,2025-01-22,40507,22.083984375,0.4597978567303279,6.287083712853931,0.7157989740371704,lpips,01/22/2025,01/22/2025,True,0.0,5.499999523162842,True,5937.4046243373205,0.11912940442562103,False,True
stress_runs\20260120_084730\images\2025\01\22_seed40508.png,01/22/2025,2025-01-22,40508,21.9174747467041,0.47528927913484587,6.415990629729096,0.6957495212554932,lpips,01/22/2025,01/22/2025,True,0.0,4.8558878898620605,True,6909.409178105593,0.12196353822946548,False,True
stress_runs\20260120_084730\images\2025\01\22_seed40509.png,01/22/2025,2025-01-22,40509,22.012502670288086,0.4792313841068936,6.535261396667896,0.7166768908500671,lpips,01/22/2025,01/22/2025,True,0.0,5.499999523162842,True,6410.544944141801,0.1295178085565567,False,True
stress_runs\20260120_084730\images\2025\01\23_seed40508.png,01/23/2025,2025-01-23,40508,21.9174747467041,0.47528927913484587,6.415990629729096,0.6957495212554932,lpips,01/23/2025,01/23/2025,True,0.0,4.8558878898620605,True,6824.612050990284,0.12223737686872482,False,True
stress_runs\20260120_084730\images\2025\01\23_seed40509.png,01/23/2025,2025-01-23,40509,22.012502670288086,0.4792313841068936,6.535261396667896,0.7166768908500671,lpips,01/23/2025,01/23/2025,True,0.0,5.499999523162842,True,6346.566187257458,0.12984545528888702,False,True
stress_runs\20260120_084730\images\2025\01\23_seed40510.png,01/23/2025,2025-01-23,40510,21.72681999206543,0.488564559832631,6.723056711658178,0.6844915151596069,lpips,01/23/2025,01/23/2025,True,0.0,6.25,True,5370.7603984184825,0.11108850687742233,False,True
stress_runs\20260120_084730\images\2025\01\24_seed40509.png,01/24/2025,2025-01-24,40509,22.012502670288086,0.4792313841068936,6.535261396667896,0.7166768908500671,lpips,01/24/2025,01/24/2025,True,0.0,5.499999523162842,True,6267.029798587118,0.12298817932605743,False,True
stress_runs\20260120_084730\images\2025\01\24_seed40510.png,01/24/2025,2025-01-24,40510,17.006317138671875,0.6983232705144168,8.660848755604626,0.39434710144996643,lpips,01/24/2025,01/24/2025,True,0.0,1.5625,True,5404.505507630259,0.11429305374622345,False,True
stress_runs\20260120_084730\images\2025\01\24_seed40511.png,01/24/2025,2025-01-24,40511,16.83448028564453,0.7196422168527705,9.205192114189506,0.42612549662590027,lpips,01/24/2025,01/24/2025,True,0.0,5.499999523162842,True,5952.173146472796,0.11401285231113434,False,True
stress_runs\20260120_084730\images\2025\01\25_seed40510.png,01/25/2025,2025-01-25,40510,21.72681999206543,0.488564559832631,6.723056711658178,0.6844915151596069,lpips,01/25/2025,01/25/2025,True,0.0,6.25,True,5312.519942578028,0.1131385862827301,False,True
stress_runs\20260120_084730\images\2025\01\25_seed40511.png,01/25/2025,2025-01-25,40511,16.626150131225586,0.7225182381382219,9.25290691296824,0.42389625310897827,lpips,01/25/2025,01/25/2025,True,0.0,5.499999523162842,True,5853.585343456167,0.11271803826093674,False,True
stress_runs\20260120_084730\images\2025\01\25_seed40512.png,01/25/2025,2025-01-25,40512,21.6214542388916,0.5119203038260938,7.022337379362764,0.6863560676574707,lpips,01/25/2025,01/25/2025,True,0.0,4.024400234222412,True,5656.370833297463,0.11671985685825348,False,True
stress_runs\20260120_084730\images\2025\01\26_seed40511.png,01/26/2025,2025-01-26,40511,16.83448028564453,0.7196422168527705,9.205192114189506,0.42612549662590027,lpips,01/26/2025,01/26/2025,True,0.0,5.499999523162842,True,6048.010332702787,0.11579344421625137,False,True
stress_runs\20260120_084730\images\2025\01\26_seed40512.png,01/26/2025,2025-01-26,40512,21.6214542388916,0.5119203038260938,7.022337379362764,0.6863560676574707,lpips,01/26/2025,01/26/2025,True,0.0,4.024400234222412,True,5827.5321969338265,0.11980586498975754,False,True
stress_runs\20260120_084730\images\2025\01\26_seed40513.png,01/26/2025,2025-01-26,40513,22.04486846923828,0.4678321505836848,6.389591736209095,0.7260708808898926,lpips,01/26/2025,01/26/2025,True,0.0,5.499999523162842,True,5758.560097949333,0.12700937688350677,False,True
stress_runs\20260120_084730\images\2025\01\27_seed40512.png,01/27/2025,2025-01-27,40512,21.6214542388916,0.5119203038260938,7.022337379362764,0.6863560676574707,lpips,01/27/2025,01/27/2025,True,0.0,4.024400234222412,True,5538.416856024736,0.11251575499773026,False,True
stress_runs\20260120_084730\images\2025\01\27_seed40513.png,01/27/2025,2025-01-27,40513,22.04486846923828,0.4678321505836848,6.389591736209095,0.7260708808898926,lpips,01/27/2025,01/27/2025,True,0.0,5.499999523162842,True,5499.193315730232,0.12098188698291779,False,True
stress_runs\20260120_084730\images\2025\01\27_seed40514.png,01/27/2025,2025-01-27,40514,21.80865478515625,0.473916190745502,6.535247160560975,0.7240577340126038,lpips,01/27/2025,01/27/2025,True,0.0,11.71875,True,5321.64072043503,0.11526662111282349,False,True
stress_runs\20260120_084730\images\2025\01\28_seed40513.png,01/28/2025,2025-01-28,40513,22.04486846923828,0.4678321505836848,6.389591736209095,0.7260708808898926,lpips,01/28/2025,01/28/2025,True,0.0,5.499999523162842,True,5815.872361694843,0.130658820271492,False,True
stress_runs\20260120_084730\images\2025\01\28_seed40514.png,01/28/2025,2025-01-28,40514,21.793285369873047,0.4762904160829154,6.583227932062661,0.7266344428062439,lpips,01/28/2025,01/28/2025,True,0.0,10.9375,True,5706.401895598363,0.12077445536851883,False,True
stress_runs\20260120_084730\images\2025\01\28_seed40515.png,01/28/2025,2025-01-28,40515,22.17972183227539,0.45724075883937154,6.272244360711529,0.7186859250068665,lpips,01/28/2025,01/28/2025,True,0.0,7.03125,True,5950.757965016405,0.12650322914123535,False,True
stress_runs\20260120_084730\images\2025\01\29_seed40514.png,01/29/2025,2025-01-29,40514,21.80865478515625,0.473916190745502,6.535247160560975,0.7240577340126038,lpips,01/29/2025,01/29/2025,True,0.0,11.71875,True,5610.248312085824,0.11914820224046707,False,True
stress_runs\20260120_084730\images\2025\01\29_seed40515.png,01/29/2025,2025-01-29,40515,22.17972183227539,0.45724075883937154,6.272244360711529,0.7186859250068665,lpips,01/29/2025,01/29/2025,True,0.0,7.03125,True,5834.449954092944,0.12304039299488068,False,True
stress_runs\20260120_084730\images\2025\01\29_seed40516.png,01/29/2025,2025-01-29,40516,22.12655258178711,0.4454215219540605,6.122229422411635,0.7466707229614258,lpips,01/29/2025,01/29/2025,True,0.0,10.15625,True,6108.000167914545,0.12459718436002731,False,True
stress_runs\20260120_084730\images\2025\01\30_seed40515.png,01/30/2025,2025-01-30,40515,22.2340030670166,0.46703079483004,6.416963728377696,0.7232972383499146,lpips,01/30/2025,01/30/2025,True,0.0,5.499999523162842,True,5703.252185015681,0.12672796845436096,False,True
stress_runs\20260120_084730\images\2025\01\30_seed40516.png,01/30/2025,2025-01-30,40516,22.125680923461914,0.445937183973917,6.151565256045558,0.745128333568573,lpips,01/30/2025,01/30/2025,True,0.0,9.375,True,5963.138906120761,0.12765826284885406,False,True
stress_runs\20260120_084730\images\2025\01\30_seed40517.png,01/30/2025,2025-01-30,40517,16.555770874023438,0.7109911775791041,9.119299301367148,0.42335325479507446,lpips,01/30/2025,01/30/2025,True,0.0,2.999999523162842,True,5793.995298131275,0.11772710829973221,False,True
