output_path,date_string,date_iso,seed,tier,generator_type,model_checkpoint,laplacian_var,checkerboard_score,touches_border,artifact_ok
stress_runs\20260120_082659\images\2025\01\16_seed40503.png,01/16/2025,2025-01-16,40503,A,handwriting_gan,pytorch_handwriting_gan,6464.7980929079795,0.13687452673912048,False,True
stress_runs\20260120_082659\images\2025\01\17_seed40502.png,01/17/2025,2025-01-17,40502,A,handwriting_gan,pytorch_handwriting_gan,6780.286434335095,0.12780091166496277,False,True
stress_runs\20260120_082659\images\2025\01\17_seed40503.png,01/17/2025,2025-01-17,40503,A,handwriting_gan,pytorch_handwriting_gan,6200.64431860741,0.12685860693454742,False,True
stress_runs\20260120_082659\images\2025\01\17_seed40504.png,01/17/2025,2025-01-17,40504,A,handwriting_gan,pytorch_handwriting_gan,6417.805733944954,0.11735007911920547,False,True
stress_runs\20260120_082659\images\2025\01\18_seed40503.png,01/18/2025,2025-01-18,40503,A,handwriting_gan,pytorch_handwriting_gan,6634.805860967667,0.13988353312015533,False,True
stress_runs\20260120_082659\images\2025\01\18_seed40504.png,01/18/2025,2025-01-18,40504,A,handwriting_gan,pytorch_handwriting_gan,6742.638302752293,0.12720225751399994,False,True
stress_runs\20260120_082659\images\2025\01\18_seed40505.png,01/18/2025,2025-01-18,40505,A,handwriting_gan,pytorch_handwriting_gan,7174.587539518332,0.13361398875713348,False,True
stress_runs\20260120_082659\images\2025\01\19_seed40504.png,01/19/2025,2025-01-19,40504,A,handwriting_gan,pytorch_handwriting_gan,6601.7408256880735,0.12571123242378235,False,True
stress_runs\20260120_082659\images\2025\01\19_seed40505.png,01/19/2025,2025-01-19,40505,A,handwriting_gan,pytorch_handwriting_gan,7030.651867003712,0.13091345131397247,False,True
stress_runs\20260120_082659\images\2025\01\19_seed40506.png,01/19/2025,2025-01-19,40506,A,handwriting_gan,pytorch_handwriting_gan,6970.438108211833,0.13362441956996918,False,True
stress_runs\20260120_082659\images\2025\01\20_seed40505.png,01/20/2025,2025-01-20,40505,A,handwriting_gan,pytorch_handwriting_gan,7441.449381623596,0.1343640685081482,False,True
stress_runs\20260120_082659\images\2025\01\20_seed40506.png,01/20/2025,2025-01-20,40506,A,handwriting_gan,pytorch_handwriting_gan,7368.224901584152,0.13691624999046326,False,True
stress_runs\20260120_082659\images\2025\01\20_seed40507.png,01/20/2025,2025-01-20,40507,A,handwriting_gan,pytorch_handwriting_gan,8142.71471470286,0.14084374904632568,False,True
stress_runs\20260120_082659\images\2025\01\21_seed40506.png,01/21/2025,2025-01-21,40506,A,handwriting_gan,pytorch_handwriting_gan,6926.6211004145625,0.13068564236164093,False,True
stress_runs\20260120_082659\images\2025\01\21_seed40507.png,01/21/2025,2025-01-21,40507,A,handwriting_gan,pytorch_handwriting_gan,7674.800542912442,0.1357593983411789,False,True
stress_runs\20260120_082659\images\2025\01\21_seed40508.png,01/21/2025,2025-01-21,40508,A,handwriting_gan,pytorch_handwriting_gan,8132.8887984510575,0.13726721704006195,False,True
stress_runs\20260120_082659\images\2025\01\22_seed40507.png,01/22/2025,2025-01-22,40507,A,handwriting_gan,pytorch_handwriting_gan,7917.354679397329,0.1328001618385315,False,True
stress_runs\20260120_082659\images\2025\01\22_seed40508.png,01/22/2025,2025-01-22,40508,A,handwriting_gan,pytorch_handwriting_gan,8376.262310355818,0.13438259065151215,False,True
stress_runs\20260120_082659\images\2025\01\22_seed40509.png,01/22/2025,2025-01-22,40509,A,handwriting_gan,pytorch_handwriting_gan,7709.732873824313,0.14041471481323242,False,True
stress_runs\20260120_082659\images\2025\01\23_seed40508.png,01/23/2025,2025-01-23,40508,A,handwriting_gan,pytorch_handwriting_gan,8337.965187339947,0.13528625667095184,False,True
stress_runs\20260120_082659\images\2025\01\23_seed40509.png,01/23/2025,2025-01-23,40509,A,handwriting_gan,pytorch_handwriting_gan,7634.6040907218085,0.14292004704475403,False,True
stress_runs\20260120_082659\images\2025\01\23_seed40510.png,01/23/2025,2025-01-23,40510,A,handwriting_gan,pytorch_handwriting_gan,6844.892012803819,0.12388765811920166,False,True
stress_runs\20260120_082659\images\2025\01\24_seed40509.png,01/24/2025,2025-01-24,40509,A,handwriting_gan,pytorch_handwriting_gan,7616.516319601869,0.13995599746704102,False,True
stress_runs\20260120_082659\images\2025\01\24_seed40510.png,01/24/2025,2025-01-24,40510,A,handwriting_gan,pytorch_handwriting_gan,6830.931364655671,0.1281501203775406,False,True
stress_runs\20260120_082659\images\2025\01\24_seed40511.png,01/24/2025,2025-01-24,40511,A,handwriting_gan,pytorch_handwriting_gan,7160.852962161059,0.13372106850147247,False,True
stress_runs\20260120_082659\images\2025\01\25_seed40510.png,01/25/2025,2025-01-25,40510,A,handwriting_gan,pytorch_handwriting_gan,6818.850809100115,0.12275004386901855,False,True
stress_runs\20260120_082659\images\2025\01\25_seed40511.png,01/25/2025,2025-01-25,40511,A,handwriting_gan,pytorch_handwriting_gan,7106.984003028228,0.13192278146743774,False,True
stress_runs\20260120_082659\images\2025\01\25_seed40512.png,01/25/2025,2025-01-25,40512,A,handwriting_gan,pytorch_handwriting_gan,7087.556141845971,0.1256578117609024,False,True
stress_runs\20260120_082659\images\2025\01\26_seed40511.png,01/26/2025,2025-01-26,40511,A,handwriting_gan,pytorch_handwriting_gan,7283.18247150914,0.1364385485649109,False,True
stress_runs\20260120_082659\images\2025\01\26_seed40512.png,01/26/2025,2025-01-26,40512,A,handwriting_gan,pytorch_handwriting_gan,7164.363633548199,0.1318347007036209,False,True
stress_runs\20260120_082659\images\2025\01\26_seed40513.png,01/26/2025,2025-01-26,40513,A,handwriting_gan,pytorch_handwriting_gan,7948.660311083677,0.1447933316230774,False,True
stress_runs\20260120_082659\images\2025\01\27_seed40512.png,01/27/2025,2025-01-27,40512,A,handwriting_gan,pytorch_handwriting_gan,6797.777099645877,0.1231861487030983,False,True
stress_runs\20260120_082659\images\2025\01\27_seed40513.png,01/27/2025,2025-01-27,40513,A,handwriting_gan,pytorch_handwriting_gan,7677.056937618147,0.13311536610126495,False,True
stress_runs\20260120_082659\images\2025\01\27_seed40514.png,01/27/2025,2025-01-27,40514,A,handwriting_gan,pytorch_handwriting_gan,6177.411133360683,0.13968677818775177,False,True
stress_runs\20260120_082659\images\2025\01\28_seed40513.png,01/28/2025,2025-01-28,40513,A,handwriting_gan,pytorch_handwriting_gan,8095.778889703331,0.14704352617263794,False,True
stress_runs\20260120_082659\images\2025\01\28_seed40514.png,01/28/2025,2025-01-28,40514,A,handwriting_gan,pytorch_handwriting_gan,6727.806186180824,0.15093813836574554,False,True
stress_runs\20260120_082659\images\2025\01\28_seed40515.png,01/28/2025,2025-01-28,40515,A,handwriting_gan,pytorch_handwriting_gan,7626.926041588428,0.1413833200931549,False,True
stress_runs\20260120_082659\images\2025\01\29_seed40514.png,01/29/2025,2025-01-29,40514,A,handwriting_gan,pytorch_handwriting_gan,6549.883878168854,0.14745378494262695,False,True
stress_runs\20260120_082659\images\2025\01\29_seed40515.png,01/29/2025,2025-01-29,40515,A,handwriting_gan,pytorch_handwriting_gan,7469.289152240672,0.13903409242630005,False,True
stress_runs\20260120_082659\images\2025\01\29_seed40516.png,01/29/2025,2025-01-29,40516,A,handwriting_gan,pytorch_handwriting_gan,7340.747021963925,0.14385922253131866,False,True
stress_runs\20260120_082659\images\2025\01\30_seed40515.png,01/30/2025,2025-01-30,40515,A,handwriting_gan,pytorch_handwriting_gan,7506.129205649576,0.14114730060100555,False,True
stress_runs\20260120_082659\images\2025\01\30_seed40516.png,01/30/2025,2025-01-30,40516,A,handwriting_gan,pytorch_handwriting_gan,7572.499380486425,0.1470298320055008,False,True
stress_runs\20260120_082659\images\2025\01\30_seed40517.png,01/30/2025,2025-01-30,40517,A,handwriting_gan,pytorch_handwriting_gan,7957.428516202815,0.1285189986228943,False,True
