output_path,date_string,date_iso,seed,tier,generator_type,model_checkpoint,left_margin,right_margin,top_margin,bottom_margin,baseline_ratio,height_ratio,width_ratio,stroke_thickness,max_z,layout_ok
stress_runs\20260120_074203\images\2025\01\06_seed40491.png,01/06/2025,2025-01-06,40491,A,handwriting_gan,pytorch_handwriting_gan,0.08984375,0.0,0.5546875,0.0,0.796875,0.4453125,0.91015625,15.0,5.859375,True
stress_runs\20260120_074203\images\2025\01\06_seed40492.png,01/06/2025,2025-01-06,40492,A,handwriting_gan,pytorch_handwriting_gan,0.09375,0.0,0.453125,0.0,0.78125,0.546875,0.90625,17.0,10.499999046325684,True
stress_runs\20260120_074203\images\2025\01\06_seed40493.png,01/06/2025,2025-01-06,40493,A,handwriting_gan,pytorch_handwriting_gan,0.12890625,0.0,0.2578125,0.046875,0.90625,0.6953125,0.87109375,26.0,33.0,True
stress_runs\20260120_074203\images\2025\01\07_seed40492.png,01/07/2025,2025-01-07,40492,A,handwriting_gan,pytorch_handwriting_gan,0.09375,0.0,0.453125,0.0,0.78125,0.546875,0.90625,17.0,10.499999046325684,True
stress_runs\20260120_074203\images\2025\01\07_seed40493.png,01/07/2025,2025-01-07,40493,A,handwriting_gan,pytorch_handwriting_gan,0.12890625,0.0,0.2578125,0.046875,0.90625,0.6953125,0.87109375,26.0,33.0,True
stress_runs\20260120_074203\images\2025\01\07_seed40494.png,01/07/2025,2025-01-07,40494,A,handwriting_gan,pytorch_handwriting_gan,0.16796875,0.21875,0.3203125,0.1171875,0.5234375,0.5625,0.61328125,27.0,35.546875,True
stress_runs\20260120_074203\images\2025\01\08_seed40493.png,01/08/2025,2025-01-08,40493,A,handwriting_gan,pytorch_handwriting_gan,0.12890625,0.0,0.2578125,0.046875,0.90625,0.6953125,0.87109375,26.0,33.0,True
stress_runs\20260120_074203\images\2025\01\08_seed40494.png,01/08/2025,2025-01-08,40494,A,handwriting_gan,pytorch_handwriting_gan,0.16796875,0.21875,0.3203125,0.1171875,0.5234375,0.5625,0.61328125,27.0,35.546875,True
stress_runs\20260120_074203\images\2025\01\08_seed40495.png,01/08/2025,2025-01-08,40495,A,handwriting_gan,pytorch_handwriting_gan,0.09375,0.0,0.5078125,0.0,0.7890625,0.4921875,0.90625,17.5,11.749999046325684,True
stress_runs\20260120_074203\images\2025\01\09_seed40494.png,01/09/2025,2025-01-09,40494,A,handwriting_gan,pytorch_handwriting_gan,0.16796875,0.21875,0.3203125,0.1171875,0.5234375,0.5625,0.61328125,27.0,35.546875,True
stress_runs\20260120_074203\images\2025\01\09_seed40495.png,01/09/2025,2025-01-09,40495,A,handwriting_gan,pytorch_handwriting_gan,0.09375,0.0,0.5078125,0.0,0.7890625,0.4921875,0.90625,17.5,11.749999046325684,True
stress_runs\20260120_074203\images\2025\01\09_seed40496.png,01/09/2025,2025-01-09,40496,A,handwriting_gan,pytorch_handwriting_gan,0.109375,0.0,0.5,0.0,0.796875,0.5,0.890625,19.0,15.499999046325684,True
stress_runs\20260120_074203\images\2025\01\10_seed40495.png,01/10/2025,2025-01-10,40495,A,handwriting_gan,pytorch_handwriting_gan,0.09375,0.0,0.5078125,0.0,0.7890625,0.4921875,0.90625,17.5,11.749999046325684,True
stress_runs\20260120_074203\images\2025\01\10_seed40496.png,01/10/2025,2025-01-10,40496,A,handwriting_gan,pytorch_handwriting_gan,0.109375,0.0,0.5,0.0,0.796875,0.5,0.890625,19.0,15.499999046325684,True
stress_runs\20260120_074203\images\2025\01\10_seed40497.png,01/10/2025,2025-01-10,40497,A,handwriting_gan,pytorch_handwriting_gan,0.07421875,0.0,0.5625,0.0,0.796875,0.4375,0.92578125,15.0,5.499999523162842,True
stress_runs\20260120_074203\images\2025\01\11_seed40496.png,01/11/2025,2025-01-11,40496,A,handwriting_gan,pytorch_handwriting_gan,0.109375,0.0,0.5,0.0,0.796875,0.5,0.890625,19.0,15.499999046325684,True
stress_runs\20260120_074203\images\2025\01\11_seed40497.png,01/11/2025,2025-01-11,40497,A,handwriting_gan,pytorch_handwriting_gan,0.07421875,0.0,0.5625,0.0,0.796875,0.4375,0.92578125,15.0,5.499999523162842,True
stress_runs\20260120_074203\images\2025\01\11_seed40498.png,01/11/2025,2025-01-11,40498,A,handwriting_gan,pytorch_handwriting_gan,0.10546875,0.0,0.453125,0.0,0.984375,0.546875,0.89453125,20.0,18.0,True
stress_runs\20260120_074203\images\2025\01\12_seed40497.png,01/12/2025,2025-01-12,40497,A,handwriting_gan,pytorch_handwriting_gan,0.07421875,0.0,0.5625,0.0,0.796875,0.4375,0.92578125,15.0,5.499999523162842,True
stress_runs\20260120_074203\images\2025\01\12_seed40498.png,01/12/2025,2025-01-12,40498,A,handwriting_gan,pytorch_handwriting_gan,0.10546875,0.0,0.453125,0.0,0.984375,0.546875,0.89453125,20.0,18.0,True
stress_runs\20260120_074203\images\2025\01\12_seed40499.png,01/12/2025,2025-01-12,40499,A,handwriting_gan,pytorch_handwriting_gan,0.08203125,0.0546875,0.5546875,0.0,0.8359375,0.4453125,0.86328125,16.5,10.546875,True
stress_runs\20260120_074203\images\2025\01\13_seed40498.png,01/13/2025,2025-01-13,40498,A,handwriting_gan,pytorch_handwriting_gan,0.10546875,0.0,0.453125,0.0,0.984375,0.546875,0.89453125,20.0,18.0,True
stress_runs\20260120_074203\images\2025\01\13_seed40499.png,01/13/2025,2025-01-13,40499,A,handwriting_gan,pytorch_handwriting_gan,0.08203125,0.0546875,0.5546875,0.0,0.8359375,0.4453125,0.86328125,16.5,10.546875,True
stress_runs\20260120_074203\images\2025\01\13_seed40500.png,01/13/2025,2025-01-13,40500,A,handwriting_gan,pytorch_handwriting_gan,0.10546875,0.0,0.484375,0.0,0.8046875,0.515625,0.89453125,17.0,10.499999046325684,True
stress_runs\20260120_074203\images\2025\01\14_seed40499.png,01/14/2025,2025-01-14,40499,A,handwriting_gan,pytorch_handwriting_gan,0.08203125,0.0546875,0.5546875,0.0,0.8359375,0.4453125,0.86328125,16.5,10.546875,True
stress_runs\20260120_074203\images\2025\01\14_seed40500.png,01/14/2025,2025-01-14,40500,A,handwriting_gan,pytorch_handwriting_gan,0.10546875,0.0,0.484375,0.0,0.8046875,0.515625,0.89453125,17.0,10.499999046325684,True
stress_runs\20260120_074203\images\2025\01\14_seed40501.png,01/14/2025,2025-01-14,40501,A,handwriting_gan,pytorch_handwriting_gan,0.125,0.0,0.4453125,0.0,0.984375,0.5546875,0.875,21.0,20.5,True
stress_runs\20260120_074203\images\2025\01\15_seed40500.png,01/15/2025,2025-01-15,40500,A,handwriting_gan,pytorch_handwriting_gan,0.10546875,0.0,0.484375,0.0,0.8046875,0.515625,0.89453125,17.0,10.499999046325684,True
stress_runs\20260120_074203\images\2025\01\15_seed40501.png,01/15/2025,2025-01-15,40501,A,handwriting_gan,pytorch_handwriting_gan,0.125,0.0,0.4453125,0.0,0.984375,0.5546875,0.875,21.0,20.5,True
stress_runs\20260120_074203\images\2025\01\15_seed40502.png,01/15/2025,2025-01-15,40502,A,handwriting_gan,pytorch_handwriting_gan,0.140625,0.0,0.3671875,0.0,0.921875,0.6328125,0.859375,23.0,25.5,True
stress_runs\20260120_074203\images\2025\01\16_seed40501.png,01/16/2025,2025-01-16,40501,A,handwriting_gan,pytorch_handwriting_gan,0.125,0.0,0.4453125,0.0,0.984375,0.5546875,0.875,21.0,20.5,True
stress_runs\20260120_074203\images\2025\01\16_seed40502.png,01/16/2025,2025-01-16,40502,A,handwriting_gan,pytorch_handwriting_gan,0.140625,0.0,0.3671875,0.0,0.921875,0.6328125,0.859375,23.0,25.5,True
stress_runs\20260120_074203\images\2025\01\16_seed40503.png,01/16/2025,2025-01-16,40503,A,handwriting_gan,pytorch_handwriting_gan,0.12890625,0.0,0.390625,0.0,0.71875,0.609375,0.87109375,22.0,23.0,True
stress_runs\20260120_074203\images\2025\01\17_seed40502.png,01/17/2025,2025-01-17,40502,A,handwriting_gan,pytorch_handwriting_gan,0.140625,0.0,0.3671875,0.0,0.921875,0.6328125,0.859375,23.0,25.5,True
stress_runs\20260120_074203\images\2025\01\17_seed40503.png,01/17/2025,2025-01-17,40503,A,handwriting_gan,pytorch_handwriting_gan,0.12890625,0.0,0.390625,0.0,0.71875,0.609375,0.87109375,22.0,23.0,True
stress_runs\20260120_074203\images\2025\01\17_seed40504.png,01/17/2025,2025-01-17,40504,A,handwriting_gan,pytorch_handwriting_gan,0.09765625,0.0,0.515625,0.0,0.7890625,0.484375,0.90234375,16.0,7.999999523162842,True
stress_runs\20260120_074203\images\2025\01\18_seed40503.png,01/18/2025,2025-01-18,40503,A,handwriting_gan,pytorch_handwriting_gan,0.12890625,0.0,0.390625,0.0,0.71875,0.609375,0.87109375,22.0,23.0,True
stress_runs\20260120_074203\images\2025\01\18_seed40504.png,01/18/2025,2025-01-18,40504,A,handwriting_gan,pytorch_handwriting_gan,0.09765625,0.0,0.515625,0.0,0.7890625,0.484375,0.90234375,16.0,7.999999523162842,True
stress_runs\20260120_074203\images\2025\01\18_seed40505.png,01/18/2025,2025-01-18,40505,A,handwriting_gan,pytorch_handwriting_gan,0.08203125,0.0,0.5546875,0.0,0.796875,0.4453125,0.91796875,17.0,10.499999046325684,True
stress_runs\20260120_074203\images\2025\01\19_seed40504.png,01/19/2025,2025-01-19,40504,A,handwriting_gan,pytorch_handwriting_gan,0.09765625,0.0,0.515625,0.0,0.7890625,0.484375,0.90234375,16.0,7.999999523162842,True
stress_runs\20260120_074203\images\2025\01\19_seed40505.png,01/19/2025,2025-01-19,40505,A,handwriting_gan,pytorch_handwriting_gan,0.08203125,0.0,0.5546875,0.0,0.796875,0.4453125,0.91796875,17.0,10.499999046325684,True
stress_runs\20260120_074203\images\2025\01\19_seed40506.png,01/19/2025,2025-01-19,40506,A,handwriting_gan,pytorch_handwriting_gan,0.08984375,0.015625,0.515625,0.0,0.796875,0.484375,0.89453125,17.0,10.499999046325684,True
stress_runs\20260120_074203\images\2025\01\20_seed40505.png,01/20/2025,2025-01-20,40505,A,handwriting_gan,pytorch_handwriting_gan,0.08203125,0.0,0.5546875,0.0,0.796875,0.4453125,0.91796875,17.0,10.499999046325684,True
stress_runs\20260120_074203\images\2025\01\20_seed40506.png,01/20/2025,2025-01-20,40506,A,handwriting_gan,pytorch_handwriting_gan,0.08984375,0.015625,0.515625,0.0,0.796875,0.484375,0.89453125,17.0,10.499999046325684,True
stress_runs\20260120_074203\images\2025\01\20_seed40507.png,01/20/2025,2025-01-20,40507,A,handwriting_gan,pytorch_handwriting_gan,0.109375,0.0,0.40625,0.0,0.7578125,0.59375,0.890625,20.0,18.0,True
stress_runs\20260120_074203\images\2025\01\21_seed40506.png,01/21/2025,2025-01-21,40506,A,handwriting_gan,pytorch_handwriting_gan,0.08984375,0.015625,0.515625,0.0,0.796875,0.484375,0.89453125,17.0,10.499999046325684,True
stress_runs\20260120_074203\images\2025\01\21_seed40507.png,01/21/2025,2025-01-21,40507,A,handwriting_gan,pytorch_handwriting_gan,0.109375,0.0,0.40625,0.0,0.7578125,0.59375,0.890625,20.0,18.0,True
stress_runs\20260120_074203\images\2025\01\21_seed40508.png,01/21/2025,2025-01-21,40508,A,handwriting_gan,pytorch_handwriting_gan,0.109375,0.0,0.4296875,0.0,0.796875,0.5703125,0.890625,19.0,15.499999046325684,True
stress_runs\20260120_074203\images\2025\01\22_seed40507.png,01/22/2025,2025-01-22,40507,A,handwriting_gan,pytorch_handwriting_gan,0.109375,0.0,0.40625,0.0,0.7578125,0.59375,0.890625,20.0,18.0,True
stress_runs\20260120_074203\images\2025\01\22_seed40508.png,01/22/2025,2025-01-22,40508,A,handwriting_gan,pytorch_handwriting_gan,0.109375,0.0,0.4296875,0.0,0.796875,0.5703125,0.890625,19.0,15.499999046325684,True
stress_runs\20260120_074203\images\2025\01\22_seed40509.png,01/22/2025,2025-01-22,40509,A,handwriting_gan,pytorch_handwriting_gan,0.1171875,0.0,0.4140625,0.0,0.734375,0.5859375,0.8828125,21.0,20.5,True
stress_runs\20260120_074203\images\2025\01\23_seed40508.png,01/23/2025,2025-01-23,40508,A,handwriting_gan,pytorch_handwriting_gan,0.109375,0.0,0.4296875,0.0,0.796875,0.5703125,0.890625,19.0,15.499999046325684,True
stress_runs\20260120_074203\images\2025\01\23_seed40509.png,01/23/2025,2025-01-23,40509,A,handwriting_gan,pytorch_handwriting_gan,0.1171875,0.0,0.4140625,0.0,0.734375,0.5859375,0.8828125,21.0,20.5,True
stress_runs\20260120_074203\images\2025\01\23_seed40510.png,01/23/2025,2025-01-23,40510,A,handwriting_gan,pytorch_handwriting_gan,0.08984375,0.0546875,0.4921875,0.0,0.7890625,0.5078125,0.85546875,17.0,11.328125,True
stress_runs\20260120_074203\images\2025\01\24_seed40509.png,01/24/2025,2025-01-24,40509,A,handwriting_gan,pytorch_handwriting_gan,0.1171875,0.0,0.4140625,0.0,0.734375,0.5859375,0.8828125,21.0,20.5,True
stress_runs\20260120_074203\images\2025\01\24_seed40510.png,01/24/2025,2025-01-24,40510,A,handwriting_gan,pytorch_handwriting_gan,0.08984375,0.0546875,0.4921875,0.0,0.7890625,0.5078125,0.85546875,17.0,11.328125,True
stress_runs\20260120_074203\images\2025\01\24_seed40511.png,01/24/2025,2025-01-24,40511,A,handwriting_gan,pytorch_handwriting_gan,0.12890625,0.0,0.34375,0.0,0.796875,0.65625,0.87109375,23.0,25.5,True
stress_runs\20260120_074203\images\2025\01\25_seed40510.png,01/25/2025,2025-01-25,40510,A,handwriting_gan,pytorch_handwriting_gan,0.08984375,0.0546875,0.4921875,0.0,0.7890625,0.5078125,0.85546875,17.0,11.328125,True
stress_runs\20260120_074203\images\2025\01\25_seed40511.png,01/25/2025,2025-01-25,40511,A,handwriting_gan,pytorch_handwriting_gan,0.12890625,0.0,0.34375,0.0,0.796875,0.65625,0.87109375,23.0,25.5,True
stress_runs\20260120_074203\images\2025\01\25_seed40512.png,01/25/2025,2025-01-25,40512,A,handwriting_gan,pytorch_handwriting_gan,0.0859375,0.0,0.515625,0.0,0.8125,0.484375,0.9140625,17.0,10.499999046325684,True
stress_runs\20260120_074203\images\2025\01\26_seed40511.png,01/26/2025,2025-01-26,40511,A,handwriting_gan,pytorch_handwriting_gan,0.12890625,0.0,0.34375,0.0,0.796875,0.65625,0.87109375,23.0,25.5,True
stress_runs\20260120_074203\images\2025\01\26_seed40512.png,01/26/2025,2025-01-26,40512,A,handwriting_gan,pytorch_handwriting_gan,0.0859375,0.0,0.515625,0.0,0.8125,0.484375,0.9140625,17.0,10.499999046325684,True
stress_runs\20260120_074203\images\2025\01\26_seed40513.png,01/26/2025,2025-01-26,40513,A,handwriting_gan,pytorch_handwriting_gan,0.11328125,0.0,0.3671875,0.0,0.9375,0.6328125,0.88671875,23.0,25.5,True
stress_runs\20260120_074203\images\2025\01\27_seed40512.png,01/27/2025,2025-01-27,40512,A,handwriting_gan,pytorch_handwriting_gan,0.0859375,0.0,0.515625,0.0,0.8125,0.484375,0.9140625,17.0,10.499999046325684,True
stress_runs\20260120_074203\images\2025\01\27_seed40513.png,01/27/2025,2025-01-27,40513,A,handwriting_gan,pytorch_handwriting_gan,0.11328125,0.0,0.3671875,0.0,0.9375,0.6328125,0.88671875,23.0,25.5,True
stress_runs\20260120_074203\images\2025\01\27_seed40514.png,01/27/2025,2025-01-27,40514,A,handwriting_gan,pytorch_handwriting_gan,0.15234375,0.0,0.3828125,0.0078125,0.953125,0.609375,0.84765625,26.0,33.0,True
stress_runs\20260120_074203\images\2025\01\28_seed40513.png,01/28/2025,2025-01-28,40513,A,handwriting_gan,pytorch_handwriting_gan,0.11328125,0.0,0.3671875,0.0,0.9375,0.6328125,0.88671875,23.0,25.5,True
stress_runs\20260120_074203\images\2025\01\28_seed40514.png,01/28/2025,2025-01-28,40514,A,handwriting_gan,pytorch_handwriting_gan,0.15234375,0.0,0.3828125,0.0078125,0.953125,0.609375,0.84765625,26.0,33.0,True
stress_runs\20260120_074203\images\2025\01\28_seed40515.png,01/28/2025,2025-01-28,40515,A,handwriting_gan,pytorch_handwriting_gan,0.11328125,0.0,0.375,0.0,0.703125,0.625,0.88671875,23.0,25.5,True
stress_runs\20260120_074203\images\2025\01\29_seed40514.png,01/29/2025,2025-01-29,40514,A,handwriting_gan,pytorch_handwriting_gan,0.15234375,0.0,0.3828125,0.0078125,0.953125,0.609375,0.84765625,26.0,33.0,True
stress_runs\20260120_074203\images\2025\01\29_seed40515.png,01/29/2025,2025-01-29,40515,A,handwriting_gan,pytorch_handwriting_gan,0.11328125,0.0,0.375,0.0,0.703125,0.625,0.88671875,23.0,25.5,True
stress_runs\20260120_074203\images\2025\01\29_seed40516.png,01/29/2025,2025-01-29,40516,A,handwriting_gan,pytorch_handwriting_gan,0.1171875,0.0,0.3203125,0.0,0.921875,0.6796875,0.8828125,24.0,28.0,True
stress_runs\20260120_074203\images\2025\01\30_seed40515.png,01/30/2025,2025-01-30,40515,A,handwriting_gan,pytorch_handwriting_gan,0.11328125,0.0,0.375,0.0,0.703125,0.625,0.88671875,23.0,25.5,True
stress_runs\20260120_074203\images\2025\01\30_seed40516.png,01/30/2025,2025-01-30,40516,A,handwriting_gan,pytorch_handwriting_gan,0.1171875,0.0,0.3203125,0.0,0.921875,0.6796875,0.8828125,24.0,28.0,True
stress_runs\20260120_074203\images\2025\01\30_seed40517.png,01/30/2025,2025-01-30,40517,A,handwriting_gan,pytorch_handwriting_gan,0.1171875,0.0,0.421875,0.0,0.796875,0.578125,0.8828125,19.0,15.499999046325684,True
